Quarter,Percentage Change,index
Q3 1995,0.006058316159633481,^FTLC
Q4 1995,0.006058316159633481,^FTLC
Q1 1996,-0.012856532350103866,^FTLC
Q2 1996,-0.012856532350103866,^FTLC
Q3 1996,-0.012856532350103866,^FTLC
Q4 1996,-0.012856532350103866,^FTLC
Q1 1997,-0.05131026974145669,^FTLC
Q2 1997,-0.05131026974145669,^FTLC
Q3 1997,-0.05131026974145669,^FTLC
Q4 1997,-0.05131026974145669,^FTLC
Q1 1998,-0.0008153409801864298,^FTLC
Q2 1998,-0.0008153409801864298,^FTLC
Q3 1998,-0.0008153409801864298,^FTLC
Q4 1998,-0.0008153409801864298,^FTLC
Q1 1999,0.05710470199643658,^FTLC
Q2 1999,0.05710470199643658,^FTLC
Q3 1999,0.05710470199643658,^FTLC
Q4 1999,0.05710470199643658,^FTLC
Q1 2000,0.037680420944901094,^FTLC
Q2 2000,0.037680420944901094,^FTLC
Q3 2000,0.037680420944901094,^FTLC
Q4 2000,0.037680420944901094,^FTLC
Q1 2001,-0.01300074520811112,^FTLC
Q2 2001,-0.01300074520811112,^FTLC
Q3 2001,-0.01300074520811112,^FTLC
Q4 2001,-0.01300074520811112,^FTLC
Q1 2002,0.038607520443349586,^FTLC
Q2 2002,0.038607520443349586,^FTLC
Q3 2002,0.038607520443349586,^FTLC
Q4 2002,0.038607520443349586,^FTLC
Q1 2003,0.0031277196187551315,^FTLC
Q2 2003,0.0031277196187551315,^FTLC
Q3 2003,0.0031277196187551315,^FTLC
Q4 2003,0.0031277196187551315,^FTLC
Q1 2004,0.025798846788990915,^FTLC
Q2 2004,0.025798846788990915,^FTLC
Q3 2004,0.025798846788990915,^FTLC
Q4 2004,0.025798846788990915,^FTLC
Q1 2005,-0.016566404914585275,^FTLC
Q2 2005,-0.016566404914585275,^FTLC
Q3 2005,-0.016566404914585275,^FTLC
Q4 2005,-0.016566404914585275,^FTLC
Q1 2006,0.01570564728035606,^FTLC
Q2 2006,0.01570564728035606,^FTLC
Q3 2006,0.01570564728035606,^FTLC
Q4 2006,0.01570564728035606,^FTLC
Q1 2007,0.04822304135917954,^FTLC
Q2 2007,0.04822304135917954,^FTLC
Q3 2007,0.04822304135917954,^FTLC
Q4 2007,0.04822304135917954,^FTLC
Q1 2008,-0.05175197597105019,^FTLC
Q2 2008,-0.05175197597105019,^FTLC
Q3 2008,-0.05175197597105019,^FTLC
Q4 2008,-0.05175197597105019,^FTLC
Q1 2009,0.05155068252674688,^FTLC
Q2 2009,0.05155068252674688,^FTLC
Q3 2009,0.05155068252674688,^FTLC
Q4 2009,0.05155068252674688,^FTLC
Q1 2010,0.05193048678603507,^FTLC
Q2 2010,0.05193048678603507,^FTLC
Q3 2010,0.05193048678603507,^FTLC
Q4 2010,0.05193048678603507,^FTLC
Q1 2011,0.029763343913699947,^FTLC
Q2 2011,0.029763343913699947,^FTLC
Q3 2011,0.029763343913699947,^FTLC
Q4 2011,0.029763343913699947,^FTLC
Q1 2012,0.01575810141084988,^FTLC
Q2 2012,0.01575810141084988,^FTLC
Q3 2012,0.01575810141084988,^FTLC
Q4 2012,0.01575810141084988,^FTLC
Q1 2013,0.015014497979891184,^FTLC
Q2 2013,0.015014497979891184,^FTLC
Q3 2013,0.015014497979891184,^FTLC
Q4 2013,0.015014497979891184,^FTLC
Q1 2014,0.013141613056799617,^FTLC
Q2 2014,0.013141613056799617,^FTLC
Q3 2014,0.013141613056799617,^FTLC
Q4 2014,0.013141613056799617,^FTLC
Q1 2015,0.05161294508546055,^FTLC
Q2 2015,0.05161294508546055,^FTLC
Q3 2015,0.05161294508546055,^FTLC
Q4 2015,0.05161294508546055,^FTLC
Q1 2016,-0.026549429574424854,^FTLC
Q2 2016,-0.026549429574424854,^FTLC
Q3 2016,-0.026549429574424854,^FTLC
Q4 2016,-0.026549429574424854,^FTLC
Q1 2017,0.027999127542409852,^FTLC
Q2 2017,0.027999127542409852,^FTLC
Q3 2017,0.027999127542409852,^FTLC
Q4 2017,0.027999127542409852,^FTLC
Q1 2018,0.037608018081193295,^FTLC
Q2 2018,0.037608018081193295,^FTLC
Q3 2018,0.037608018081193295,^FTLC
Q4 2018,0.037608018081193295,^FTLC
Q1 2019,-0.0023480455249149657,^FTLC
Q2 2019,-0.0023480455249149657,^FTLC
Q3 2019,-0.0023480455249149657,^FTLC
Q4 2019,-0.0023480455249149657,^FTLC
Q1 2020,0.004410684241292762,^FTLC
Q2 2020,0.004410684241292762,^FTLC
Q3 2020,0.004410684241292762,^FTLC
Q4 2020,0.004410684241292762,^FTLC
Q1 2021,0.022255654730722663,^FTLC
Q2 2021,0.022255654730722663,^FTLC
Q3 2021,0.022255654730722663,^FTLC
Q4 2021,0.022255654730722663,^FTLC
Q1 2022,-0.026137255469868115,^FTLC
