Quarter,Value,Percentage Change,index
Q1 2014,10.29,0.009197333776995942,^FCHI
Q2 2014,10.29,0.009197333776995942,^FCHI
Q3 2014,10.29,0.009197333776995942,^FCHI
Q4 2014,10.29,0.009197333776995942,^FCHI
Q1 2015,10.35,0.0014468568778243096,^FCHI
Q2 2015,10.35,0.0014468568778243096,^FCHI
Q3 2015,10.35,0.0014468568778243096,^FCHI
Q4 2015,10.35,0.0014468568778243096,^FCHI
Q1 2016,10.04,-0.007585882718504244,^FCHI
Q2 2016,10.04,-0.007585882718504244,^FCHI
Q3 2016,10.04,-0.007585882718504244,^FCHI
Q4 2016,10.04,-0.007585882718504244,^FCHI
Q1 2017,9.41,-0.016057648290752402,^FCHI
Q2 2017,9.41,-0.016057648290752402,^FCHI
Q3 2017,9.41,-0.016057648290752402,^FCHI
Q4 2017,9.41,-0.016057648290752402,^FCHI
Q1 2018,9.02,-0.010514678257456445,^FCHI
Q2 2018,9.02,-0.010514678257456445,^FCHI
Q3 2018,9.02,-0.010514678257456445,^FCHI
Q4 2018,9.02,-0.010514678257456445,^FCHI
Q1 2019,8.44,-0.01647782233838402,^FCHI
Q2 2019,8.44,-0.01647782233838402,^FCHI
Q3 2019,8.44,-0.01647782233838402,^FCHI
Q4 2019,8.44,-0.01647782233838402,^FCHI
Q1 2020,8.01,-0.012975362605908258,^FCHI
Q2 2020,8.01,-0.012975362605908258,^FCHI
Q3 2020,8.01,-0.012975362605908258,^FCHI
Q4 2020,8.01,-0.012975362605908258,^FCHI
Q1 2021,7.86,-0.004708145713172129,^FCHI
Q2 2021,7.86,-0.004708145713172129,^FCHI
Q3 2021,7.86,-0.004708145713172129,^FCHI
Q4 2021,7.86,-0.004708145713172129,^FCHI
Q1 2022,7.45,-0.013313522870745054,^FCHI
