Quarter,Value,index,Percentage Change
Q1 1976,-10.52,^BSESN,0.227537923
Q2 1976,-8.35,^BSESN,-0.206273764
Q3 1976,-3.84,^BSESN,-0.54011976
Q4 1976,2.98,^BSESN,-1.555970149
Q1 1977,8.31,^BSESN,1.788590604
Q2 1977,9.4,^BSESN,0.131167268
Q3 1977,8.55,^BSESN,-0.090425532
Q4 1977,5.85,^BSESN,-0.315789474
Q1 1978,2.84,^BSESN,-0.514529915
Q2 1978,1.53,^BSESN,-0.461267606
Q3 1978,3.08,^BSESN,1.013071895
Q4 1978,2.2,^BSESN,-0.285714286
Q1 1979,4.71,^BSESN,1.140909091
Q2 1979,7.02,^BSESN,0.49044586
Q3 1979,7.32,^BSESN,0.042735043
Q4 1979,11.73,^BSESN,0.602459016
Q1 1980,11.24,^BSESN,-0.041773231
Q2 1980,11.59,^BSESN,0.03113879
Q3 1980,11.21,^BSESN,-0.032786885
Q4 1980,10.74,^BSESN,-0.041926851
Q1 1981,13.86,^BSESN,0.290502793
Q2 1981,13.46,^BSESN,-0.028860029
Q3 1981,13.33,^BSESN,-0.009658247
Q4 1981,11.7,^BSESN,-0.12228057
Q1 1982,7.51,^BSESN,-0.358119658
Q2 1982,6.92,^BSESN,-0.078561917
Q3 1982,6.73,^BSESN,-0.027456647
Q4 1982,7.83,^BSESN,0.163447251
Q1 1983,10.71,^BSESN,0.367816092
Q2 1983,13.18,^BSESN,0.230625584
Q3 1983,13.62,^BSESN,0.033383915
Q4 1983,13.78,^BSESN,0.01174743
Q1 1984,10.01,^BSESN,-0.273584906
Q2 1984,8.12,^BSESN,-0.188811189
Q3 1984,6.13,^BSESN,-0.245073892
Q4 1984,4.42,^BSESN,-0.278955954
Q1 1985,6.27,^BSESN,0.418552036
Q2 1985,5.14,^BSESN,-0.180223285
Q3 1985,5.56,^BSESN,0.081712062
Q4 1985,6.96,^BSESN,0.251798561
Q1 1986,8.24,^BSESN,0.183908046
Q2 1986,8.62,^BSESN,0.046116505
Q3 1986,9.59,^BSESN,0.112529002
Q4 1986,9.4,^BSESN,-0.019812304
Q1 1987,7.47,^BSESN,-0.205319149
Q2 1987,8.36,^BSESN,0.11914324
Q3 1987,9.48,^BSESN,0.133971292
Q4 1987,9.44,^BSESN,-0.004219409
Q1 1988,10.4,^BSESN,0.101694915
Q2 1988,9.81,^BSESN,-0.056730769
Q3 1988,9.76,^BSESN,-0.00509684
Q4 1988,8.01,^BSESN,-0.179303279
Q1 1989,7.89,^BSESN,-0.014981273
Q2 1989,6.64,^BSESN,-0.15842839
Q3 1989,5.39,^BSESN,-0.188253012
Q4 1989,5.45,^BSESN,0.011131725
Q1 1990,7.78,^BSESN,0.427522936
Q2 1990,9.88,^BSESN,0.269922879
Q3 1990,10.8,^BSESN,0.093117409
Q4 1990,16.09,^BSESN,0.489814815
Q1 1991,12.22,^BSESN,-0.240522063
Q2 1991,13.23,^BSESN,0.082651391
Q3 1991,14.36,^BSESN,0.085411943
Q4 1991,12.87,^BSESN,-0.103760446
Q1 1992,14.36,^BSESN,0.115773116
Q2 1992,13.08,^BSESN,-0.08913649
Q3 1992,9.42,^BSESN,-0.279816514
Q4 1992,5.7,^BSESN,-0.394904459
Q1 1993,6.06,^BSESN,0.063157895
Q2 1993,4.55,^BSESN,-0.249174917
Q3 1993,7.38,^BSESN,0.621978022
Q4 1993,9.13,^BSESN,0.237127371
Q1 1994,9.8,^BSESN,0.073384447
Q2 1994,11.07,^BSESN,0.129591837
Q3 1994,10.31,^BSESN,-0.06865402
Q4 1994,9.89,^BSESN,-0.040737148
Q1 1995,9.67,^BSESN,-0.022244692
Q2 1995,11.39,^BSESN,0.1778697
Q3 1995,10.38,^BSESN,-0.088674276
Q4 1995,9,^BSESN,-0.132947977
Q1 1996,9.83,^BSESN,0.092222222
Q2 1996,8.31,^BSESN,-0.154628688
Q3 1996,8.46,^BSESN,0.018050542
Q4 1996,11.11,^BSESN,0.313238771
Q1 1997,9.26,^BSESN,-0.166516652
Q2 1997,5.6,^BSESN,-0.39524838
Q3 1997,5.49,^BSESN,-0.019642857
Q4 1997,9.71,^BSESN,0.76867031
Q1 1998,8.19,^BSESN,-0.15653965
Q2 1998,14.8,^BSESN,0.807081807
Q3 1998,18.63,^BSESN,0.258783784
Q4 1998,9.38,^BSESN,-0.496511004
Q1 1999,8.36,^BSESN,-0.108742004
Q2 1999,3.16,^BSESN,-0.622009569
Q3 1999,0.92,^BSESN,-0.708860759
Q4 1999,2.62,^BSESN,0.224299065
Q1 2000,5.54,^BSESN,1.114503817
Q2 2000,4.95,^BSESN,-0.106498195
Q3 2000,2.75,^BSESN,-0.444444444
Q4 2000,3.25,^BSESN,0.181818182
Q1 2001,2.28,^BSESN,-0.298461538
Q2 2001,4.04,^BSESN,0.771929825
Q3 2001,4.23,^BSESN,0.047029703
Q4 2001,4.94,^BSESN,0.1678487
Q1 2002,4.69,^BSESN,-0.050607287
Q2 2002,3.89,^BSESN,-0.170575693
Q3 2002,4.06,^BSESN,0.043701799
Q4 2002,3.43,^BSESN,-0.155172414
Q1 2003,5.12,^BSESN,0.49271137
Q2 2003,4.16,^BSESN,-0.1875
Q3 2003,3.29,^BSESN,-0.209134615
Q4 2003,4.35,^BSESN,0.32218845
Q1 2004,2.23,^BSESN,-0.487356322
Q2 2004,3.19,^BSESN,0.430493274
Q3 2004,4.57,^BSESN,0.432601881
Q4 2004,4.37,^BSESN,-0.043763676
Q1 2005,4.96,^BSESN,0.135011442
Q2 2005,4.06,^BSESN,-0.181451613
Q3 2005,4.18,^BSESN,0.02955665
Q4 2005,4.37,^BSESN,0.045454545
Q1 2006,4.65,^BSESN,0.064073227
Q2 2006,6.33,^BSESN,0.361290323
Q3 2006,6.92,^BSESN,0.093206951
Q4 2006,6.72,^BSESN,-0.028901734
Q1 2007,6.67,^BSESN,-0.007440476
Q2 2007,6.45,^BSESN,-0.032983508
Q3 2007,5.51,^BSESN,-0.145736434
Q4 2007,5.51,^BSESN,0
Q1 2008,7.81,^BSESN,0.417422868
Q2 2008,8.33,^BSESN,0.066581306
Q3 2008,10.45,^BSESN,0.254501801
Q4 2008,10.45,^BSESN,0
Q1 2009,8.7,^BSESN,-0.167464115
Q2 2009,11.89,^BSESN,0.366666667
Q3 2009,11.49,^BSESN,-0.033641716
Q4 2009,16.22,^BSESN,0.411662315
Q1 2010,13.33,^BSESN,-0.178175092
Q2 2010,11.25,^BSESN,-0.15603901
Q3 2010,9.7,^BSESN,-0.137777778
Q4 2010,9.3,^BSESN,-0.041237113
Q1 2011,9.41,^BSESN,0.011827957
Q2 2011,8.43,^BSESN,-0.104144527
Q3 2011,9.39,^BSESN,0.113879004
Q4 2011,5.32,^BSESN,-0.43343983
Q1 2012,10.22,^BSESN,0.921052632
Q2 2012,9.84,^BSESN,-0.037181996
Q3 2012,9.6,^BSESN,-0.024390244
Q4 2012,11.62,^BSESN,0.210416667
Q1 2013,10.24,^BSESN,-0.118760757
Q2 2013,10.85,^BSESN,0.059570313
Q3 2013,11.06,^BSESN,0.019354839
Q4 2013,7.24,^BSESN,-0.345388788
Q1 2014,7.08,^BSESN,-0.022099448
Q2 2014,7.23,^BSESN,0.021186441
Q3 2014,4.98,^BSESN,-0.31120332
Q4 2014,7.17,^BSESN,0.439759036
Q1 2015,5.79,^BSESN,-0.192468619
Q2 2015,4.37,^BSESN,-0.245250432
Q3 2015,6.32,^BSESN,0.446224256
Q4 2015,5.91,^BSESN,-0.064873418
Q1 2016,5.86,^BSESN,-0.008460237
Q2 2016,6.46,^BSESN,0.102389078
Q3 2016,3.35,^BSESN,-0.481424149
Q4 2016,1.86,^BSESN,-0.444776119
Q1 2017,2.21,^BSESN,0.188172043
Q2 2017,1.79,^BSESN,-0.190045249
Q3 2017,3.24,^BSESN,0.810055866
Q4 2017,5.11,^BSESN,0.577160494
Q1 2018,3.97,^BSESN,-0.223091977
Q2 2018,5.61,^BSESN,0.413098237
Q3 2018,5.23,^BSESN,-0.067736185
Q4 2018,6.6,^BSESN,0.261950287
Q1 2019,8.33,^BSESN,0.262121212
Q2 2019,5.98,^BSESN,-0.282112845
Q3 2019,7.62,^BSESN,0.274247492
Q4 2019,7.49,^BSESN,-0.017060367
Q1 2020,5.45,^BSESN,-0.272363151
Q2 2020,5.33,^BSESN,-0.022018349
Q3 2020,5.9,^BSESN,0.106941839
Q4 2020,3.16,^BSESN,-0.46440678
Q1 2021,5.14,^BSESN,0.626582278
Q2 2021,5.26,^BSESN,0.023346304
Q3 2021,4.52,^BSESN,-0.140684411
Q4 2021,5.84,^BSESN,0.292035398
Q1 2022,6.33,^BSESN,0.08390411
Q2 2022,5.78,^BSESN,-0.086887836
Q3 2022,6.08,^BSESN,0.051903114
Q4 2022,6.16,^BSESN,0.013157895
Q1 2023,5.09,^BSESN,-0.173701299
Q2 2023,7.54,^BSESN,0.481335953
