Quarter,Percentage Change,index
Q4 2002,0.010135927,^FCHI
Q1 2003,0.020066772,^FCHI
Q2 2003,0.037703475,^FCHI
Q3 2003,0.042654238,^FCHI
Q4 2003,0.016666969,^FCHI
Q1 2004,0.03278747,^FCHI
Q2 2004,0.040403822,^FCHI
Q3 2004,0.048543783,^FCHI
Q4 2004,0.023808738,^FCHI
Q1 2005,0.031008901,^FCHI
Q2 2005,0.042605651,^FCHI
Q3 2005,0.046875075,^FCHI
Q4 2005,0.01951856,^FCHI
Q1 2006,0.022522396,^FCHI
Q2 2006,0.030836835,^FCHI
Q3 2006,0.030982474,^FCHI
Q4 2006,0.008290115,^FCHI
Q1 2007,0.007194466,^FCHI
Q2 2007,0.017346596,^FCHI
Q3 2007,0.023069348,^FCHI
Q4 2007,0.005882813,^FCHI
Q1 2008,-0.005848408,^FCHI
Q2 2008,0.003921549,^FCHI
Q3 2008,0.001953603,^FCHI
Q4 2008,-0.033138711,^FCHI
Q1 2009,-0.037297948,^FCHI
Q2 2009,-0.013613274,^FCHI
Q3 2009,0.015923756,^FCHI
Q4 2009,0.003135041,^FCHI
Q1 2010,0.007291889,^FCHI
Q2 2010,0.019648549,^FCHI
Q3 2010,0.027382456,^FCHI
Q4 2010,0.011845947,^FCHI
Q1 2011,0.005854118,^FCHI
Q2 2011,0.019398544,^FCHI
Q3 2011,0.020932816,^FCHI
Q4 2011,-0.00932008,^FCHI
Q1 2012,-0.013169739,^FCHI
Q2 2012,0,^FCHI
Q3 2012,0.006672272,^FCHI
Q4 2012,-0.01420377,^FCHI
Q1 2013,-0.012488642,^FCHI
Q2 2013,-0.000972515,^FCHI
Q3 2013,0.008763101,^FCHI
Q4 2013,-0.01061795,^FCHI
Q1 2014,-0.011707263,^FCHI
Q2 2014,0.001974817,^FCHI
Q3 2014,0.007881733,^FCHI
Q4 2014,-0.019550242,^FCHI
Q1 2015,-0.008972785,^FCHI
Q2 2015,0.00100578,^FCHI
Q3 2015,0.014069776,^FCHI
Q4 2015,-0.006936788,^FCHI
Q1 2016,-0.004990739,^FCHI
Q2 2016,0.005015772,^FCHI
Q3 2016,0.02195547,^FCHI
Q4 2016,-0.005858859,^FCHI
Q1 2017,0.006875456,^FCHI
Q2 2017,0.009756539,^FCHI
Q3 2017,0.021256413,^FCHI
Q4 2017,-0.004731051,^FCHI
Q1 2018,0.002851935,^FCHI
Q2 2018,0.008530527,^FCHI
Q3 2018,0.020677064,^FCHI
Q4 2018,0,^FCHI
Q1 2019,0,^FCHI
Q2 2019,0.011049668,^FCHI
Q3 2019,0.022768329,^FCHI
Q4 2019,0.003561871,^FCHI
Q1 2020,0.010648573,^FCHI
Q2 2020,0.014047333,^FCHI
Q3 2020,0.019912665,^FCHI
Q4 2020,0.012733599,^FCHI
Q1 2021,0.007544598,^FCHI
Q2 2021,0.01913405,^FCHI
Q3 2021,0.030204551,^FCHI
Q4 2021,0.010300859,^FCHI
Q1 2022,0.008627604,^FCHI
Q2 2022,0.017107611,^FCHI
Q3 2022,0.026758458,^FCHI
Q4 2022,-0.005212369,^FCHI
Q1 2023,-0.009731048,^FCHI
