Quarter,Value,Percentage Change,index
Q1 2005,2285965892364.2,0.039831369721266885,000001.SS
Q2 2005,2285965892364.2,0.039831369721266885,000001.SS
Q3 2005,2285965892364.2,0.039831369721266885,000001.SS
Q4 2005,2285965892364.2,0.039831369721266885,000001.SS
Q1 2006,2752131773358.92,0.0474844959892573,000001.SS
Q2 2006,2752131773358.92,0.0474844959892573,000001.SS
Q3 2006,2752131773358.92,0.0474844959892573,000001.SS
Q4 2006,2752131773358.92,0.0474844959892573,000001.SS
Q1 2007,3550342737009.53,0.0657305800060608,000001.SS
Q2 2007,3550342737009.53,0.0657305800060608,000001.SS
Q3 2007,3550342737009.53,0.0657305800060608,000001.SS
Q4 2007,3550342737009.53,0.0657305800060608,000001.SS
Q1 2008,4594307032667.98,0.06655576883948733,000001.SS
Q2 2008,4594307032667.98,0.06655576883948733,000001.SS
Q3 2008,4594307032667.98,0.06655576883948733,000001.SS
Q4 2008,4594307032667.98,0.06655576883948733,000001.SS
Q1 2009,5101703073088.97,0.026525786225343406,000001.SS
Q2 2009,5101703073088.97,0.026525786225343406,000001.SS
Q3 2009,5101703073088.97,0.026525786225343406,000001.SS
Q4 2009,5101703073088.97,0.026525786225343406,000001.SS
Q1 2010,6087163874510.73,0.04514924501417972,000001.SS
Q2 2010,6087163874510.73,0.04514924501417972,000001.SS
Q3 2010,6087163874510.73,0.04514924501417972,000001.SS
Q4 2010,6087163874510.73,0.04514924501417972,000001.SS
Q1 2011,7551500124197.17,0.055377774987352524,000001.SS
Q2 2011,7551500124197.17,0.055377774987352524,000001.SS
Q3 2011,7551500124197.17,0.055377774987352524,000001.SS
Q4 2011,7551500124197.17,0.055377774987352524,000001.SS
Q1 2012,8532229986993.65,0.031003173704804432,000001.SS
Q2 2012,8532229986993.65,0.031003173704804432,000001.SS
Q3 2012,8532229986993.65,0.031003173704804432,000001.SS
Q4 2012,8532229986993.65,0.031003173704804432,000001.SS
Q1 2013,9570406235659.64,0.02912749180362728,000001.SS
Q2 2013,9570406235659.64,0.02912749180362728,000001.SS
Q3 2013,9570406235659.64,0.02912749180362728,000001.SS
Q4 2013,9570406235659.64,0.02912749180362728,000001.SS
Q1 2014,10475682920597.7,0.022854501858424303,000001.SS
Q2 2014,10475682920597.7,0.022854501858424303,000001.SS
Q3 2014,10475682920597.7,0.022854501858424303,000001.SS
Q4 2014,10475682920597.7,0.022854501858424303,000001.SS
Q1 2015,11061553079871.5,0.01369124932458976,000001.SS
Q2 2015,11061553079871.5,0.01369124932458976,000001.SS
Q3 2015,11061553079871.5,0.01369124932458976,000001.SS
Q4 2015,11061553079871.5,0.01369124932458976,000001.SS
Q1 2016,11233276536744.7,0.0038526780666972016,000001.SS
Q2 2016,11233276536744.7,0.0038526780666972016,000001.SS
Q3 2016,11233276536744.7,0.0038526780666972016,000001.SS
Q4 2016,11233276536744.7,0.0038526780666972016,000001.SS
Q1 2017,12310409370892.8,0.023158064587154303,000001.SS
Q2 2017,12310409370892.8,0.023158064587154303,000001.SS
Q3 2017,12310409370892.8,0.023158064587154303,000001.SS
Q4 2017,12310409370892.8,0.023158064587154303,000001.SS
Q1 2018,13894907485398.9,0.030729322733630715,000001.SS
Q2 2018,13894907485398.9,0.030729322733630715,000001.SS
Q3 2018,13894907485398.9,0.030729322733630715,000001.SS
Q4 2018,13894907485398.9,0.030729322733630715,000001.SS
Q1 2019,14279968485748.0,0.006854207201939522,000001.SS
Q2 2019,14279968485748.0,0.006854207201939522,000001.SS
Q3 2019,14279968485748.0,0.006854207201939522,000001.SS
Q4 2019,14279968485748.0,0.006854207201939522,000001.SS
Q1 2020,14687743556969.6,0.007074570963167437,000001.SS
Q2 2020,14687743556969.6,0.007074570963167437,000001.SS
Q3 2020,14687743556969.6,0.007074570963167437,000001.SS
Q4 2020,14687743556969.6,0.007074570963167437,000001.SS
Q1 2021,17820459342451.2,0.04952321492427347,000001.SS
Q2 2021,17820459342451.2,0.04952321492427347,000001.SS
Q3 2021,17820459342451.2,0.04952321492427347,000001.SS
Q4 2021,17820459342451.2,0.04952321492427347,000001.SS
Q1 2022,17963170521079.8,0.001994027846918156,000001.SS
