Quarter,Value,index,Percentage Change
Q3 2012,53.1,^BSESN,-0.041862144
Q4 2012,54.23,^BSESN,0.021280603
Q1 2013,54.32,^BSESN,0.001659598
Q2 2013,59.76,^BSESN,0.100147275
Q3 2013,61.61,^BSESN,0.030957162
Q4 2013,62.11,^BSESN,0.008115566
Q1 2014,60.35,^BSESN,-0.028336822
Q2 2014,60.1,^BSESN,-0.004142502
Q3 2014,61.37,^BSESN,0.021131448
Q4 2014,62.13,^BSESN,0.012383901
Q1 2015,62.64,^BSESN,0.008208595
Q2 2015,63.6,^BSESN,0.01532567
Q3 2015,65.03,^BSESN,0.022484277
Q4 2015,67.33,^BSESN,0.035368292
Q1 2016,66.42,^BSESN,-0.013515521
Q2 2016,67.16,^BSESN,0.011141223
Q3 2016,66.74,^BSESN,-0.006253722
Q4 2016,68.05,^BSESN,0.019628409
Q1 2017,64.54,^BSESN,-0.051579721
Q2 2017,64.42,^BSESN,-0.001859312
Q3 2017,65.04,^BSESN,0.00962434
Q4 2017,63.65,^BSESN,-0.021371464
Q1 2018,65.67,^BSESN,0.031736057
Q2 2018,68.69,^BSESN,0.045987513
Q3 2018,73.56,^BSESN,0.070898238
Q4 2018,70.71,^BSESN,-0.038743883
Q1 2019,69.41,^BSESN,-0.018384953
Q2 2019,68.74,^BSESN,-0.009652788
Q3 2019,71.01,^BSESN,0.033022985
Q4 2019,71.28,^BSESN,0.003802281
Q1 2020,76.17,^BSESN,0.068602694
Q2 2020,74.93,^BSESN,-0.016279375
Q3 2020,73.56,^BSESN,-0.018283731
Q4 2020,73.11,^BSESN,-0.006117455
Q1 2021,74.52,^BSESN,0.019286007
Q2 2021,74.54,^BSESN,0.000268384
Q3 2021,74.92,^BSESN,0.005097934
Q4 2021,74.41,^BSESN,-0.006807261
Q1 2022,76.17,^BSESN,0.023652735
Q2 2022,79.59,^BSESN,0.044899567
Q3 2022,82.29,^BSESN,0.03392386
Q4 2022,81.74,^BSESN,-0.00668368
Q1 2023,81.97,^BSESN,0.0028138
Q2 2023,82.16,^BSESN,0.002317921
