Quarter,Value,index,Percentage Change
Q1 2004,-1.49,^HSI,0
Q2 2004,0.97,^HSI,-1.651006711
Q3 2004,0.55,^HSI,-0.432989691
Q4 2004,-0.29,^HSI,-1.527272727
Q1 2005,0.32,^HSI,-2.103448276
Q2 2005,1.04,^HSI,2.25
Q3 2005,1.22,^HSI,0.173076923
Q4 2005,1.83,^HSI,0.5
Q1 2006,1.82,^HSI,-0.005464481
Q2 2006,2.26,^HSI,0.241758242
Q3 2006,2.1,^HSI,-0.07079646
Q4 2006,1.94,^HSI,-0.076190476
Q1 2007,1.34,^HSI,-0.309278351
Q2 2007,1.62,^HSI,0.208955224
Q3 2007,3.09,^HSI,0.907407407
Q4 2007,3.23,^HSI,0.045307443
Q1 2008,5.43,^HSI,0.681114551
Q2 2008,6.24,^HSI,0.149171271
Q3 2008,1.85,^HSI,-0.703525641
Q4 2008,3.12,^HSI,0.686486486
Q1 2009,0.56,^HSI,-0.820512821
Q2 2009,-1.5,^HSI,-3.678571429
Q3 2009,2.52,^HSI,-2.68
Q4 2009,1.24,^HSI,-0.507936508
Q1 2010,2.63,^HSI,1.120967742
Q2 2010,0.55,^HSI,-0.790874525
Q3 2010,2.46,^HSI,3.472727273
Q4 2010,3.54,^HSI,0.43902439
Q1 2011,4.58,^HSI,0.293785311
Q2 2011,8,^HSI,0.746724891
Q3 2011,5.73,^HSI,-0.28375
Q4 2011,6.04,^HSI,0.054101222
Q1 2012,4.77,^HSI,-0.210264901
Q2 2012,1.66,^HSI,-0.651991614
Q3 2012,3.78,^HSI,1.277108434
Q4 2012,2.97,^HSI,-0.214285714
Q1 2013,4.06,^HSI,0.367003367
Q2 2013,6.91,^HSI,0.701970443
Q3 2013,4.37,^HSI,-0.367583213
Q4 2013,4.57,^HSI,0.04576659
Q1 2014,3.66,^HSI,-0.199124726
Q2 2014,4,^HSI,0.092896175
Q3 2014,5.12,^HSI,0.28
Q4 2014,4.03,^HSI,-0.212890625
Q1 2015,2.85,^HSI,-0.29280397
Q2 2015,2.6,^HSI,-0.087719298
Q3 2015,2.21,^HSI,-0.15
Q4 2015,2.54,^HSI,0.149321267
Q1 2016,2.66,^HSI,0.047244094
Q2 2016,2.31,^HSI,-0.131578947
Q3 2016,1.19,^HSI,-0.484848485
Q4 2016,1.29,^HSI,0.084033613
Q1 2017,2.05,^HSI,0.589147287
Q2 2017,1.94,^HSI,-0.053658537
Q3 2017,1.61,^HSI,-0.170103093
Q4 2017,1.7,^HSI,0.055900621
Q1 2018,1.9,^HSI,0.117647059
Q2 2018,2.32,^HSI,0.221052632
Q3 2018,2.63,^HSI,0.13362069
Q4 2018,2.41,^HSI,-0.08365019
Q1 2019,2.91,^HSI,0.20746888
Q2 2019,3.3,^HSI,0.134020619
Q3 2019,3.29,^HSI,-0.003030303
Q4 2019,0.72,^HSI,-0.781155015
Q1 2020,1.92,^HSI,1.666666667
Q2 2020,-2.4,^HSI,-2.25
Q3 2020,-0.4,^HSI,-0.833333333
Q4 2020,2.64,^HSI,-7.6
Q1 2021,0.79,^HSI,-0.700757576
Q2 2021,3.79,^HSI,3.797468354
Q3 2021,1.8,^HSI,-0.525065963
Q4 2021,1.19,^HSI,-0.338888889
Q1 2022,1.28,^HSI,0.075630252
Q2 2022,1.87,^HSI,0.4609375
Q3 2022,1.76,^HSI,-0.058823529
Q4 2022,2.44,^HSI,0.386363636
