Quarter,Value,index,Percentage Change
Q3 1978,9.3,^FCHI,-0.004282655
Q4 1978,10.19,^FCHI,0.095698925
Q1 1979,10.03,^FCHI,-0.015701668
Q2 1979,10.33,^FCHI,0.029910269
Q3 1979,11.33,^FCHI,0.096805421
Q4 1979,12.92,^FCHI,0.140335393
Q1 1980,13.94,^FCHI,0.078947368
Q2 1980,13.64,^FCHI,-0.021520803
Q3 1980,13.51,^FCHI,-0.009530792
Q4 1980,12.85,^FCHI,-0.048852702
Q1 1981,12.62,^FCHI,-0.017898833
Q2 1981,13.35,^FCHI,0.057844691
Q3 1981,14.12,^FCHI,0.057677903
Q4 1981,13.83,^FCHI,-0.020538244
Q1 1982,13.93,^FCHI,0.007230658
Q2 1982,11.95,^FCHI,-0.142139268
Q3 1982,9.32,^FCHI,-0.220083682
Q4 1982,9.59,^FCHI,0.028969957
Q1 1983,9.11,^FCHI,-0.050052138
Q2 1983,9.42,^FCHI,0.03402854
Q3 1983,10.39,^FCHI,0.102972399
Q4 1983,8.97,^FCHI,-0.136669875
Q1 1984,7.91,^FCHI,-0.118171683
Q2 1984,7.46,^FCHI,-0.056890013
Q3 1984,6.95,^FCHI,-0.068364611
Q4 1984,6.51,^FCHI,-0.063309353
Q1 1985,6.52,^FCHI,0.001536098
Q2 1985,6.07,^FCHI,-0.069018405
Q3 1985,4.92,^FCHI,-0.189456343
Q4 1985,4.22,^FCHI,-0.142276423
Q1 1986,2.61,^FCHI,-0.381516588
Q2 1986,2.01,^FCHI,-0.229885057
Q3 1986,2.19,^FCHI,0.089552239
Q4 1986,2.99,^FCHI,0.365296804
Q1 1987,3.48,^FCHI,0.163879599
Q2 1987,3.39,^FCHI,-0.025862069
Q3 1987,3.18,^FCHI,-0.061946903
Q4 1987,2.36,^FCHI,-0.257861635
Q1 1988,2.46,^FCHI,0.042372881
Q2 1988,2.74,^FCHI,0.113821138
Q3 1988,2.97,^FCHI,0.083941606
Q4 1988,3.31,^FCHI,0.114478114
Q1 1989,3.57,^FCHI,0.078549849
Q2 1989,3.48,^FCHI,-0.025210084
Q3 1989,3.57,^FCHI,0.025862069
Q4 1989,3.43,^FCHI,-0.039215686
Q1 1990,3.24,^FCHI,-0.055393586
Q2 1990,2.59,^FCHI,-0.200617284
Q3 1990,3.58,^FCHI,0.382239382
Q4 1990,3.34,^FCHI,-0.067039106
Q1 1991,3.09,^FCHI,-0.074850299
Q2 1991,3.76,^FCHI,0.216828479
Q3 1991,2.72,^FCHI,-0.276595745
Q4 1991,2.62,^FCHI,-0.036764706
Q1 1992,2.83,^FCHI,0.080152672
Q2 1992,2.21,^FCHI,-0.219081272
Q3 1992,1.92,^FCHI,-0.131221719
Q4 1992,2.13,^FCHI,0.109375
Q1 1993,2.15,^FCHI,0.009389671
Q2 1993,2.1,^FCHI,-0.023255814
Q3 1993,2.09,^FCHI,-0.004761905
Q4 1993,1.83,^FCHI,-0.124401914
Q1 1994,1.64,^FCHI,-0.103825137
Q2 1994,1.64,^FCHI,0
Q3 1994,1.65,^FCHI,0.006097561
Q4 1994,1.72,^FCHI,0.042424242
Q1 1995,1.67,^FCHI,-0.029069767
Q2 1995,1.46,^FCHI,-0.125748503
Q3 1995,1.9,^FCHI,0.301369863
Q4 1995,1.95,^FCHI,0.026315789
Q1 1996,2.36,^FCHI,0.21025641
Q2 1996,2.31,^FCHI,-0.021186441
Q3 1996,1.72,^FCHI,-0.255411255
Q4 1996,1.76,^FCHI,0.023255814
Q1 1997,0.94,^FCHI,-0.465909091
Q2 1997,1.02,^FCHI,0.085106383
Q3 1997,1.04,^FCHI,0.019607843
Q4 1997,0.61,^FCHI,-0.413461538
Q1 1998,1.03,^FCHI,0.68852459
Q2 1998,0.81,^FCHI,-0.213592233
Q3 1998,0.4,^FCHI,-0.50617284
Q4 1998,0.24,^FCHI,-0.4
Q1 1999,0.42,^FCHI,0.75
Q2 1999,0.38,^FCHI,-0.095238095
Q3 1999,0.81,^FCHI,1.131578947
Q4 1999,1.54,^FCHI,0.901234568
Q1 2000,1.21,^FCHI,-0.214285714
Q2 2000,1.77,^FCHI,0.462809917
Q3 2000,1.95,^FCHI,0.101694915
Q4 2000,1.21,^FCHI,-0.379487179
Q1 2001,1.83,^FCHI,0.512396694
Q2 2001,2.02,^FCHI,0.103825137
Q3 2001,1.68,^FCHI,-0.168316832
Q4 2001,2.26,^FCHI,0.345238095
Q1 2002,1.99,^FCHI,-0.119469027
Q2 2002,1.62,^FCHI,-0.185929648
Q3 2002,1.95,^FCHI,0.203703704
Q4 2002,1.99,^FCHI,0.020512821
Q1 2003,2.01,^FCHI,0.010050251
Q2 2003,1.86,^FCHI,-0.074626866
Q3 2003,2.13,^FCHI,0.14516129
Q4 2003,1.99,^FCHI,-0.0657277
Q1 2004,2.11,^FCHI,0.060301508
Q2 2004,2.4,^FCHI,0.137440758
Q3 2004,2.13,^FCHI,-0.1125
Q4 2004,1.51,^FCHI,-0.291079812
Q1 2005,1.88,^FCHI,0.245033113
Q2 2005,1.67,^FCHI,-0.111702128
Q3 2005,1.85,^FCHI,0.107784431
Q4 2005,2.06,^FCHI,0.113513514
Q1 2006,1.71,^FCHI,-0.169902913
Q2 2006,1.94,^FCHI,0.134502924
Q3 2006,1.06,^FCHI,-0.453608247
Q4 2006,1.25,^FCHI,0.179245283
Q1 2007,1.25,^FCHI,0
Q2 2007,1.11,^FCHI,-0.112
Q3 2007,2,^FCHI,0.801801802
Q4 2007,2.82,^FCHI,0.41
Q1 2008,3.02,^FCHI,0.070921986
Q2 2008,3.61,^FCHI,0.195364238
Q3 2008,2.66,^FCHI,-0.263157895
Q4 2008,0.71,^FCHI,-0.733082707
Q1 2009,0.13,^FCHI,-0.816901408
Q2 2009,-0.73,^FCHI,-6.615384615
Q3 2009,-0.21,^FCHI,-0.712328767
Q4 2009,1.1,^FCHI,-6.238095238
Q1 2010,1.68,^FCHI,0.527272727
Q2 2010,1.68,^FCHI,0
Q3 2010,1.59,^FCHI,-0.053571429
Q4 2010,1.74,^FCHI,0.094339623
Q1 2011,2.08,^FCHI,0.195402299
Q2 2011,1.94,^FCHI,-0.067307692
Q3 2011,2.35,^FCHI,0.211340206
Q4 2011,2.35,^FCHI,0
Q1 2012,2.09,^FCHI,-0.110638298
Q2 2012,1.94,^FCHI,-0.071770335
Q3 2012,1.85,^FCHI,-0.046391753
Q4 2012,1.17,^FCHI,-0.367567568
Q1 2013,0.69,^FCHI,-0.41025641
Q2 2013,1.07,^FCHI,0.550724638
Q3 2013,0.57,^FCHI,-0.46728972
Q4 2013,0.65,^FCHI,0.140350877
Q1 2014,0.72,^FCHI,0.107692308
Q2 2014,0.46,^FCHI,-0.361111111
Q3 2014,0.45,^FCHI,-0.02173913
Q4 2014,-0.38,^FCHI,-1.844444444
Q1 2015,0.08,^FCHI,-1.210526316
Q2 2015,0.17,^FCHI,1.125
Q3 2015,0.06,^FCHI,-0.647058824
Q4 2015,0.22,^FCHI,2.666666667
Q1 2016,-0.19,^FCHI,-1.863636364
Q2 2016,0.22,^FCHI,-2.157894737
Q3 2016,0.36,^FCHI,0.636363636
Q4 2016,1.34,^FCHI,2.722222222
Q1 2017,1.17,^FCHI,-0.126865672
Q2 2017,0.72,^FCHI,-0.384615385
Q3 2017,1.06,^FCHI,0.472222222
Q4 2017,1.33,^FCHI,0.254716981
Q1 2018,1.64,^FCHI,0.233082707
Q2 2018,2.29,^FCHI,0.396341463
Q3 2018,2.21,^FCHI,-0.034934498
Q4 2018,1.24,^FCHI,-0.438914027
Q1 2019,1.26,^FCHI,0.016129032
Q2 2019,1.07,^FCHI,-0.150793651
Q3 2019,0.76,^FCHI,-0.289719626
Q4 2019,1.49,^FCHI,0.960526316
Q1 2020,0.33,^FCHI,-0.77852349
Q2 2020,0.78,^FCHI,1.363636364
Q3 2020,0.05,^FCHI,-0.935897436
Q4 2020,0.55,^FCHI,10
Q1 2021,1.24,^FCHI,1.254545455
Q2 2021,1.15,^FCHI,-0.072580645
Q3 2021,2.62,^FCHI,1.27826087
Q4 2021,2.85,^FCHI,0.08778626
Q1 2022,4.83,^FCHI,0.694736842
Q2 2022,6.08,^FCHI,0.258799172
Q3 2022,6.2,^FCHI,0.019736842
Q4 2022,5.99,^FCHI,-0.033870968
Q1 2023,5.88,^FCHI,-0.01836394
Q2 2023,4.29,^FCHI,-0.270408163
