Quarter,Value,index,Percentage Change
Q4 2003,4.17,^GDAXI,-0.011848341
Q1 2004,4.1,^GDAXI,-0.016786571
Q2 2004,4.24,^GDAXI,0.034146341
Q3 2004,3.89,^GDAXI,-0.08254717
Q4 2004,3.56,^GDAXI,-0.084832905
Q1 2005,3.48,^GDAXI,-0.02247191
Q2 2005,3.2,^GDAXI,-0.08045977
Q3 2005,3.24,^GDAXI,0.0125
Q4 2005,3.32,^GDAXI,0.024691358
Q1 2006,3.89,^GDAXI,0.171686747
Q2 2006,4.01,^GDAXI,0.030848329
Q3 2006,3.79,^GDAXI,-0.054862843
Q4 2006,4.02,^GDAXI,0.060686016
Q1 2007,4.15,^GDAXI,0.032338308
Q2 2007,4.5,^GDAXI,0.084337349
Q3 2007,4.28,^GDAXI,-0.048888889
Q4 2007,4.03,^GDAXI,-0.058411215
Q1 2008,4.04,^GDAXI,0.00248139
Q2 2008,4.49,^GDAXI,0.111386139
Q3 2008,3.88,^GDAXI,-0.135857461
Q4 2008,3.07,^GDAXI,-0.208762887
Q1 2009,3.13,^GDAXI,0.019543974
Q2 2009,3.34,^GDAXI,0.067092652
Q3 2009,3.21,^GDAXI,-0.038922156
Q4 2009,3.26,^GDAXI,0.015576324
Q1 2010,3.06,^GDAXI,-0.061349693
Q2 2010,2.62,^GDAXI,-0.14379085
Q3 2010,2.35,^GDAXI,-0.103053435
Q4 2010,3.02,^GDAXI,0.285106383
Q1 2011,3.34,^GDAXI,0.105960265
Q2 2011,2.74,^GDAXI,-0.179640719
Q3 2011,2,^GDAXI,-0.270072993
Q4 2011,1.82,^GDAXI,-0.09
Q1 2012,1.62,^GDAXI,-0.10989011
Q2 2012,1.24,^GDAXI,-0.234567901
Q3 2012,1.47,^GDAXI,0.185483871
Q4 2012,1.51,^GDAXI,0.027210884
Q1 2013,1.2,^GDAXI,-0.205298013
Q2 2013,1.56,^GDAXI,0.3
Q3 2013,1.76,^GDAXI,0.128205128
Q4 2013,1.76,^GDAXI,0
Q1 2014,1.46,^GDAXI,-0.170454545
Q2 2014,1.11,^GDAXI,-0.239726027
Q3 2014,0.79,^GDAXI,-0.288288288
Q4 2014,0.39,^GDAXI,-0.506329114
Q1 2015,0.12,^GDAXI,-0.692307692
Q2 2015,0.71,^GDAXI,4.916666667
Q3 2015,0.52,^GDAXI,-0.267605634
Q4 2015,0.43,^GDAXI,-0.173076923
Q1 2016,0.13,^GDAXI,-0.697674419
Q2 2016,-0.15,^GDAXI,-2.153846154
Q4 2016,0.25,^GDAXI,-3.777777778
Q1 2017,0.22,^GDAXI,-0.12
Q2 2017,0.46,^GDAXI,1.090909091
Q3 2017,0.37,^GDAXI,-0.195652174
Q4 2017,0.47,^GDAXI,0.27027027
Q1 2018,0.48,^GDAXI,0.021276596
Q2 2018,0.28,^GDAXI,-0.416666667
Q3 2018,0.4,^GDAXI,0.428571429
Q4 2018,0.13,^GDAXI,-0.675
Q1 2019,-0.04,^GDAXI,-1.307692308
Q2 2019,-0.39,^GDAXI,8.75
Q3 2019,-0.47,^GDAXI,0.205128205
Q4 2019,-0.31,^GDAXI,-0.340425532
Q1 2020,-0.45,^GDAXI,0.451612903
Q2 2020,-0.52,^GDAXI,0.155555556
Q3 2020,-0.61,^GDAXI,0.173076923
Q4 2020,-0.58,^GDAXI,-0.049180328
Q1 2021,-0.33,^GDAXI,-0.431034483
Q2 2021,-0.45,^GDAXI,0.363636364
Q3 2021,-0.2,^GDAXI,-0.555555556
Q4 2021,-0.11,^GDAXI,-0.45
Q1 2022,0.75,^GDAXI,-7.818181818
Q2 2022,1.08,^GDAXI,0.44
Q3 2022,2.19,^GDAXI,1.027777778
Q4 2022,2.19,^GDAXI,0
Q1 2023,2.36,^GDAXI,0.077625571
Q2 2023,2.46,^GDAXI,0.042372881
