Quarter,Value,index,Percentage Change
Q4 1994,7.74,^HSI,0.001293661
Q1 1995,7.73,^HSI,-0.00129199
Q2 1995,7.74,^HSI,0.001293661
Q3 1995,7.73,^HSI,-0.00129199
Q4 1995,7.73,^HSI,0
Q1 1996,7.73,^HSI,0
Q2 1996,7.74,^HSI,0.001293661
Q3 1996,7.73,^HSI,-0.00129199
Q4 1996,7.74,^HSI,0.001293661
Q1 1997,7.75,^HSI,0.00129199
Q2 1997,7.75,^HSI,0
Q3 1997,7.74,^HSI,-0.001290323
Q4 1997,7.74,^HSI,0
Q1 1998,7.75,^HSI,0.00129199
Q2 1998,7.75,^HSI,0
Q3 1998,7.75,^HSI,0
Q4 1998,7.75,^HSI,0
Q1 1999,7.75,^HSI,0
Q2 1999,7.76,^HSI,0.001290323
Q3 1999,7.77,^HSI,0.00128866
Q4 1999,7.78,^HSI,0.001287001
Q1 2000,7.79,^HSI,0.001285347
Q2 2000,7.8,^HSI,0.001283697
Q3 2000,7.8,^HSI,0
Q4 2000,7.8,^HSI,0
Q1 2001,7.8,^HSI,0
Q2 2001,7.8,^HSI,0
Q3 2001,7.8,^HSI,0
Q4 2001,7.8,^HSI,0
Q1 2002,7.8,^HSI,0
Q2 2002,7.8,^HSI,0
Q3 2002,7.8,^HSI,0
Q4 2002,7.8,^HSI,0
Q1 2003,7.8,^HSI,0
Q2 2003,7.8,^HSI,0
Q3 2003,7.74,^HSI,-0.007692308
Q4 2003,7.77,^HSI,0.003875969
Q1 2004,7.8,^HSI,0.003861004
Q2 2004,7.8,^HSI,0
Q3 2004,7.79,^HSI,-0.001282051
Q4 2004,7.79,^HSI,0
Q1 2005,7.8,^HSI,0.001283697
Q2 2005,7.78,^HSI,-0.002564103
Q3 2005,7.76,^HSI,-0.002570694
Q4 2005,7.75,^HSI,-0.00128866
Q1 2006,7.76,^HSI,0.001290323
Q2 2006,7.77,^HSI,0.00128866
Q3 2006,7.78,^HSI,0.001287001
Q4 2006,7.8,^HSI,0.002570694
Q1 2007,7.82,^HSI,0.002564103
Q2 2007,7.82,^HSI,0
Q3 2007,7.75,^HSI,-0.008951407
Q4 2007,7.8,^HSI,0.006451613
Q1 2008,7.79,^HSI,-0.001282051
Q2 2008,7.8,^HSI,0.001283697
Q3 2008,7.76,^HSI,-0.005128205
Q4 2008,7.76,^HSI,0
Q1 2009,7.75,^HSI,-0.00128866
Q2 2009,7.75,^HSI,0
Q3 2009,7.75,^HSI,0
Q4 2009,7.76,^HSI,0.001290323
Q1 2010,7.76,^HSI,0
Q2 2010,7.78,^HSI,0.00257732
Q3 2010,7.76,^HSI,-0.002570694
Q4 2010,7.78,^HSI,0.00257732
Q1 2011,7.77,^HSI,-0.001285347
Q2 2011,7.79,^HSI,0.002574003
Q3 2011,7.78,^HSI,-0.001283697
Q4 2011,7.76,^HSI,-0.002570694
Q1 2012,7.76,^HSI,0
Q2 2012,7.76,^HSI,0
Q3 2012,7.75,^HSI,-0.00128866
Q4 2012,7.75,^HSI,0
Q1 2013,7.76,^HSI,0.001290323
Q2 2013,7.76,^HSI,0
Q3 2013,7.75,^HSI,-0.00128866
Q4 2013,7.76,^HSI,0.001290323
Q1 2014,7.75,^HSI,-0.00128866
Q2 2014,7.75,^HSI,0
Q3 2014,7.76,^HSI,0.001290323
Q4 2014,7.75,^HSI,-0.00128866
Q1 2015,7.75,^HSI,0
Q2 2015,7.75,^HSI,0
Q3 2015,7.75,^HSI,0
Q4 2015,7.78,^HSI,0.003870968
Q1 2016,7.76,^HSI,-0.002570694
Q2 2016,7.76,^HSI,0
Q3 2016,7.76,^HSI,0
Q4 2016,7.76,^HSI,0
Q1 2017,7.77,^HSI,0.00128866
Q2 2017,7.81,^HSI,0.005148005
Q3 2017,7.81,^HSI,0
Q4 2017,7.82,^HSI,0.00128041
Q1 2018,7.85,^HSI,0.003836317
Q2 2018,7.85,^HSI,0
Q3 2018,7.84,^HSI,-0.001273885
Q4 2018,7.84,^HSI,0
Q1 2019,7.84,^HSI,0
Q2 2019,7.81,^HSI,-0.003826531
Q3 2019,7.84,^HSI,0.003841229
Q4 2019,7.77,^HSI,-0.008928571
Q1 2020,7.75,^HSI,-0.002574003
Q2 2020,7.75,^HSI,0
Q3 2020,7.75,^HSI,0
Q4 2020,7.75,^HSI,0
Q1 2021,7.77,^HSI,0.002580645
Q2 2021,7.77,^HSI,0
Q3 2021,7.78,^HSI,0.001287001
Q4 2021,7.79,^HSI,0.001285347
Q1 2022,7.84,^HSI,0.006418485
Q2 2022,7.85,^HSI,0.00127551
Q3 2022,7.85,^HSI,0
Q4 2022,7.82,^HSI,-0.003821656
Q1 2023,7.85,^HSI,0.003836317
Q2 2023,7.82,^HSI,-0.003821656
