Quarter,Value,index,Percentage Change
Q2 2019,-0.07,^FCHI,-1.189189189
Q3 2019,-0.16,^FCHI,1.285714286
Q4 2019,-0.01,^FCHI,-0.9375
Q1 2020,0.06,^FCHI,-7
Q2 2020,-0.15,^FCHI,-3.5
Q3 2020,-0.3,^FCHI,1
Q4 2020,-0.31,^FCHI,0.033333333
Q1 2021,-0.01,^FCHI,-0.967741935
Q2 2021,-0.01,^FCHI,0
Q3 2021,0.2,^FCHI,-21
Q4 2021,0.31,^FCHI,0.55
Q1 2022,1.28,^FCHI,3.129032258
Q2 2022,1.71,^FCHI,0.3359375
Q3 2022,2.77,^FCHI,0.619883041
Q4 2022,2.69,^FCHI,-0.028880866
Q1 2023,2.92,^FCHI,0.085501859
Q2 2023,3.04,^FCHI,0.04109589
