"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1997-02",100.8923,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1997-03",101.019,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1997-04",100.9573,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1997-05",100.7833,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1997-06",100.7491,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1997-07",100.9476,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1997-08",101.1162,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1997-09",101.3539,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1997-10",101.5792,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1997-11",101.519,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1997-12",101.333,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1998-01",101.024,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1998-02",100.7672,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1998-03",100.3737,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1998-04",99.82042,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1998-05",99.15501,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1998-06",98.55574,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1998-07",98.01376,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1998-08",97.34098,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1998-09",96.73534,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1998-10",96.19366,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1998-11",96.10616,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1998-12",96.46391,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1999-01",96.71072,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1999-02",97.00719,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1999-03",97.54755,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1999-04",98.36385,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1999-05",99.13223,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1999-06",99.28214,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1999-07",99.38662,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1999-08",99.93979,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1999-09",100.502,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1999-10",100.733,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1999-11",100.7662,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","1999-12",100.7778,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2000-01",100.6564,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2000-02",100.3684,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2000-03",99.99289,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2000-04",99.58135,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2000-05",99.35278,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2000-06",99.25056,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2000-07",99.37723,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2000-08",99.54834,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2000-09",99.89307,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2000-10",100.2571,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2000-11",100.5588,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2000-12",100.8248,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2001-01",100.529,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2001-02",99.71245,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2001-03",99.0073,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2001-04",98.72581,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2001-05",98.6788,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2001-06",98.78468,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2001-07",98.7336,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2001-08",98.33057,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2001-09",97.91553,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2001-10",97.51308,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2001-11",97.12177,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2001-12",96.98996,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2002-01",97.40801,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2002-02",97.91772,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2002-03",98.33461,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2002-04",98.76416,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2002-05",99.01356,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.37531,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.64272,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2002-08",99.66198,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2002-09",99.49144,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2002-10",99.43288,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2002-11",99.30896,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2002-12",98.93589,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2003-01",98.59258,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2003-02",98.17793,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2003-03",97.86339,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2003-04",97.79099,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2003-05",97.92369,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2003-06",98.08532,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2003-07",98.10239,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2003-08",98.13374,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2003-09",98.13039,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2003-10",98.44736,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2003-11",99.19288,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2003-12",99.91846,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2004-01",100.4597,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2004-02",100.5367,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.6449,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.7867,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2004-05",101.1472,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2004-06",101.208,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2004-07",101.1449,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2004-08",101.1842,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2004-09",101.0222,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2004-10",100.904,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.7175,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.6596,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.6959,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.471,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2005-03",99.87399,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2005-04",99.19578,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2005-05",98.73504,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2005-06",98.61247,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2005-07",98.80125,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2005-08",98.89425,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2005-09",99.16628,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2005-10",99.29041,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2005-11",99.13049,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2005-12",98.99691,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2006-01",99.07461,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2006-02",99.47095,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2006-03",99.90868,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2006-04",100.3281,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2006-05",100.4674,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2006-06",100.5919,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2006-07",100.7507,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2006-08",100.7016,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2006-09",100.7073,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2006-10",100.6917,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2006-11",100.9428,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2006-12",101.096,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2007-01",101.279,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2007-02",101.6961,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2007-03",101.8602,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2007-04",101.8856,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2007-05",102.0465,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.1816,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2007-07",101.938,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2007-08",101.8613,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2007-09",101.8099,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2007-10",101.6208,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2007-11",101.5149,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2007-12",101.3815,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.3846,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2008-02",101.2443,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.95,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.3612,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2008-05",100.0568,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2008-06",99.98698,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.47423,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2008-08",98.55926,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2008-09",97.51295,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2008-10",96.5039,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2008-11",95.69743,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2008-12",95.07015,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2009-01",94.29135,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2009-02",93.62379,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2009-03",93.46352,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2009-04",93.99596,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2009-05",94.72902,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2009-06",95.4561,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2009-07",96.11172,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2009-08",96.84065,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2009-09",97.52416,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2009-10",97.99722,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.07814,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.10018,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2010-01",98.31515,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2010-02",98.5526,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2010-03",98.89825,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.39388,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.89713,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.1894,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.481,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.6654,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.7405,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.8007,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.9069,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.1489,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.3144,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.5716,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.8332,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.7325,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2011-05",101.5769,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2011-06",101.332,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.9028,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.5116,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.8817,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.28014,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.08717,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.34253,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2012-01",100.0618,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.6034,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.7878,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.5903,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.0487,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2012-06",99.94209,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2012-07",100.0335,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2012-08",99.95592,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2012-09",100.1231,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2012-10",100.2678,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2012-11",100.1118,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2012-12",100.0684,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2013-01",99.9727,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2013-02",99.99241,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2013-03",100.1349,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2013-04",100.1061,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2013-05",99.97753,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2013-06",100.0406,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2013-07",100.713,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2013-08",101.6495,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2013-09",102.4255,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2013-10",102.6084,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2013-11",102.7716,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2013-12",102.614,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2014-01",102.325,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2014-02",102.1299,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2014-03",102.1104,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2014-04",102.3975,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2014-05",102.5842,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2014-06",102.6831,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2014-07",102.5401,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2014-08",102.386,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2014-09",102.1415,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2014-10",101.9876,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2014-11",102.0353,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2014-12",102.1473,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2015-01",102.2238,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2015-02",102.1919,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2015-03",101.8749,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2015-04",101.6158,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2015-05",101.3411,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2015-06",101.1736,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2015-07",101.1883,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2015-08",101.1001,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2015-09",100.892,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2015-10",100.6105,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2015-11",100.3584,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2015-12",100.2458,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2016-01",100.2564,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2016-02",100.2853,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2016-03",100.5489,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.8451,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2016-05",101.1154,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2016-06",101.2637,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2016-07",101.1948,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2016-08",101.1914,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2016-09",101.3197,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2016-10",101.6172,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2016-11",102.109,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2016-12",102.4166,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2017-01",102.7098,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2017-02",102.8512,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2017-03",102.8221,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2017-04",102.8185,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2017-05",103.0451,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2017-06",103.3577,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2017-07",103.5218,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2017-08",103.3633,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2017-09",103.1241,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2017-10",103.0362,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2017-11",103.1774,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2017-12",103.2276,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2018-01",102.9345,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2018-02",102.2288,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2018-03",101.6459,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2018-04",101.6686,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2018-05",101.8962,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2018-06",102.2563,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2018-07",102.4927,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2018-08",102.4434,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2018-09",102.2031,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2018-10",102.0638,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2018-11",102.2581,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2018-12",102.35,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-01",101.998,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-02",101.3849,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.7551,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.1348,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-05",99.56151,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.21756,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-07",98.82896,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-08",98.46961,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-09",97.9824,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.12154,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.47198,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.63234,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.70171,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.10226,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-03",96.35718,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-04",94.33566,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-05",93.88232,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-06",94.90476,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-07",96.48917,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.40423,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-09",98.28646,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-10",98.96376,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-11",98.68013,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-12",98.45641,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-01",98.41927,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-02",99.55743,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.41,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-04",102.875,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-05",104.0481,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-06",104.742,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-07",105.0399,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-08",104.9436,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-09",104.9988,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-10",105.2852,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-11",105.5792,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2021-12",105.5567,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-01",105.2764,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-02",104.9003,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-03",104.5218,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-04",104.1169,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-05",103.8819,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-06",103.1398,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-07",102.1247,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-08",101.0506,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-09",100.5682,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-10",100.6665,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-11",100.5438,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2022-12",100.4196,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-01",100.3614,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-02",100.1065,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-03",99.8535,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-04",99.55893,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-05",99.50481,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-06",99.80602,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-07",100.1767,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-08",99.97072,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2023-09",99.68204,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2000-05",100.7905,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2000-06",101.4622,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2000-07",102.0745,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2000-08",102.5059,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2000-09",102.6288,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2000-10",102.5472,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2000-11",102.3496,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2000-12",102.0679,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2001-01",101.7502,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2001-02",101.4311,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2001-03",101.1365,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2001-04",100.8906,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2001-05",100.7229,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2001-06",100.6265,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2001-07",100.4382,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2001-08",99.90791,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2001-09",98.85875,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2001-10",97.69032,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2001-11",96.97553,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2001-12",97.17693,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2002-01",97.90919,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2002-02",98.71193,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2002-03",99.2915,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2002-04",99.69245,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2002-05",100.0191,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2002-06",100.3361,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2002-07",100.6424,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2002-08",100.8931,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2002-09",101.0298,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2002-10",101.0685,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2002-11",101.0024,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2002-12",100.8033,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2003-01",100.5275,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2003-02",100.2329,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2003-03",99.97285,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2003-04",99.80848,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2003-05",99.85346,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.2228,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2003-07",100.7726,
