Date,Value,YOY (%),index
2017-10-01,0.66,414.29,^SSMI
2017-09-01,0.65,461.11,^SSMI
2017-08-01,0.46,428.57,^SSMI
2017-07-01,0.33,265.0,^SSMI
2017-06-01,0.2,154.05,^SSMI
2017-05-01,0.48,209.09,^SSMI
2017-04-01,0.44,225.71,^SSMI
2017-03-01,0.57,166.28,^SSMI
2017-02-01,0.65,178.31,^SSMI
2017-01-01,0.35,127.56,^SSMI
2016-12-01,-0.01,99.24,^SSMI
2016-11-01,-0.34,75.54,^SSMI
2016-10-01,-0.21,84.56,^SSMI
2016-09-01,-0.18,87.5,^SSMI
2016-08-01,-0.14,90.0,^SSMI
2016-07-01,-0.2,84.38,^SSMI
2016-06-01,-0.37,64.42,^SSMI
2016-05-01,-0.44,62.71,^SSMI
2016-04-01,-0.35,68.75,^SSMI
2016-03-01,-0.86,1.15,^SSMI
2016-02-01,-0.83,1.19,^SSMI
2016-01-01,-1.27,-159.18,^SSMI
2015-12-01,-1.31,-296.97,^SSMI
2015-11-01,-1.39,-2216.67,^SSMI
2015-10-01,-1.36,-13500.0,^SSMI
2015-09-01,-1.44,-1500.0,^SSMI
2015-08-01,-1.4,-2100.0,^SSMI
2015-07-01,-1.28,-4366.67,^SSMI
2015-06-01,-1.04,-2180.0,^SSMI
2015-05-01,-1.18,-636.36,^SSMI
2015-04-01,-1.12,-2900.0,^SSMI
2015-03-01,-0.87,-521.43,^SSMI
2015-02-01,-0.84,-500.0,^SSMI
2015-01-01,-0.49,-1080.0,^SSMI
2014-12-01,-0.33,-571.43,^SSMI
2014-11-01,-0.06,-175.0,^SSMI
2014-10-01,-0.01,96.15,^SSMI
2014-09-01,-0.09,-50.0,^SSMI
2014-08-01,0.07,275.0,^SSMI
2014-07-01,0.03,123.08,^SSMI
2014-06-01,0.05,138.46,^SSMI
2014-05-01,0.22,143.14,^SSMI
2014-04-01,0.04,106.35,^SSMI
2014-02-01,-0.14,46.15,^SSMI
2014-01-01,0.05,118.52,^SSMI
2013-12-01,0.07,116.28,^SSMI
2013-11-01,0.08,121.05,^SSMI
2013-10-01,-0.26,-18.18,^SSMI
2013-09-01,-0.06,85.37,^SSMI
2013-08-01,-0.04,91.11,^SSMI
2013-06-01,-0.13,87.62,^SSMI
2013-05-01,-0.51,49.5,^SSMI
2013-04-01,-0.63,36.36,^SSMI
2013-03-01,-0.59,37.89,^SSMI
2013-02-01,-0.26,70.45,^SSMI
2013-01-01,-0.27,65.82,^SSMI
2012-12-01,-0.43,39.44,^SSMI
2012-11-01,-0.38,28.3,^SSMI
2012-10-01,-0.22,-100.0,^SSMI
2012-09-01,-0.41,-183.67,^SSMI
2012-08-01,-0.45,-336.84,^SSMI
2012-07-01,-0.71,-251.06,^SSMI
2012-06-01,-1.05,-287.5,^SSMI
2012-05-01,-1.01,-372.97,^SSMI
2012-04-01,-0.99,-480.77,^SSMI
2012-03-01,-0.95,-195.0,^SSMI
2012-02-01,-0.88,-272.55,^SSMI
2012-01-01,-0.79,-382.14,^SSMI
2011-12-01,-0.71,-236.54,^SSMI
2011-11-01,-0.53,-320.83,^SSMI
2011-10-01,-0.11,-157.89,^SSMI
2011-09-01,0.49,75.0,^SSMI
2011-08-01,0.19,-34.48,^SSMI
2011-07-01,0.47,11.9,^SSMI
2011-06-01,0.56,14.29,^SSMI
2011-05-01,0.37,-66.67,^SSMI
2011-04-01,0.26,-81.02,^SSMI
2011-03-01,1.0,-28.57,^SSMI
2011-02-01,0.51,-45.16,^SSMI
2011-01-01,0.28,-72.55,^SSMI
2010-12-01,0.52,85.71,^SSMI
2010-11-01,0.24,1100.0,^SSMI
2010-10-01,0.19,122.89,^SSMI
2010-09-01,0.28,130.43,^SSMI
2010-08-01,0.29,135.8,^SSMI
2010-07-01,0.42,135.59,^SSMI
2010-06-01,0.49,151.58,^SSMI
2010-05-01,1.11,215.63,^SSMI
2010-04-01,1.37,515.15,^SSMI
2010-03-01,1.4,433.33,^SSMI
2010-02-01,0.93,287.5,^SSMI
2010-01-01,1.02,628.57,^SSMI
2009-12-01,0.28,-60.0,^SSMI
2009-11-01,0.02,-98.62,^SSMI
2009-10-01,-0.83,-131.92,^SSMI
2009-09-01,-0.92,-131.4,^SSMI
2009-08-01,-0.81,-127.74,^SSMI
2009-07-01,-1.18,-138.44,^SSMI
2009-06-01,-0.95,-132.65,^SSMI
2009-05-01,-0.96,-133.57,^SSMI
2009-04-01,-0.33,-114.47,^SSMI
2009-03-01,-0.42,-115.97,^SSMI
2009-02-01,0.24,-89.83,^SSMI
2009-01-01,0.14,-94.24,^SSMI
2008-12-01,0.7,-65.0,^SSMI
2008-11-01,1.45,-18.08,^SSMI
2008-10-01,2.6,106.35,^SSMI
2008-09-01,2.93,290.67,^SSMI
2008-08-01,2.92,563.64,^SSMI
2008-07-01,3.07,326.39,^SSMI
2008-06-01,2.91,361.9,^SSMI
2008-05-01,2.86,483.67,^SSMI
2008-04-01,2.28,406.67,^SSMI
2008-03-01,2.63,1447.06,^SSMI
2008-02-01,2.36,23700.0,^SSMI
2008-01-01,2.43,2330.0,^SSMI
2007-12-01,2.0,222.58,^SSMI
2007-11-01,1.77,254.0,^SSMI
2007-10-01,1.26,384.62,^SSMI
2007-09-01,0.75,-5.06,^SSMI
2007-08-01,0.44,-69.66,^SSMI
2007-07-01,0.72,-49.3,^SSMI
2007-06-01,0.63,-59.62,^SSMI
2007-05-01,0.49,-63.97,^SSMI
2007-04-01,0.45,-57.55,^SSMI
2007-03-01,0.17,-83.5,^SSMI
2007-02-01,-0.01,-100.72,^SSMI
2007-01-01,0.1,-92.25,^SSMI
2006-12-01,0.62,-38.61,^SSMI
2006-11-01,0.5,-47.37,^SSMI
2006-10-01,0.26,-80.45,^SSMI
2006-09-01,0.79,-43.57,^SSMI
2006-08-01,1.45,51.04,^SSMI
2006-07-01,1.42,19.33,^SSMI
2006-06-01,1.56,129.41,^SSMI
2006-05-01,1.36,25.93,^SSMI
2006-04-01,1.06,-25.35,^SSMI
2006-03-01,1.03,-28.47,^SSMI
2006-02-01,1.38,-2.13,^SSMI
2006-01-01,1.29,7.5,^SSMI
2005-12-01,1.01,-24.06,^SSMI
2005-11-01,0.95,-37.5,^SSMI
2005-10-01,1.33,3.1,^SSMI
2005-09-01,1.4,62.79,^SSMI
2005-08-01,0.96,-4.0,^SSMI
2005-07-01,1.19,38.37,^SSMI
2005-06-01,0.68,-38.74,^SSMI
2005-05-01,1.08,14.89,^SSMI
2005-04-01,1.42,158.18,^SSMI
2005-03-01,1.44,1540.0,^SSMI
2005-02-01,1.41,1466.67,^SSMI
2005-01-01,1.2,605.88,^SSMI
2004-12-01,1.33,125.42,^SSMI
2004-11-01,1.52,198.04,^SSMI
2004-10-01,1.29,186.67,^SSMI
2004-09-01,0.86,62.26,^SSMI
2004-08-01,1.0,85.19,^SSMI
2004-07-01,0.86,218.52,^SSMI
2004-06-01,1.11,101.82,^SSMI
2004-05-01,0.94,129.27,^SSMI
2004-04-01,0.55,-17.91,^SSMI
2004-03-01,-0.1,-107.46,^SSMI
2004-02-01,0.09,-90.53,^SSMI
2004-01-01,0.17,-80.0,^SSMI
2003-12-01,0.59,-33.71,^SSMI
2003-11-01,0.51,-44.57,^SSMI
2003-10-01,0.45,-63.71,^SSMI
2003-09-01,0.53,6.0,^SSMI
2003-08-01,0.54,14.89,^SSMI
2003-07-01,0.27,640.0,^SSMI
2003-06-01,0.55,66.67,^SSMI
2003-05-01,0.41,-36.92,^SSMI
2003-04-01,0.67,-39.09,^SSMI
2003-03-01,1.34,162.75,^SSMI
2003-02-01,0.95,46.15,^SSMI
2003-01-01,0.85,63.46,^SSMI
2002-12-01,0.89,169.7,^SSMI
2002-11-01,0.92,217.24,^SSMI
2002-10-01,1.24,96.83,^SSMI
2002-09-01,0.5,-26.47,^SSMI
2002-08-01,0.47,-55.24,^SSMI
2002-07-01,-0.05,-103.7,^SSMI
2002-06-01,0.33,-79.11,^SSMI
2002-05-01,0.65,-63.28,^SSMI
2002-04-01,1.1,-5.98,^SSMI
2002-03-01,0.51,-47.96,^SSMI
2002-02-01,0.65,-16.67,^SSMI
2002-01-01,0.52,-60.0,^SSMI
2001-12-01,0.33,-77.85,^SSMI
2001-11-01,0.29,-84.82,^SSMI
2001-10-01,0.63,-52.63,^SSMI
2001-09-01,0.68,-52.78,^SSMI
2001-08-01,1.05,-6.25,^SSMI
2001-07-01,1.35,-28.57,^SSMI
2001-06-01,1.58,-14.13,^SSMI
2001-05-01,1.77,12.03,^SSMI
2001-04-01,1.17,-16.43,^SSMI
2001-03-01,0.98,-33.78,^SSMI
2001-02-01,0.78,-51.85,^SSMI
2001-01-01,1.3,-18.24,^SSMI
2000-12-01,1.49,-10.78,^SSMI
2000-11-01,1.91,46.92,^SSMI
2000-10-01,1.33,7.26,^SSMI
2000-09-01,1.44,18.03,^SSMI
2000-08-01,1.12,17.89,^SSMI
2000-07-01,1.89,158.9,^SSMI
2000-06-01,1.84,222.81,^SSMI
2000-05-01,1.58,172.41,^SSMI
2000-04-01,1.4,137.29,^SSMI
2000-03-01,1.48,214.89,^SSMI
2000-02-01,1.62,458.62,^SSMI
2000-01-01,1.59,2171.43,^SSMI
1999-12-01,1.67,1082.35,^SSMI
1999-11-01,1.3,1400.0,^SSMI
1999-10-01,1.24,4033.33,^SSMI
1999-09-01,1.22,1933.33,^SSMI
1999-08-01,0.95,578.57,^SSMI
1999-07-01,0.73,812.5,^SSMI
1999-06-01,0.57,470.0,^SSMI
1999-05-01,0.58,625.0,^SSMI
1999-04-01,0.59,3050.0,^SSMI
1999-03-01,0.47,1466.67,^SSMI
1999-02-01,0.29,825.0,^SSMI
1999-01-01,0.07,250.0,^SSMI
1998-12-01,-0.17,-143.59,^SSMI
1998-11-01,-0.1,-123.81,^SSMI
1998-10-01,0.03,-88.46,^SSMI
1998-09-01,0.06,-85.37,^SSMI
1998-08-01,0.14,-70.21,^SSMI
1998-07-01,0.08,-84.31,^SSMI
1998-06-01,0.1,-79.17,^SSMI
1998-05-01,0.08,-86.21,^SSMI
1998-04-01,-0.02,-103.85,^SSMI
1998-03-01,0.03,-94.23,^SSMI
1998-02-01,-0.04,-104.71,^SSMI
1998-01-01,0.02,-97.59,^SSMI
1997-12-01,0.39,-50.0,^SSMI
1997-11-01,0.42,-42.47,^SSMI
1997-10-01,0.26,-69.05,^SSMI
1997-09-01,0.41,-28.07,^SSMI
1997-08-01,0.47,-21.67,^SSMI
1997-07-01,0.51,-22.73,^SSMI
1997-06-01,0.48,-34.25,^SSMI
1997-05-01,0.58,-20.55,^SSMI
1997-04-01,0.52,-42.86,^SSMI
1997-03-01,0.52,-42.22,^SSMI
1997-02-01,0.85,8.97,^SSMI
1997-01-01,0.83,-45.39,^SSMI
1996-12-01,0.78,-60.0,^SSMI
1996-11-01,0.73,-61.58,^SSMI
1996-10-01,0.84,-57.36,^SSMI
1996-09-01,0.57,-71.5,^SSMI
1996-08-01,0.6,-69.23,^SSMI
1996-07-01,0.66,-67.49,^SSMI
1996-06-01,0.73,-64.9,^SSMI
1996-05-01,0.73,-64.22,^SSMI
1996-04-01,0.91,-43.12,^SSMI
1996-03-01,0.9,-42.31,^SSMI
1996-02-01,0.78,-48.0,^SSMI
1996-01-01,1.52,50.5,^SSMI
1995-12-01,1.95,364.29,^SSMI
1995-11-01,1.9,239.29,^SSMI
1995-10-01,1.97,358.14,^SSMI
1995-09-01,2.0,238.98,^SSMI
1995-08-01,1.95,297.96,^SSMI
1995-07-01,2.03,244.07,^SSMI
1995-06-01,2.08,285.19,^SSMI
1995-05-01,2.04,466.67,^SSMI
1995-04-01,1.6,52.38,^SSMI
1995-03-01,1.56,20.0,^SSMI
1995-02-01,1.5,-18.48,^SSMI
1995-01-01,1.01,-51.44,^SSMI
1994-12-01,0.42,-83.06,^SSMI
1994-11-01,0.56,-75.0,^SSMI
1994-10-01,0.43,-87.24,^SSMI
1994-09-01,0.59,-82.85,^SSMI
1994-08-01,0.49,-86.5,^SSMI
1994-07-01,0.59,-82.6,^SSMI
1994-06-01,0.54,-82.8,^SSMI
1994-05-01,0.36,-89.94,^SSMI
1994-04-01,1.05,-72.3,^SSMI
1994-03-01,1.3,-64.29,^SSMI
1994-02-01,1.84,-45.72,^SSMI
1994-01-01,2.08,-39.88,^SSMI
1993-12-01,2.48,-27.49,^SSMI
1993-11-01,2.24,-31.91,^SSMI
1993-10-01,3.37,-4.53,^SSMI
1993-09-01,3.44,-0.86,^SSMI
1993-08-01,3.63,2.25,^SSMI
1993-07-01,3.39,-11.26,^SSMI
1993-06-01,3.14,-24.7,^SSMI
1993-05-01,3.58,-14.35,^SSMI
1993-04-01,3.79,-20.71,^SSMI
1993-03-01,3.64,-25.26,^SSMI
1993-02-01,3.39,-25.98,^SSMI
1993-01-01,3.46,-28.95,^SSMI
1992-12-01,3.42,-34.61,^SSMI
1992-11-01,3.29,-39.85,^SSMI
1992-10-01,3.53,-31.19,^SSMI
1992-09-01,3.47,-38.91,^SSMI
1992-08-01,3.55,-40.54,^SSMI
1992-07-01,3.82,-41.68,^SSMI
1992-06-01,4.17,-36.53,^SSMI
1992-05-01,4.18,-33.44,^SSMI
1992-04-01,4.78,-18.98,^SSMI
1992-03-01,4.87,-17.04,^SSMI
1992-02-01,4.58,-26.25,^SSMI
1992-01-01,4.87,-11.62,^SSMI
1991-12-01,5.23,-0.95,^SSMI
1991-11-01,5.47,-9.74,^SSMI
1991-10-01,5.13,-19.21,^SSMI
1991-09-01,5.68,-7.34,^SSMI
1991-08-01,5.97,-1.81,^SSMI
1991-07-01,6.55,23.35,^SSMI
1991-06-01,6.57,30.62,^SSMI
1991-05-01,6.28,24.11,^SSMI
1991-04-01,5.9,27.71,^SSMI
1991-03-01,5.87,18.35,^SSMI
1991-02-01,6.21,27.25,^SSMI
1991-01-01,5.51,8.89,^SSMI
1990-12-01,5.28,5.18,^SSMI
1990-11-01,6.06,36.49,^SSMI
1990-10-01,6.35,74.93,^SSMI
1990-09-01,6.13,80.83,^SSMI
1990-08-01,6.08,104.71,^SSMI
1990-07-01,5.31,78.19,^SSMI
1990-06-01,5.03,68.79,^SSMI
1990-05-01,5.06,70.95,^SSMI
1990-04-01,4.62,75.0,^SSMI
1990-03-01,4.96,115.65,^SSMI
1990-02-01,4.88,115.93,^SSMI
1990-01-01,5.06,124.89,^SSMI
1989-12-01,5.02,157.44,^SSMI
1989-11-01,4.44,152.27,^SSMI
1989-10-01,3.63,107.43,^SSMI
1989-09-01,3.39,66.18,^SSMI
1989-08-01,2.97,67.8,^SSMI
1989-07-01,2.98,64.64,^SSMI
1989-06-01,2.98,43.96,^SSMI
1989-05-01,2.96,32.14,^SSMI
1989-04-01,2.64,37.5,^SSMI
1989-03-01,2.3,24.32,^SSMI
1989-02-01,2.26,28.41,^SSMI
1989-01-01,2.25,44.23,^SSMI
1988-12-01,1.95,3.17,^SSMI
1988-11-01,1.76,-16.19,^SSMI
1988-10-01,1.75,-11.62,^SSMI
1988-09-01,2.04,30.77,^SSMI
1988-08-01,1.77,-10.61,^SSMI
1988-07-01,1.81,1.69,^SSMI
1988-06-01,2.07,62.99,^SSMI
1988-05-01,2.24,140.86,^SSMI
1988-04-01,1.92,62.71,^SSMI
1988-03-01,1.85,85.0,^SSMI
1988-02-01,1.76,79.59,^SSMI
1988-01-01,1.56,136.36,^SSMI
1987-12-01,1.89,4625.0,^SSMI
1987-11-01,2.1,2200.0,^SSMI
1987-10-01,1.98,450.0,^SSMI
1987-09-01,1.56,164.41,^SSMI
1987-08-01,1.98,175.0,^SSMI
1987-07-01,1.78,249.02,^SSMI
1987-06-01,1.27,64.94,^SSMI
1987-05-01,0.93,25.68,^SSMI
1987-04-01,1.18,21.65,^SSMI
1987-03-01,1.0,9.89,^SSMI
1987-02-01,0.98,-26.87,^SSMI
1987-01-01,0.66,-70.0,^SSMI
1986-12-01,0.04,-98.77,^SSMI
1986-11-01,-0.1,-103.18,^SSMI
1986-10-01,0.36,-87.8,^SSMI
1986-09-01,0.59,-82.39,^SSMI
1986-08-01,0.72,-75.68,^SSMI
1986-07-01,0.51,-84.78,^SSMI
1986-06-01,0.77,-77.29,^SSMI
1986-05-01,0.74,-80.37,^SSMI
1986-04-01,0.97,-73.28,^SSMI
1986-03-01,0.91,-76.73,^SSMI
1986-02-01,1.34,-66.58,^SSMI
1986-01-01,2.2,-37.85,^SSMI
1985-12-01,3.24,11.72,^SSMI
1985-11-01,3.14,5.02,^SSMI
1985-10-01,2.95,-5.14,^SSMI
1985-09-01,3.35,23.62,^SSMI
1985-08-01,2.96,2.07,^SSMI
1985-07-01,3.35,19.22,^SSMI
1985-06-01,3.39,21.51,^SSMI
1985-05-01,3.77,30.9,^SSMI
1985-04-01,3.63,13.79,^SSMI
1985-03-01,3.91,16.37,^SSMI
1985-02-01,4.01,38.75,^SSMI
1985-01-01,3.54,33.08,^SSMI
1984-12-01,2.9,35.51,^SSMI
1984-11-01,2.99,70.86,^SSMI
1984-10-01,3.11,115.97,^SSMI
1984-09-01,2.71,88.19,^SSMI
1984-08-01,2.9,68.6,^SSMI
1984-07-01,2.81,28.31,^SSMI
1984-06-01,2.79,-0.71,^SSMI
1984-05-01,2.88,-12.99,^SSMI
1984-04-01,3.19,-29.42,^SSMI
1984-03-01,3.36,-30.0,^SSMI
1984-02-01,2.89,-39.54,^SSMI
1984-01-01,2.66,-44.7,^SSMI
1983-12-01,2.14,-61.09,^SSMI
1983-11-01,1.75,-70.03,^SSMI
1983-10-01,1.44,-76.51,^SSMI
1983-09-01,1.44,-73.87,^SSMI
1983-08-01,1.72,-66.8,^SSMI
1983-07-01,2.19,-63.68,^SSMI
1983-06-01,2.81,-54.31,^SSMI
1983-05-01,3.31,-44.18,^SSMI
1983-04-01,4.52,-18.41,^SSMI
1983-03-01,4.8,1.27,^SSMI
1983-02-01,4.78,-8.43,^SSMI
1983-01-01,4.81,-20.76,^SSMI
1982-12-01,5.5,-16.41,^SSMI
1982-11-01,5.84,-16.21,^SSMI
1982-10-01,6.13,-16.14,^SSMI
1982-09-01,5.51,-26.24,^SSMI
1982-08-01,5.18,-30.75,^SSMI
1982-07-01,6.03,-7.52,^SSMI
1982-06-01,6.15,-3.3,^SSMI
1982-05-01,5.93,0.17,^SSMI
1982-04-01,5.54,-2.29,^SSMI
1982-03-01,4.74,-25.35,^SSMI
1982-02-01,5.22,-13.0,^SSMI
1982-01-01,6.07,17.41,^SSMI
1981-12-01,6.58,48.53,^SSMI
1981-11-01,6.97,64.0,^SSMI
1981-10-01,7.31,98.1,^SSMI
1981-09-01,7.47,97.1,^SSMI
1981-08-01,7.48,78.95,^SSMI
1981-07-01,6.52,96.39,^SSMI
1981-06-01,6.36,96.3,^SSMI
1981-05-01,5.92,36.41,^SSMI
1981-04-01,5.67,39.31,^SSMI
1981-03-01,6.35,63.66,^SSMI
1981-02-01,6.0,46.34,^SSMI
1981-01-01,5.17,2.78,^SSMI
1980-12-01,4.43,-13.98,^SSMI
1980-11-01,4.25,-17.64,^SSMI
1980-10-01,3.69,-24.07,^SSMI
1980-09-01,3.79,-6.42,^SSMI
1980-08-01,4.18,-4.13,^SSMI
1980-07-01,3.32,-18.23,^SSMI
1980-06-01,3.24,12.5,^SSMI
1980-05-01,4.34,50.69,^SSMI
1980-04-01,4.07,57.75,^SSMI
1980-03-01,3.88,55.82,^SSMI
1980-02-01,4.1,96.17,^SSMI
1980-01-01,5.03,357.27,^SSMI
1979-12-01,5.15,635.71,^SSMI
1979-11-01,5.16,637.14,^SSMI
1979-10-01,4.97,1142.5,^SSMI
1979-09-01,4.86,507.5,^SSMI
1979-08-01,4.05,249.14,^SSMI
1979-07-01,4.36,311.32,^SSMI
1979-06-01,4.06,262.5,^SSMI
1979-05-01,2.88,82.28,^SSMI
1979-04-01,2.58,81.69,^SSMI
1979-03-01,2.49,85.82,^SSMI
1979-02-01,2.09,97.17,^SSMI
1979-01-01,1.1,7.84,^SSMI
1978-12-01,0.7,-41.67,^SSMI
1978-11-01,0.7,-43.55,^SSMI
1978-10-01,0.4,-73.86,^SSMI
1978-09-01,0.8,-49.04,^SSMI
1978-08-01,1.16,-7.94,^SSMI
1978-07-01,1.06,-34.97,^SSMI
1978-06-01,1.12,-36.0,^SSMI
1978-05-01,1.58,24.41,^SSMI
1978-04-01,1.42,23.48,^SSMI
1978-03-01,1.34,30.1,^SSMI
1978-02-01,1.06,2.91,^SSMI
1978-01-01,1.02,13.33,^SSMI
1977-12-01,1.2,-5.51,^SSMI
1977-11-01,1.24,36.26,^SSMI
1977-10-01,1.53,68.13,^SSMI
1977-09-01,1.57,3.29,^SSMI
1977-08-01,1.26,-14.29,^SSMI
1977-07-01,1.63,48.18,^SSMI
1977-06-01,1.75,35.66,^SSMI
1977-05-01,1.27,-42.79,^SSMI
1977-04-01,1.15,-48.2,^SSMI
1977-03-01,1.03,-58.3,^SSMI
1977-02-01,1.03,-66.23,^SSMI
1977-01-01,0.9,-73.76,^SSMI
1976-12-01,1.27,-63.19,^SSMI
1976-11-01,0.91,-75.41,^SSMI
1976-10-01,1.03,-78.72,^SSMI
1976-09-01,0.91,-83.09,^SSMI
1976-08-01,1.52,-77.35,^SSMI
1976-07-01,1.47,-80.22,^SSMI
1976-06-01,1.1,-86.22,^SSMI
1976-05-01,1.29,-84.19,^SSMI
1976-04-01,2.22,-76.0,^SSMI
1976-03-01,2.47,-70.31,^SSMI
1976-02-01,3.05,-63.78,^SSMI
1976-01-01,3.43,-52.95,^SSMI
1975-12-01,3.45,-54.3,^SSMI
1975-11-01,3.7,-59.03,^SSMI
1975-10-01,4.84,-50.56,^SSMI
1975-09-01,5.38,-52.56,^SSMI
1975-08-01,6.71,-36.1,^SSMI
1975-07-01,7.43,-24.34,^SSMI
1975-06-01,7.98,-17.05,^SSMI
1975-05-01,8.16,-16.99,^SSMI
1975-04-01,9.25,-3.95,^SSMI
1975-03-01,8.32,-16.88,^SSMI
1975-02-01,8.42,-27.23,^SSMI
1975-01-01,7.29,-38.84,^SSMI
1974-12-01,7.55,-36.66,^SSMI
1974-11-01,9.03,-16.77,^SSMI
1974-10-01,9.79,3.16,^SSMI
1974-09-01,11.34,37.29,^SSMI
1974-08-01,10.5,27.12,^SSMI
1974-07-01,9.82,18.46,^SSMI
1974-06-01,9.62,17.17,^SSMI
1974-05-01,9.83,22.57,^SSMI
1974-04-01,8.73,4.55,^SSMI
1974-03-01,9.63,17.58,^SSMI
1974-02-01,10.01,32.06,^SSMI
1974-01-01,11.57,56.99,^SSMI
1973-12-01,11.92,73.76,^SSMI
1973-11-01,10.85,59.32,^SSMI
1973-10-01,9.49,29.82,^SSMI
1973-09-01,8.26,22.19,^SSMI
1973-08-01,8.26,24.4,^SSMI
1973-07-01,8.29,29.33,^SSMI
1973-06-01,8.21,21.27,^SSMI
1973-05-01,8.02,27.91,^SSMI
1973-04-01,8.35,31.7,^SSMI
1973-03-01,8.19,29.18,^SSMI
1973-02-01,7.58,12.8,^SSMI
1973-01-01,7.37,10.66,^SSMI
1972-12-01,6.86,3.63,^SSMI
1972-11-01,6.81,3.81,^SSMI
1972-10-01,7.31,11.43,^SSMI
1972-09-01,6.76,1.2,^SSMI
1972-08-01,6.64,1.37,^SSMI
1972-07-01,6.41,-5.04,^SSMI
1972-06-01,6.77,2.73,^SSMI
1972-05-01,6.27,-10.17,^SSMI
1972-04-01,6.34,-7.71,^SSMI
1972-03-01,6.34,-5.09,^SSMI
1972-02-01,6.72,7.69,^SSMI
1972-01-01,6.66,15.03,^SSMI
1971-12-01,6.62,21.69,^SSMI
1971-11-01,6.56,22.16,^SSMI
1971-10-01,6.56,34.98,^SSMI
1971-09-01,6.68,48.12,^SSMI
1971-08-01,6.55,65.82,^SSMI
1971-07-01,6.75,98.53,^SSMI
1971-06-01,6.59,111.22,^SSMI
1971-05-01,6.98,122.29,^SSMI
1971-04-01,6.87,165.25,^SSMI
1971-03-01,6.68,167.2,^SSMI
1971-02-01,6.24,194.34,^SSMI
1971-01-01,5.79,150.65,^SSMI
1970-12-01,5.44,134.48,^SSMI
1970-11-01,5.37,140.81,^SSMI
1970-10-01,4.86,106.81,^SSMI
1970-09-01,4.51,77.56,^SSMI
1970-08-01,3.95,54.9,^SSMI
1970-07-01,3.4,12.21,^SSMI
1970-06-01,3.12,6.48,^SSMI
1970-05-01,3.14,23.14,^SSMI
1970-04-01,2.59,9.28,^SSMI
1970-03-01,2.5,1.63,^SSMI
1970-02-01,2.12,-6.61,^SSMI
1970-01-01,2.31,1.76,^SSMI
1969-12-01,2.32,6.42,^SSMI
1969-11-01,2.23,1.83,^SSMI
