Date,Value,YOY (%)
2011-09-01,2.50,-20.13
2011-08-01,2.78,-13.93
2011-07-01,3.31,-5.70
2011-06-01,3.41,-5.28
2011-05-01,3.51,-7.14
2011-04-01,3.76,-8.29
2011-03-01,3.74,-8.56
2011-02-01,3.88,-4.43
2011-01-01,3.73,-6.75
2010-12-01,3.61,-7.20
2010-11-01,3.31,-11.97
2010-10-01,3.07,-14.01
2010-09-01,3.13,-14.48
2010-08-01,3.23,-12.94
2010-07-01,3.51,-8.12
2010-06-01,3.60,-3.23
2010-05-01,3.78,4.42
2010-04-01,4.10,20.23
2010-03-01,4.09,25.85
2010-02-01,4.06,10.03
2010-01-01,4.00,8.99
2009-12-01,3.89,7.46
2009-11-01,3.76,-11.74
2009-10-01,3.57,-22.05
2009-09-01,3.66,-19.91
2009-08-01,3.71,-21.56
2009-07-01,3.82,-24.36
2009-06-01,3.72,-28.60
2009-05-01,3.62,-25.67
2009-04-01,3.41,-26.51
2009-03-01,3.25,-26.97
2009-02-01,3.69,-20.13
2009-01-01,3.67,-18.26
2008-12-01,3.62,-22.81
2008-11-01,4.26,-9.94
2008-10-01,4.58,-7.66
2008-09-01,4.57,-8.42
2008-08-01,4.73,-8.16
2008-07-01,5.05,-6.65
2008-06-01,5.21,-4.05
2008-05-01,4.87,-5.44
2008-04-01,4.64,-7.94
2008-03-01,4.45,-7.68
2008-02-01,4.62,-5.71
2008-01-01,4.49,-7.80
2007-12-01,4.69,1.52
2007-11-01,4.73,3.96
2007-10-01,4.96,7.36
2007-09-01,4.99,9.67
2007-08-01,5.15,10.75
2007-07-01,5.41,16.09
2007-06-01,5.43,16.52
2007-05-01,5.15,10.75
2007-04-01,5.04,11.50
2007-03-01,4.82,11.57
2007-02-01,4.90,18.07
2007-01-01,4.87,19.36
2006-12-01,4.62,9.48
2006-11-01,4.55,5.57
2006-10-01,4.62,6.21
2006-09-01,4.55,8.08
2006-08-01,4.65,7.64
2006-07-01,4.66,8.37
2006-06-01,4.66,8.88
2006-05-01,4.65,5.20
2006-04-01,4.52,-2.16
2006-03-01,4.32,-10.00
2006-02-01,4.15,-9.59
2006-01-01,4.08,-10.13
2005-12-01,4.22,-6.84
2005-11-01,4.31,-8.10
2005-10-01,4.35,-8.81
2005-09-01,4.21,-14.26
2005-08-01,4.32,-13.77
2005-07-01,4.30,-15.85
2005-06-01,4.28,-17.69
2005-05-01,4.42,-13.50
2005-04-01,4.62,-6.85
2005-03-01,4.80,1.91
2005-02-01,4.59,-4.57
2005-01-01,4.54,-5.22
2004-12-01,4.53,-7.55
2004-11-01,4.69,-7.50
2004-10-01,4.77,-2.85
2004-09-01,4.91,4.25
2004-08-01,5.01,8.91
2004-07-01,5.11,15.87
2004-06-01,5.20,26.52
2004-05-01,5.11,21.09
2004-04-01,4.96,10.96
2004-03-01,4.71,9.03
2004-02-01,4.81,14.25
2004-01-01,4.79,9.11
2003-12-01,4.90,7.46
2003-11-01,5.07,9.27
2003-10-01,4.91,6.28
2003-09-01,4.71,4.67
2003-08-01,4.60,-3.16
2003-07-01,4.41,-11.80
2003-06-01,4.11,-19.41
2003-05-01,4.22,-19.92
2003-04-01,4.47,-14.53
2003-03-01,4.32,-17.24
2003-02-01,4.21,-14.60
2003-01-01,4.39,-10.77
2002-12-01,4.56,-6.75
2002-11-01,4.64,0.22
2002-10-01,4.62,-4.35
2002-09-01,4.50,-9.82
2002-08-01,4.75,-4.81
2002-07-01,5.00,-3.85
2002-06-01,5.10,-1.92
2002-05-01,5.27,2.93
2002-04-01,5.23,5.66
2002-03-01,5.22,11.06
2002-02-01,4.93,2.28
2002-01-01,4.92,1.44
2001-12-01,4.89,-0.41
2001-11-01,4.63,-9.22
2001-10-01,4.83,-7.47
2001-09-01,4.99,-7.42
2001-08-01,4.99,-6.38
2001-07-01,5.20,-0.76
2001-06-01,5.20,-0.19
2001-05-01,5.12,-5.19
2001-04-01,4.95,-6.95
2001-03-01,4.70,-12.48
2001-02-01,4.82,-14.39
2001-01-01,4.85,-16.67
2000-12-01,4.91,-8.91
2000-11-01,5.10,-3.95
2000-10-01,5.22,-11.22
2000-09-01,5.39,-5.27
2000-08-01,5.33,-1.84
2000-07-01,5.24,-2.42
2000-06-01,5.21,0.77
2000-05-01,5.40,9.98
2000-04-01,5.32,15.90
2000-03-01,5.37,15.24
2000-02-01,5.63,27.09
2000-01-01,5.82,35.66
1999-12-01,5.39,19.25
1999-11-01,5.31,7.71
1999-10-01,5.88,17.37
1999-09-01,5.69,10.49
1999-08-01,5.43,-2.51
1999-07-01,5.37,-7.89
1999-06-01,5.17,-10.40
1999-05-01,4.91,-16.21
1999-04-01,4.59,-21.13
1999-03-01,4.66,-22.20
1999-02-01,4.43,-26.78
1999-01-01,4.29,-29.67
1998-12-01,4.52,-29.04
1998-11-01,4.93,-25.53
1998-10-01,5.01,-23.04
1998-09-01,5.15,-24.49
1998-08-01,5.57,-21.44
1998-07-01,5.83,-17.42
1998-06-01,5.77,-19.19
1998-05-01,5.86,-18.27
1998-04-01,5.82,-23.82
1998-03-01,5.99,-19.60
1998-02-01,6.05,-15.97
1998-01-01,6.10,-19.31
1997-12-01,6.37,-15.85
1997-11-01,6.62,-12.89
1997-10-01,6.51,-13.66
1997-09-01,6.82,-12.79
1997-08-01,7.09,-9.34
1997-07-01,7.06,-10.86
1997-06-01,7.14,-11.30
1997-05-01,7.17,-11.37
1997-04-01,7.64,-5.21
1997-03-01,7.45,-7.57
1997-02-01,7.20,-7.22
1997-01-01,7.56,1.61
1996-12-01,7.57,1.07
1996-11-01,7.60,-2.31
1996-10-01,7.54,-6.91
1996-09-01,7.82,-1.64
1996-08-01,7.82,-3.69
1996-07-01,7.92,-4.12
1996-06-01,8.05,-0.74
1996-05-01,8.09,-1.10
1996-04-01,8.06,-4.50
1996-03-01,8.06,-6.17
1996-02-01,7.76,-10.39
1996-01-01,7.44,-14.78
1995-12-01,7.49,-12.70
1995-11-01,7.78,-9.95
1995-10-01,8.10,-7.74
1995-09-01,7.95,-10.67
1995-08-01,8.12,-6.13
1995-07-01,8.26,-3.17
1995-06-01,8.11,-6.89
1995-05-01,8.18,-1.21
1995-04-01,8.44,7.65
1995-03-01,8.59,15.77
1995-02-01,8.66,28.11
1995-01-01,8.73,36.83
1994-12-01,8.58,33.44
1994-11-01,8.64,26.13
1994-10-01,8.78,27.80
1994-09-01,8.90,27.87
1994-08-01,8.65,22.35
1994-07-01,8.53,11.94
1994-06-01,8.71,9.42
1994-05-01,8.28,1.60
1994-04-01,7.84,-0.63
1994-03-01,7.42,-3.89
1994-02-01,6.76,-14.97
1994-01-01,6.38,-23.04
1993-12-01,6.43,-22.72
1993-11-01,6.85,-16.36
1993-10-01,6.87,-20.58
1993-09-01,6.96,-24.27
1993-08-01,7.07,-24.39
1993-07-01,7.62,-15.80
1993-06-01,7.96,-12.72
1993-05-01,8.15,-9.65
1993-04-01,7.89,-16.33
1993-03-01,7.72,-20.25
1993-02-01,7.95,-14.52
1993-01-01,8.29,-12.37
1992-12-01,8.32,-13.87
1992-11-01,8.19,-16.17
1992-10-01,8.65,-11.01
1992-09-01,9.19,-4.67
1992-08-01,9.35,-6.78
1992-07-01,9.05,-11.96
1992-06-01,9.12,-13.80
1992-05-01,9.02,-13.10
1992-04-01,9.43,-7.46
1992-03-01,9.68,-5.93
1992-02-01,9.30,-8.19
1992-01-01,9.46,-10.67
1991-12-01,9.66,-10.89
1991-11-01,9.77,-14.07
1991-10-01,9.72,-17.21
1991-09-01,9.64,-20.33
1991-08-01,10.03,-17.45
1991-07-01,10.28,-13.18
1991-06-01,10.58,-10.34
1991-05-01,10.38,-16.36
1991-04-01,10.19,-20.02
1991-03-01,10.29,-17.15
1991-02-01,10.13,-10.59
1991-01-01,10.59,-2.75
1990-12-01,10.84,2.65
1990-11-01,11.37,7.77
1990-10-01,11.74,12.34
1990-09-01,12.10,18.51
1990-08-01,12.15,22.60
1990-07-01,11.84,16.65
1990-06-01,11.80,11.85
1990-05-01,12.41,22.03
1990-04-01,12.74,25.15
1990-03-01,12.42,25.71
1990-02-01,11.33,16.56
1990-01-01,10.89,9.34
1989-12-01,10.56,4.14
1989-11-01,10.55,7.00
1989-10-01,10.45,7.84
1989-09-01,10.21,1.09
1989-08-01,9.91,0.00
1989-07-01,10.15,3.15
1989-06-01,10.55,10.94
1989-05-01,10.17,8.08
1989-04-01,10.18,10.65
1989-03-01,9.88,7.16
1989-02-01,9.72,2.10
1989-01-01,9.96,2.57
1988-12-01,10.14,5.30
1988-11-01,9.86,6.83
1988-10-01,9.69,-4.44
1988-09-01,10.10,-1.08
1988-08-01,9.91,-2.17
1988-07-01,9.84,5.92
1988-06-01,9.51,6.49
1988-05-01,9.41,6.93
1988-04-01,9.20,0.66
1988-03-01,9.22,1.21
1988-02-01,9.52,-4.51
1988-01-01,9.71,-5.45
1987-12-01,9.63,-12.30
1987-11-01,9.23,-16.70
1987-10-01,10.14,-7.14
1987-09-01,10.21,-0.68
1987-08-01,10.13,4.87
1987-07-01,9.29,-3.33
1987-06-01,8.93,-5.50
1987-05-01,8.80,-3.83
1987-04-01,9.14,2.24
1987-03-01,9.11,-5.99
1987-02-01,9.97,-7.08
1987-01-01,10.27,-7.73
1986-12-01,10.98,1.86
1986-11-01,11.08,3.65
1986-10-01,10.92,3.80
1986-09-01,10.28,-3.75
1986-08-01,9.66,-9.64
1986-07-01,9.61,-10.77
1986-06-01,9.45,-14.32
1986-05-01,9.15,-18.52
1986-04-01,8.94,-19.24
1986-03-01,9.69,-14.47
1986-02-01,10.73,-6.61
1986-01-01,11.13,-2.02
1985-12-01,10.78,-0.83
1985-11-01,10.69,-0.37
1985-10-01,10.52,-5.23
1985-09-01,10.68,-4.90
1985-08-01,10.69,-6.31
1985-07-01,10.77,-10.77
1985-06-01,11.03,-4.83
1985-05-01,11.23,-1.32
1985-04-01,11.07,2.03
1985-03-01,11.33,6.29
1985-02-01,11.49,5.70
1985-01-01,11.36,5.48
1984-12-01,10.87,0.93
1984-11-01,10.73,0.47
1984-10-01,11.10,0.73
1984-09-01,11.23,-0.18
1984-08-01,11.41,-2.65
1984-07-01,12.07,4.68
1984-06-01,11.59,5.46
1984-05-01,11.38,1.97
1984-04-01,10.85,-1.90
1984-03-01,10.66,-6.33
1984-02-01,10.87,-7.80
1984-01-01,10.77,-9.27
1983-12-01,10.77,-6.99
1983-11-01,10.68,-1.11
1983-10-01,11.02,3.09
1983-09-01,11.25,-2.26
1983-08-01,11.72,-4.01
1983-07-01,11.53,-13.63
1983-06-01,10.99,-20.07
1983-05-01,11.16,-19.65
1983-04-01,11.06,-22.11
1983-03-01,11.38,-18.77
1983-02-01,11.79,-21.87
1983-01-01,11.87,-25.53
1982-12-01,11.58,-27.62
1982-11-01,10.80,-31.30
1982-10-01,10.69,-34.58
1982-09-01,11.51,-27.20
1982-08-01,12.21,-19.83
1982-07-01,13.35,-12.63
1982-06-01,13.75,-6.40
1982-05-01,13.89,-3.54
1982-04-01,14.20,3.95
1982-03-01,14.01,2.56
1982-02-01,15.09,9.03
1982-01-01,15.94,14.10
1981-12-01,16.00,16.11
1981-11-01,15.72,17.84
1981-10-01,16.34,23.79
1981-09-01,15.81,17.37
1981-08-01,15.23,11.17
1981-07-01,15.28,16.82
1981-06-01,14.69,6.60
1981-05-01,14.40,2.06
1981-04-01,13.66,-5.27
1981-03-01,13.66,-8.51
1981-02-01,13.84,-6.11
1981-01-01,13.97,-3.05
1980-12-01,13.78,-8.26
1980-11-01,13.34,-9.62
1980-10-01,13.20,5.10
1980-09-01,13.47,9.87
1980-08-01,13.70,11.02
1980-07-01,13.08,4.14
1980-06-01,13.78,17.28
1980-05-01,14.11,20.09
1980-04-01,14.42,26.60
1980-03-01,14.93,23.59
1980-02-01,14.74,5.36
1980-01-01,14.41,6.35
1979-12-01,15.02,14.48
1979-11-01,14.76,12.76
1979-10-01,13.09,2.91
1979-09-01,12.56,1.45
1979-08-01,12.26,0.25
1979-07-01,12.34,-0.24
1979-06-01,12.56,0.64
1979-05-01,11.75,-4.32
1979-04-01,11.39,-4.37
1979-03-01,12.08,7.86
1979-02-01,13.99,34.65
1979-01-01,13.55,27.71
1978-12-01,13.12,22.62
1978-11-01,13.09,22.11
1978-10-01,12.72,23.38
1978-09-01,12.38,12.24
1978-08-01,12.23,-0.49
1978-07-01,12.37,-3.89
1978-06-01,12.48,-0.32
1978-05-01,12.28,3.54
1978-04-01,11.91,-2.22
1978-03-01,11.20,-9.97
1978-02-01,10.39,-22.11
1978-01-01,10.61,-24.59
1977-12-01,10.70,-29.47
1977-11-01,10.72,-30.66
1977-10-01,10.31,-27.29
1977-09-01,11.03,-19.31
1977-08-01,12.29,-9.37
1977-07-01,12.87,-4.31
1977-06-01,12.52,1.21
1977-05-01,11.86,-4.89
1977-04-01,12.18,-2.33
1977-03-01,12.44,-0.88
1977-02-01,13.34,9.98
1977-01-01,14.07,11.31
1976-12-01,15.17,11.79
1976-11-01,15.46,13.18
1976-10-01,15.67,15.99
1976-09-01,14.18,11.13
1976-08-01,13.67,7.05
1976-07-01,13.56,6.35
1976-06-01,13.45,3.54
1976-05-01,12.37,-5.64
1976-04-01,12.47,0.40
1976-03-01,12.55,2.53
1976-02-01,12.13,-9.00
1976-01-01,12.64,-16.12
1975-12-01,13.57,-16.85
1975-11-01,13.66,-13.32
1975-10-01,13.51,-7.53
1975-09-01,12.76,-9.95
1975-08-01,12.77,-12.05
1975-07-01,12.75,-10.02
1975-06-01,12.99,-5.94
1975-05-01,13.11,-1.65
1975-04-01,12.42,-8.07
1975-03-01,12.24,-9.06
1975-02-01,13.33,2.54
1975-01-01,15.07,19.22
1974-12-01,16.32,29.11
1974-11-01,15.76,30.46
1974-10-01,14.61,29.41
1974-09-01,14.17,23.43
1974-08-01,14.52,29.41
1974-07-01,14.17,35.86
1974-06-01,13.81,39.78
1974-05-01,13.33,36.86
1974-04-01,13.82,43.06
1974-03-01,13.51,38.14
1974-02-01,13.46,44.27
1974-01-01,13.00,41.77
1973-12-01,12.64,35.04
1973-11-01,12.08,32.89
1973-10-01,11.29,24.07
1973-09-01,11.48,23.57
1973-08-01,11.22,23.98
1973-07-01,10.43,17.19
1973-06-01,9.88,10.39
1973-05-01,9.74,24.08
1973-04-01,9.66,29.84
1973-03-01,9.78,32.34
1973-02-01,9.33,32.34
1973-01-01,9.17,30.44
1972-12-01,9.36,32.02
1972-11-01,9.09,28.94
1972-10-01,9.10,25.69
1972-09-01,9.29,24.36
1972-08-01,9.05,17.69
1972-07-01,8.90,15.43
1972-06-01,8.95,9.95
1972-05-01,7.85,-2.97
1972-04-01,7.44,-9.38
1972-03-01,7.39,-11.39
1972-02-01,7.05,-17.93
1972-01-01,7.03,-20.11
1971-12-01,7.09,-20.60
1971-11-01,7.05,-18.87
1971-10-01,7.24,-14.01
1971-09-01,7.47,-11.39
1971-08-01,7.69,-7.68
1971-07-01,7.71,-9.29
1971-06-01,8.14,-8.02
1971-05-01,8.09,-8.07
1971-04-01,8.21,-3.98
1971-03-01,8.34,-2.34
1971-02-01,8.59,-1.04
1971-01-01,8.80,-1.01
1970-12-01,8.93,0.22
1970-11-01,8.69,-2.58
1970-10-01,8.42,-4.75
1970-09-01,8.43,-6.95
1970-08-01,8.33,-7.65
1970-07-01,8.50,-5.35
1970-06-01,8.85,-4.74
1970-05-01,8.80,-1.90
1970-04-01,8.55,-1.16
1970-03-01,8.54,-1.39
1970-02-01,8.68,3.33
1970-01-01,8.89,7.63
1969-12-01,8.91,11.24
1969-11-01,8.92,15.39
1969-10-01,8.84,17.55
1969-09-01,9.06,20.80
1969-08-01,9.02,19.47
1969-07-01,8.98,16.78
1969-06-01,9.29,22.08
1969-05-01,8.97,21.88
1969-04-01,8.65,18.98
1969-03-01,8.66,18.63
1969-02-01,8.40,15.54
1969-01-01,8.26,13.15
1968-12-01,8.01,9.58
1968-11-01,7.73,8.87
1968-10-01,7.52,8.99
1968-09-01,7.50,11.28
1968-08-01,7.55,12.52
1968-07-01,7.69,12.92
1968-06-01,7.61,14.61
1968-05-01,7.36,14.64
1968-04-01,7.27,14.13
1968-03-01,7.30,13.53
1968-02-01,7.27,13.59
1968-01-01,7.30,11.11
1967-12-01,7.31,10.26
1967-11-01,7.10,3.50
1967-10-01,6.90,-0.29
1967-09-01,6.74,-3.71
1967-08-01,6.71,-10.41
1967-07-01,6.81,-7.22
1967-06-01,6.64,-5.14
1967-05-01,6.42,-5.03
1967-04-01,6.37,-4.93
1967-03-01,6.43,-4.46
1967-02-01,6.40,-2.29
1967-01-01,6.57,2.34
1966-12-01,6.63,0.61
1966-11-01,6.86,7.02
1966-10-01,6.92,7.62
1966-09-01,7.00,8.19
1966-08-01,7.49,12.13
1966-07-01,7.34,8.10
1966-06-01,7.00,4.01
1966-05-01,6.76,1.05
1966-04-01,6.70,1.52
1966-03-01,6.73,3.22
1966-02-01,6.55,2.99
1966-01-01,6.42,1.10
1965-12-01,6.59,3.29
1965-11-01,6.41,5.60
1965-10-01,6.43,10.10
1965-09-01,6.47,12.13
1965-08-01,6.68,16.17
1965-07-01,6.79,17.88
1965-06-01,6.73,19.33
1965-05-01,6.69,20.54
1965-04-01,6.60,20.88
1965-03-01,6.52,19.41
1965-02-01,6.36,16.70
1965-01-01,6.35,20.49
1964-12-01,6.38,21.76
1964-11-01,6.07,22.13
1964-10-01,5.84,17.51
1964-09-01,5.77,17.76
1964-08-01,5.75,15.93
1964-07-01,5.76,13.83
1964-06-01,5.64,11.02
1964-05-01,5.55,7.35
1964-04-01,5.49,3.78
1964-03-01,5.46,0.18
1964-02-01,5.45,0.37
1964-01-01,5.27,0.76
1963-12-01,5.24,1.95
1963-11-01,5.21,0.77
1963-10-01,4.97,-1.58
1963-09-01,4.90,0.20
1963-08-01,4.96,-11.74
1963-07-01,5.06,-12.91
1963-06-01,5.08,-17.93
1963-05-01,5.17,-17.68
1963-04-01,5.29,-15.76
1963-03-01,5.45,-13.08
1963-02-01,5.43,-13.40
1963-01-01,5.23,-15.65
1962-12-01,5.14,-17.76
1962-11-01,5.17,-16.75
1962-10-01,5.05,-17.35
1962-09-01,4.89,-26.80
1962-08-01,5.62,-15.99
1962-07-01,5.81,-11.43
1962-06-01,6.19,-2.37
1962-05-01,6.28,3.12
1962-04-01,6.28,4.15
1962-03-01,6.27,3.47
1962-02-01,6.27,4.50
1962-01-01,6.20,0.81
1961-12-01,6.25,1.30
1961-11-01,6.21,1.14
1961-10-01,6.11,0.16
1961-09-01,6.68,9.51
1961-08-01,6.69,10.95
1961-07-01,6.56,9.15
1961-06-01,6.34,4.97
1961-05-01,6.09,7.03
1961-04-01,6.03,6.35
1961-03-01,6.06,8.41
1961-02-01,6.00,11.11
1961-01-01,6.15,15.38
1960-12-01,6.17,
1960-11-01,6.14,
1960-10-01,6.10,
1960-09-01,6.10,
1960-08-01,6.03,
1960-07-01,6.01,
1960-06-01,6.04,
1960-05-01,5.69,
1960-04-01,5.67,
1960-03-01,5.59,
1960-02-01,5.40,
1960-01-01,5.33,
