Date,Value,YOY (%),index
2005-03-01,7.54,28.01,^BVSP
2005-02-01,7.39,10.46,^BVSP
2005-01-01,7.41,-3.89,^BVSP
2004-12-01,7.6,-18.28,^BVSP
2004-11-01,7.24,-34.3,^BVSP
2004-10-01,6.86,-50.93,^BVSP
2004-09-01,6.7,-55.75,^BVSP
2004-08-01,7.18,-52.36,^BVSP
2004-07-01,6.81,-55.87,^BVSP
2004-06-01,6.06,-63.43,^BVSP
2004-05-01,5.15,-70.13,^BVSP
2004-04-01,5.26,-68.63,^BVSP
2004-03-01,5.89,-64.45,^BVSP
2004-02-01,6.69,-57.79,^BVSP
2004-01-01,7.71,-46.72,^BVSP
2003-12-01,9.3,-25.78,^BVSP
2003-11-01,11.02,0.82,^BVSP
2003-10-01,13.98,65.44,^BVSP
2003-09-01,15.14,90.92,^BVSP
2003-08-01,15.07,102.01,^BVSP
2003-07-01,15.43,105.46,^BVSP
2003-06-01,16.57,116.32,^BVSP
2003-05-01,17.24,121.88,^BVSP
2003-04-01,16.77,110.15,^BVSP
2003-03-01,16.57,113.81,^BVSP
2003-02-01,15.85,111.05,^BVSP
2003-01-01,14.47,89.9,^BVSP
2002-12-01,12.53,63.36,^BVSP
2002-11-01,10.93,43.63,^BVSP
2002-10-01,8.45,17.52,^BVSP
2002-09-01,7.93,22.76,^BVSP
2002-08-01,7.46,16.38,^BVSP
2002-07-01,7.51,6.52,^BVSP
2002-06-01,7.66,4.22,^BVSP
2002-05-01,7.77,10.37,^BVSP
2002-04-01,7.98,20.73,^BVSP
2002-03-01,7.75,20.34,^BVSP
2002-02-01,7.51,19.78,^BVSP
2002-01-01,7.62,28.72,^BVSP
2001-12-01,7.67,28.48,^BVSP
2001-11-01,7.61,27.05,^BVSP
2001-10-01,7.19,8.12,^BVSP
2001-09-01,6.46,-16.86,^BVSP
2001-08-01,6.41,-18.45,^BVSP
2001-07-01,7.05,-0.14,^BVSP
2001-06-01,7.35,12.9,^BVSP
2001-05-01,7.04,8.81,^BVSP
2001-04-01,6.61,-2.36,^BVSP
2001-03-01,6.44,-6.94,^BVSP
2001-02-01,6.27,-20.23,^BVSP
2001-01-01,5.92,-33.11,^BVSP
2000-12-01,5.97,-33.22,^BVSP
2000-11-01,5.99,-30.75,^BVSP
2000-10-01,6.65,-11.33,^BVSP
2000-09-01,7.77,24.32,^BVSP
2000-08-01,7.86,38.14,^BVSP
2000-07-01,7.06,54.49,^BVSP
2000-06-01,6.51,96.08,^BVSP
2000-05-01,6.47,106.05,^BVSP
2000-04-01,6.77,102.09,^BVSP
2000-03-01,6.92,129.14,^BVSP
2000-02-01,7.86,250.89,^BVSP
2000-01-01,8.85,436.36,^BVSP
1999-12-01,8.94,441.82,^BVSP
1999-11-01,8.65,391.48,^BVSP
1999-10-01,7.5,265.85,^BVSP
1999-09-01,6.25,175.33,^BVSP
1999-08-01,5.69,123.14,^BVSP
1999-07-01,4.57,49.35,^BVSP
1999-06-01,3.32,-2.64,^BVSP
1999-05-01,3.14,-20.51,^BVSP
1999-04-01,3.35,-12.99,^BVSP
1999-03-01,3.02,-33.19,^BVSP
1999-02-01,2.24,-52.24,^BVSP
1999-01-01,1.65,-65.12,^BVSP
1998-12-01,1.65,-68.39,^BVSP
1998-11-01,1.76,-66.6,^BVSP
1998-10-01,2.05,-62.18,^BVSP
1998-09-01,2.27,-58.73,^BVSP
1998-08-01,2.55,-54.38,^BVSP
1998-07-01,3.06,-49.67,^BVSP
1998-06-01,3.41,-51.42,^BVSP
1998-05-01,3.95,-48.77,^BVSP
1998-04-01,3.85,-55.13,^BVSP
1998-03-01,4.52,-49.72,^BVSP
1998-02-01,4.69,-46.83,^BVSP
1998-01-01,4.73,-49.63,^BVSP
1997-12-01,5.22,-45.4,^BVSP
1997-11-01,5.27,-50.98,^BVSP
1997-10-01,5.42,-54.91,^BVSP
1997-09-01,5.5,-58.52,^BVSP
1997-08-01,5.59,-60.66,^BVSP
1997-07-01,6.08,-59.03,^BVSP
1997-06-01,7.02,-56.83,^BVSP
1997-05-01,7.71,-55.92,^BVSP
1997-04-01,8.58,-55.24,^BVSP
1997-03-01,8.99,-56.25,^BVSP
1997-02-01,8.82,-59.89,^BVSP
1997-01-01,9.39,-57.26,^BVSP
1996-12-01,9.56,-57.34,^BVSP
1996-11-01,10.75,-52.41,^BVSP
1996-10-01,12.02,-50.35,^BVSP
1996-09-01,13.26,-48.38,^BVSP
1996-08-01,14.21,-46.09,^BVSP
1996-07-01,14.84,-45.94,^BVSP
1996-06-01,16.26,-50.77,^BVSP
1996-05-01,17.49,-80.95,^BVSP
1996-04-01,19.17,-88.66,^BVSP
1996-03-01,20.55,-92.52,^BVSP
1996-02-01,21.99,-94.85,^BVSP
1996-01-01,21.97,-96.52,^BVSP
1995-12-01,22.41,-97.55,^BVSP
1995-11-01,22.59,-98.22,^BVSP
1995-10-01,24.21,-98.58,^BVSP
1995-09-01,25.69,-98.86,^BVSP
1995-08-01,26.36,-99.13,^BVSP
1995-07-01,27.45,-99.31,^BVSP
1995-06-01,33.03,-99.33,^BVSP
1995-05-01,91.79,-97.88,^BVSP
1995-04-01,169.05,-95.58,^BVSP
1995-03-01,274.78,-91.96,^BVSP
1995-02-01,426.83,-85.94,^BVSP
1995-01-01,631.54,-76.56,^BVSP
1994-12-01,916.46,-63.0,^BVSP
1994-11-01,1267.54,-43.88,^BVSP
1994-10-01,1703.17,-16.15,^BVSP
1994-09-01,2253.15,19.02,^BVSP
1994-08-01,3044.89,75.94,^BVSP
1994-07-01,4005.08,153.21,^BVSP
1994-06-01,4922.6,235.48,^BVSP
1994-05-01,4331.19,221.18,^BVSP
1994-04-01,3828.49,190.83,^BVSP
1994-03-01,3417.39,177.9,^BVSP
1994-02-01,3035.71,159.8,^BVSP
1994-01-01,2693.84,131.87,^BVSP
1993-12-01,2477.15,121.35,^BVSP
1993-11-01,2258.68,104.55,^BVSP
1993-10-01,2031.27,79.61,^BVSP
1993-09-01,1893.13,75.01,^BVSP
1993-08-01,1730.67,73.7,^BVSP
1993-07-01,1581.7,68.64,^BVSP
1993-06-01,1467.33,71.08,^BVSP
1993-05-01,1348.52,71.61,^BVSP
1993-04-01,1316.42,98.81,^BVSP
1993-03-01,1229.71,116.8,^BVSP
1993-02-01,1168.49,126.83,^BVSP
1993-01-01,1161.79,133.61,^BVSP
1992-12-01,1119.1,136.75,^BVSP
1992-11-01,1104.2,146.31,^BVSP
1992-10-01,1130.94,174.82,^BVSP
1992-09-01,1081.7,179.83,^BVSP
1992-08-01,996.37,161.23,^BVSP
1992-07-01,937.94,153.52,^BVSP
1992-06-01,857.68,130.5,^BVSP
1992-05-01,785.8,109.84,^BVSP
1992-04-01,662.16,76.5,^BVSP
1992-03-01,567.21,34.14,^BVSP
1992-02-01,515.13,-31.5,^BVSP
1992-01-01,497.32,-56.39,^BVSP
1991-12-01,472.7,-70.84,^BVSP
1991-11-01,448.3,-78.66,^BVSP
1991-10-01,411.52,-84.68,^BVSP
1991-09-01,386.55,-88.3,^BVSP
1991-08-01,381.41,-90.45,^BVSP
1991-07-01,369.96,-92.21,^BVSP
1991-06-01,372.09,-93.09,^BVSP
1991-05-01,374.48,-93.97,^BVSP
1991-04-01,375.17,-94.5,^BVSP
1991-03-01,422.84,-93.38,^BVSP
1991-02-01,752.01,-79.7,^BVSP
1991-01-01,1140.25,-53.0,^BVSP
1990-12-01,1620.87,-17.96,^BVSP
1990-11-01,2101.17,26.57,^BVSP
1990-10-01,2685.48,89.0,^BVSP
1990-09-01,3304.3,160.59,^BVSP
1990-08-01,3993.91,241.34,^BVSP
1990-07-01,4750.58,351.86,^BVSP
1990-06-01,5384.4,434.37,^BVSP
1990-05-01,6214.39,559.62,^BVSP
1990-04-01,6816.96,629.98,^BVSP
1990-03-01,6389.84,509.63,^BVSP
1990-02-01,3703.62,219.04,^BVSP
1990-01-01,2425.96,112.34,^BVSP
1989-12-01,1975.62,98.77,^BVSP
1989-11-01,1660.14,91.05,^BVSP
1989-10-01,1420.91,82.17,^BVSP
1989-09-01,1268.0,91.87,^BVSP
1989-08-01,1170.07,111.82,^BVSP
1989-07-01,1051.33,126.09,^BVSP
1989-06-01,1007.61,162.26,^BVSP
1989-05-01,942.11,131.66,^BVSP
1989-04-01,933.85,133.46,^BVSP
1989-03-01,1048.15,168.13,^BVSP
1989-02-01,1160.87,182.37,^BVSP
1989-01-01,1142.5,185.63,^BVSP
1988-12-01,993.94,167.6,^BVSP
1988-11-01,868.97,126.69,^BVSP
1988-10-01,780.0,146.31,^BVSP
1988-09-01,660.87,133.25,^BVSP
1988-08-01,552.38,120.95,^BVSP
1988-07-01,465.0,99.29,^BVSP
1988-06-01,384.21,77.32,^BVSP
1988-05-01,406.67,171.11,^BVSP
1988-04-01,400.0,150.0,^BVSP
1988-03-01,390.91,225.76,^BVSP
1988-02-01,411.11,413.89,^BVSP
1988-01-01,400.0,566.67,^BVSP
1987-12-01,371.43,395.24,^BVSP
1987-11-01,383.33,283.33,^BVSP
1987-10-01,316.67,216.67,^BVSP
1987-09-01,283.33,183.33,^BVSP
1987-08-01,250.0,25.0,^BVSP
1987-07-01,233.33,16.67,^BVSP
1987-06-01,216.67,8.33,^BVSP
1987-05-01,150.0,-25.0,^BVSP
1987-04-01,160.0,6.67,^BVSP
1987-03-01,120.0,-20.0,^BVSP
1987-02-01,80.0,-80.0,^BVSP
1987-01-01,60.0,-85.0,^BVSP
1986-12-01,75.0,-75.0,^BVSP
1986-11-01,100.0,-50.0,^BVSP
1986-10-01,100.0,-50.0,^BVSP
1986-09-01,100.0,-50.0,^BVSP
1986-08-01,200.0,100.0,^BVSP
1986-07-01,200.0,100.0,^BVSP
1986-06-01,200.0,100.0,^BVSP
1986-05-01,200.0,100.0,^BVSP
1986-04-01,150.0,50.0,^BVSP
1986-03-01,150.0,,^BVSP
1986-02-01,400.0,,^BVSP
1986-01-01,400.0,,^BVSP
1985-12-01,300.0,,^BVSP
1985-11-01,200.0,,^BVSP
1985-10-01,200.0,,^BVSP
1985-09-01,200.0,,^BVSP
1985-08-01,100.0,,^BVSP
1985-07-01,100.0,,^BVSP
1985-06-01,100.0,,^BVSP
1985-05-01,100.0,,^BVSP
1985-04-01,100.0,,^BVSP
