Date,Value,YOY (%)
2016-12-01,2.07,183.56
2016-11-01,1.69,238.00
2016-10-01,1.64,864.71
2016-09-01,1.46,3750.00
2016-08-01,1.06,430.00
2016-07-01,0.83,388.24
2016-06-01,1.00,733.33
2016-05-01,1.02,2650.00
2016-04-01,1.13,665.00
2016-03-01,0.85,1314.29
2016-02-01,1.02,3500.00
2016-01-01,1.37,1622.22
2015-12-01,0.73,-3.95
2015-11-01,0.50,-62.12
2015-10-01,0.17,-89.76
2015-09-01,-0.04,-102.41
2015-08-01,0.20,-88.24
2015-07-01,0.17,-91.46
2015-06-01,0.12,-94.20
2015-05-01,-0.04,-101.88
2015-04-01,-0.20,-110.26
2015-03-01,-0.07,-104.64
2015-02-01,-0.03,-102.65
2015-01-01,-0.09,-105.70
2014-12-01,0.76,-49.33
2014-11-01,1.32,6.45
2014-10-01,1.66,72.92
2014-09-01,1.66,40.68
2014-08-01,1.70,11.84
2014-07-01,1.99,1.53
2014-06-01,2.07,18.29
2014-05-01,2.13,56.62
2014-04-01,1.95,83.96
2014-03-01,1.51,2.72
2014-02-01,1.13,-42.93
2014-01-01,1.58,-0.63
2013-12-01,1.50,-13.79
2013-11-01,1.24,-29.55
2013-10-01,0.96,-55.56
2013-09-01,1.18,-40.70
2013-08-01,1.52,-10.06
2013-07-01,1.96,39.01
2013-06-01,1.75,5.42
2013-05-01,1.36,-20.00
2013-04-01,1.06,-53.91
2013-03-01,1.47,-44.53
2013-02-01,1.98,-31.01
2013-01-01,1.59,-45.73
2012-12-01,1.74,-41.22
2012-11-01,1.76,-48.08
2012-10-01,2.16,-38.81
2012-09-01,1.99,-48.58
2012-08-01,1.69,-55.17
2012-07-01,1.41,-61.16
2012-06-01,1.66,-53.37
2012-05-01,1.70,-52.38
2012-04-01,2.30,-27.22
2012-03-01,2.65,-1.12
2012-02-01,2.87,36.02
2012-01-01,2.93,79.75
2011-12-01,2.96,97.33
2011-11-01,3.39,197.37
2011-10-01,3.53,201.71
2011-09-01,3.87,239.47
2011-08-01,3.77,227.83
2011-07-01,3.63,192.74
2011-06-01,3.56,239.05
2011-05-01,3.57,76.73
2011-04-01,3.16,41.07
2011-03-01,2.68,16.02
2011-02-01,2.11,-1.40
2011-01-01,1.63,-38.02
2010-12-01,1.50,-44.85
2010-11-01,1.14,-38.04
2010-10-01,1.17,750.00
2010-09-01,1.14,188.37
2010-08-01,1.15,177.70
2010-07-01,1.24,159.05
2010-06-01,1.05,173.43
2010-05-01,2.02,257.81
2010-04-01,2.24,402.70
2010-03-01,2.31,707.89
2010-02-01,2.14,791.67
2010-01-01,2.63,8666.67
2009-12-01,2.72,2922.22
2009-11-01,1.84,71.96
2009-10-01,-0.18,-104.92
2009-09-01,-1.29,-126.11
2009-08-01,-1.48,-127.56
2009-07-01,-2.10,-137.50
2009-06-01,-1.43,-128.49
2009-05-01,-1.28,-130.62
2009-04-01,-0.74,-118.78
2009-03-01,-0.38,-109.55
2009-02-01,0.24,-94.04
2009-01-01,0.03,-99.30
2008-12-01,0.09,-97.79
2008-11-01,1.07,-75.17
2008-10-01,3.66,3.39
2008-09-01,4.94,78.99
2008-08-01,5.37,172.59
2008-07-01,5.60,137.29
2008-06-01,5.02,86.62
2008-05-01,4.18,55.39
2008-04-01,3.94,53.31
2008-03-01,3.98,43.17
2008-02-01,4.03,66.53
2008-01-01,4.28,105.77
2007-12-01,4.08,60.63
2007-11-01,4.31,118.78
2007-10-01,3.54,170.23
2007-09-01,2.76,33.98
2007-08-01,1.97,-48.43
2007-07-01,2.36,-43.13
2007-06-01,2.69,-37.73
2007-05-01,2.69,-35.49
2007-04-01,2.57,-27.61
2007-03-01,2.78,-17.26
2007-02-01,2.42,-32.78
2007-01-01,2.08,-47.87
2006-12-01,2.54,-25.73
2006-11-01,1.97,-43.06
2006-10-01,1.31,-69.89
2006-09-01,2.06,-56.08
2006-08-01,3.82,4.95
2006-07-01,4.15,30.91
2006-06-01,4.32,70.75
2006-05-01,4.17,48.93
2006-04-01,3.55,1.14
2006-03-01,3.36,6.67
2006-02-01,3.60,19.60
2006-01-01,3.99,34.34
2005-12-01,3.42,4.91
2005-11-01,3.46,-1.70
2005-10-01,4.35,36.36
2005-09-01,4.69,84.65
2005-08-01,3.64,37.36
2005-07-01,3.17,6.02
2005-06-01,2.53,-22.63
2005-05-01,2.80,-8.20
2005-04-01,3.51,53.28
2005-03-01,3.15,81.03
2005-02-01,3.01,78.11
2005-01-01,2.97,53.89
2004-12-01,3.26,73.40
2004-11-01,3.52,98.87
2004-10-01,3.19,56.37
2004-09-01,2.54,9.48
2004-08-01,2.65,22.69
2004-07-01,2.99,41.71
2004-06-01,3.27,54.98
2004-05-01,3.05,48.06
2004-04-01,2.29,3.15
2004-03-01,1.74,-42.38
2004-02-01,1.69,-43.29
2004-01-01,1.93,-25.77
2003-12-01,1.88,-21.01
2003-11-01,1.77,-19.55
2003-10-01,2.04,0.49
2003-09-01,2.32,53.64
2003-08-01,2.16,20.00
2003-07-01,2.11,44.52
2003-06-01,2.11,97.20
2003-05-01,2.06,74.58
2003-04-01,2.22,35.37
2003-03-01,3.02,104.05
2003-02-01,2.98,161.40
2003-01-01,2.60,128.07
2002-12-01,2.38,53.55
2002-11-01,2.20,15.79
2002-10-01,2.03,-4.69
2002-09-01,1.51,-43.02
2002-08-01,1.80,-33.82
2002-07-01,1.46,-46.32
2002-06-01,1.07,-67.08
2002-05-01,1.18,-67.40
2002-04-01,1.64,-49.85
2002-03-01,1.48,-49.32
2002-02-01,1.14,-67.71
2002-01-01,1.14,-69.44
2001-12-01,1.55,-54.28
2001-11-01,1.90,-44.93
2001-10-01,2.13,-38.26
2001-09-01,2.65,-23.19
2001-08-01,2.72,-20.23
2001-07-01,2.72,-25.68
2001-06-01,3.25,-12.87
2001-05-01,3.62,13.48
2001-04-01,3.27,6.51
2001-03-01,2.92,-22.34
2001-02-01,3.53,9.63
2001-01-01,3.73,36.13
2000-12-01,3.39,26.49
2000-11-01,3.45,31.68
2000-10-01,3.45,34.77
2000-09-01,3.45,31.18
2000-08-01,3.41,50.88
2000-07-01,3.66,71.03
2000-06-01,3.73,90.31
2000-05-01,3.19,52.63
2000-04-01,3.07,34.65
2000-03-01,3.76,117.34
2000-02-01,3.22,100.00
2000-01-01,2.74,64.07
1999-12-01,2.68,66.46
1999-11-01,2.62,69.03
1999-10-01,2.56,71.81
1999-09-01,2.63,76.51
1999-08-01,2.26,39.51
1999-07-01,2.14,27.38
1999-06-01,1.96,16.67
1999-05-01,2.09,23.67
1999-04-01,2.28,58.33
1999-03-01,1.73,26.28
1999-02-01,1.61,11.81
1999-01-01,1.67,6.37
1998-12-01,1.61,-5.29
1998-11-01,1.55,-15.30
1998-10-01,1.49,-28.37
1998-09-01,1.49,-30.70
1998-08-01,1.62,-27.35
1998-07-01,1.68,-24.66
1998-06-01,1.68,-26.96
1998-05-01,1.69,-24.22
1998-04-01,1.44,-42.40
1998-03-01,1.37,-50.36
1998-02-01,1.44,-52.48
1998-01-01,1.57,-48.36
1997-12-01,1.70,-48.80
1997-11-01,1.83,-43.87
1997-10-01,2.08,-30.43
1997-09-01,2.15,-28.33
1997-08-01,2.23,-22.57
1997-07-01,2.23,-24.41
1997-06-01,2.30,-16.36
1997-05-01,2.23,-22.84
1997-04-01,2.50,-13.79
1997-03-01,2.76,-2.82
1997-02-01,3.03,14.34
1997-01-01,3.04,11.36
1996-12-01,3.32,30.71
1996-11-01,3.26,24.90
1996-10-01,2.99,6.41
1996-09-01,3.00,18.11
1996-08-01,2.88,9.92
1996-07-01,2.95,6.88
1996-06-01,2.75,-9.54
1996-05-01,2.89,-9.40
1996-04-01,2.90,-4.92
1996-03-01,2.84,-0.35
1996-02-01,2.65,-7.34
1996-01-01,2.73,-2.50
1995-12-01,2.54,-4.87
1995-11-01,2.61,-2.25
1995-10-01,2.81,7.66
1995-09-01,2.54,-14.19
1995-08-01,2.62,-9.66
1995-07-01,2.76,-0.36
1995-06-01,3.04,22.09
1995-05-01,3.19,39.30
1995-04-01,3.05,29.24
1995-03-01,2.85,13.55
1995-02-01,2.86,13.49
1995-01-01,2.80,11.11
1994-12-01,2.67,-2.91
1994-11-01,2.67,-0.37
1994-10-01,2.61,-5.09
1994-09-01,2.96,10.04
1994-08-01,2.90,4.69
1994-07-01,2.77,-0.36
1994-06-01,2.49,-17.00
1994-05-01,2.29,-28.88
1994-04-01,2.36,-26.93
1994-03-01,2.51,-18.77
1994-02-01,2.52,-22.46
1994-01-01,2.52,-22.70
1993-12-01,2.75,-5.17
1993-11-01,2.68,-12.13
1993-10-01,2.75,-14.06
1993-09-01,2.69,-10.03
1993-08-01,2.77,-12.06
1993-07-01,2.78,-12.03
1993-06-01,3.00,-2.91
1993-05-01,3.22,6.62
1993-04-01,3.23,1.57
1993-03-01,3.09,-3.13
1993-02-01,3.25,15.25
1993-01-01,3.26,25.38
1992-12-01,2.90,-5.23
1992-11-01,3.05,2.01
1992-10-01,3.20,9.59
1992-09-01,2.99,-11.80
1992-08-01,3.15,-17.11
1992-07-01,3.16,-28.99
1992-06-01,3.09,-34.26
1992-05-01,3.02,-38.99
1992-04-01,3.18,-34.97
1992-03-01,3.19,-34.90
1992-02-01,2.82,-46.89
1992-01-01,2.60,-53.98
1991-12-01,3.06,-49.92
1991-11-01,2.99,-52.31
1991-10-01,2.92,-53.58
1991-09-01,3.39,-44.97
1991-08-01,3.80,-32.38
1991-07-01,4.45,-7.68
1991-06-01,4.70,0.64
1991-05-01,4.95,13.53
1991-04-01,4.89,3.82
1991-03-01,4.90,-6.31
1991-02-01,5.31,0.95
1991-01-01,5.65,8.65
1990-12-01,6.11,31.40
1990-11-01,6.27,34.55
1990-10-01,6.29,40.09
1990-09-01,6.16,41.94
1990-08-01,5.62,19.32
1990-07-01,4.82,-3.21
1990-06-01,4.67,-9.67
1990-05-01,4.36,-18.66
1990-04-01,4.71,-8.01
1990-03-01,5.23,5.02
1990-02-01,5.26,8.90
1990-01-01,5.20,11.35
1989-12-01,4.65,5.20
1989-11-01,4.66,9.65
1989-10-01,4.49,5.65
1989-09-01,4.34,4.08
1989-08-01,4.71,17.16
1989-07-01,4.98,20.58
1989-06-01,5.17,30.56
1989-05-01,5.36,37.79
1989-04-01,5.12,31.28
1989-03-01,4.98,26.72
1989-02-01,4.83,22.59
1989-01-01,4.67,15.31
1988-12-01,4.42,-0.23
1988-11-01,4.25,-6.18
1988-10-01,4.25,-6.18
1988-09-01,4.17,-4.36
1988-08-01,4.02,-6.07
1988-07-01,4.13,5.09
1988-06-01,3.96,8.49
1988-05-01,3.89,0.78
1988-04-01,3.90,3.17
1988-03-01,3.93,29.70
1988-02-01,3.94,87.62
1988-01-01,4.05,177.40
1987-12-01,4.43,302.73
1987-11-01,4.53,253.91
1987-10-01,4.53,208.16
1987-09-01,4.36,149.14
1987-08-01,4.28,172.61
1987-07-01,3.93,148.73
1987-06-01,3.65,106.21
1987-05-01,3.86,159.06
1987-04-01,3.78,137.74
1987-03-01,3.03,34.07
1987-02-01,2.10,-32.48
1987-01-01,1.46,-62.47
1986-12-01,1.10,-71.05
1986-11-01,1.28,-63.53
1986-10-01,1.47,-54.49
1986-09-01,1.75,-44.27
1986-08-01,1.57,-53.13
1986-07-01,1.58,-55.49
1986-06-01,1.77,-52.93
1986-05-01,1.49,-60.48
1986-04-01,1.59,-56.91
1986-03-01,2.26,-38.92
1986-02-01,3.11,-11.65
1986-01-01,3.89,10.20
1985-12-01,3.80,-3.80
1985-11-01,3.51,-13.33
1985-10-01,3.23,-24.18
1985-09-01,3.14,-26.46
1985-08-01,3.35,-21.91
1985-07-01,3.55,-15.48
1985-06-01,3.76,-10.90
1985-05-01,3.77,-10.87
1985-04-01,3.69,-19.08
1985-03-01,3.70,-22.92
1985-02-01,3.52,-23.48
1985-01-01,3.53,-15.75
1984-12-01,3.95,4.22
1984-11-01,4.05,23.85
1984-10-01,4.26,49.47
1984-09-01,4.27,49.30
1984-08-01,4.29,67.58
1984-07-01,4.20,70.73
1984-06-01,4.22,63.57
1984-05-01,4.23,19.15
1984-04-01,4.56,16.92
1984-03-01,4.80,33.33
1984-02-01,4.60,31.81
1984-01-01,4.19,12.94
1983-12-01,3.79,-1.04
1983-11-01,3.27,-28.76
1983-10-01,2.85,-44.55
1983-09-01,2.86,-43.25
1983-08-01,2.56,-56.24
1983-07-01,2.46,-61.80
1983-06-01,2.58,-63.46
1983-05-01,3.55,-46.86
1983-04-01,3.90,-40.09
1983-03-01,3.60,-46.90
1983-02-01,3.49,-54.20
1983-01-01,3.71,-55.78
1982-12-01,3.83,-57.06
1982-11-01,4.59,-52.14
1982-10-01,5.14,-49.31
1982-09-01,5.04,-53.97
1982-08-01,5.85,-45.83
1982-07-01,6.44,-40.15
1982-06-01,7.06,-26.07
1982-05-01,6.68,-31.70
1982-04-01,6.51,-34.90
1982-03-01,6.78,-35.37
1982-02-01,7.62,-33.22
1982-01-01,8.39,-29.08
1981-12-01,8.92,-28.75
1981-11-01,9.59,-24.19
1981-10-01,10.14,-20.60
1981-09-01,10.95,-13.10
1981-08-01,10.80,-16.08
1981-07-01,10.76,-18.05
1981-06-01,9.55,-33.59
1981-05-01,9.78,-32.13
1981-04-01,10.00,-32.11
1981-03-01,10.49,-28.93
1981-02-01,11.41,-19.53
1981-01-01,11.83,-14.95
1980-12-01,12.52,-5.79
1980-11-01,12.65,0.32
1980-10-01,12.77,4.84
1980-09-01,12.60,6.60
1980-08-01,12.87,14.30
1980-07-01,13.13,20.57
1980-06-01,14.38,32.53
1980-05-01,14.41,32.81
1980-04-01,14.73,40.42
1980-03-01,14.76,46.28
1980-02-01,14.18,43.81
1980-01-01,13.91,49.89
1979-12-01,13.29,47.34
1979-11-01,12.61,41.84
1979-10-01,12.07,35.16
1979-09-01,12.18,46.57
1979-08-01,11.82,50.77
1979-07-01,11.26,46.23
1979-06-01,10.89,46.96
1979-05-01,10.85,55.67
1979-04-01,10.49,61.38
1979-03-01,10.09,54.05
1979-02-01,9.86,53.34
1979-01-01,9.28,35.67
1978-12-01,9.02,34.63
1978-11-01,8.89,32.29
1978-10-01,8.93,39.75
1978-09-01,8.31,25.91
1978-08-01,7.84,18.43
1978-07-01,7.70,12.74
1978-06-01,7.41,7.86
1978-05-01,6.97,3.57
1978-04-01,6.50,-6.47
1978-03-01,6.55,1.71
1978-02-01,6.43,8.80
1978-01-01,6.84,31.03
1977-12-01,6.70,37.86
1977-11-01,6.72,37.70
1977-10-01,6.39,16.39
1977-09-01,6.60,15.59
1977-08-01,6.62,23.74
1977-07-01,6.83,14.41
1977-06-01,6.87,10.81
1977-05-01,6.73,11.24
1977-04-01,6.95,14.88
1977-03-01,6.44,6.10
1977-02-01,5.91,-6.04
1977-01-01,5.22,-22.32
1976-12-01,4.86,-29.97
1976-11-01,4.88,-33.88
1976-10-01,5.46,-26.61
1976-09-01,5.49,-30.59
1976-08-01,5.71,-33.60
1976-07-01,5.35,-44.96
1976-06-01,5.97,-36.42
1976-05-01,6.20,-34.53
1976-04-01,6.05,-40.74
1976-03-01,6.07,-40.78
1976-02-01,6.29,-43.99
1976-01-01,6.72,-43.05
1975-12-01,6.94,-43.76
1975-11-01,7.38,-39.51
1975-10-01,7.44,-38.31
1975-09-01,7.91,-33.81
1975-08-01,8.60,-20.81
1975-07-01,9.72,-15.55
1975-06-01,9.39,-13.54
1975-05-01,9.47,-11.58
1975-04-01,10.21,-1.73
1975-03-01,10.25,2.30
1975-02-01,11.23,19.60
1975-01-01,11.80,35.48
1974-12-01,12.34,41.68
1974-11-01,12.20,47.88
1974-10-01,12.06,54.62
1974-09-01,11.95,62.36
1974-08-01,10.86,47.15
1974-07-01,11.51,100.87
1974-06-01,10.86,81.00
1974-05-01,10.71,93.67
1974-04-01,10.09,99.41
1974-03-01,10.39,126.36
1974-02-01,10.02,158.91
1974-01-01,9.39,157.26
1973-12-01,8.71,155.43
1973-11-01,8.25,124.80
1973-10-01,7.80,128.07
1973-09-01,7.36,130.72
1973-08-01,7.38,151.02
1973-07-01,5.73,94.24
1973-06-01,6.00,121.40
1973-05-01,5.53,71.21
1973-04-01,5.06,44.99
1973-03-01,4.59,31.14
1973-02-01,3.87,10.26
1973-01-01,3.65,11.62
1972-12-01,3.41,4.28
1972-11-01,3.67,11.89
1972-10-01,3.42,-10.24
1972-09-01,3.19,-21.81
1972-08-01,2.94,-36.36
1972-07-01,2.95,-32.34
1972-06-01,2.71,-41.59
1972-05-01,3.23,-26.59
1972-04-01,3.49,-16.11
1972-03-01,3.50,-25.69
1972-02-01,3.51,-29.80
1972-01-01,3.27,-38.19
1971-12-01,3.27,-41.29
1971-11-01,3.28,-41.43
1971-10-01,3.81,-32.33
1971-09-01,4.08,-27.92
1971-08-01,4.62,-14.60
1971-07-01,4.36,-27.09
1971-06-01,4.64,-22.80
1971-05-01,4.40,-27.15
1971-04-01,4.16,-31.35
1971-03-01,4.71,-19.07
1971-02-01,5.00,-18.70
1971-01-01,5.29,-14.40
1970-12-01,5.57,-10.16
1970-11-01,5.60,-5.56
1970-10-01,5.63,-0.71
1970-09-01,5.66,-0.70
1970-08-01,5.41,-5.25
1970-07-01,5.98,9.93
1970-06-01,6.01,9.67
1970-05-01,6.04,9.62
1970-04-01,6.06,9.78
1970-03-01,5.82,10.86
1970-02-01,6.15,31.41
1970-01-01,6.18,40.45
1969-12-01,6.20,31.36
1969-11-01,5.93,25.37
1969-10-01,5.67,19.37
1969-09-01,5.70,27.80
1969-08-01,5.71,27.46
1969-07-01,5.44,21.16
1969-06-01,5.48,30.48
1969-05-01,5.51,40.56
1969-04-01,5.52,40.46
1969-03-01,5.25,33.25
1969-02-01,4.68,18.48
1969-01-01,4.40,20.55
1968-12-01,4.72,55.26
1968-11-01,4.73,72.63
1968-10-01,4.75,95.47
1968-09-01,4.46,62.18
1968-08-01,4.48,82.86
1968-07-01,4.49,62.09
1968-06-01,4.20,51.08
1968-05-01,3.92,40.50
1968-04-01,3.93,58.47
1968-03-01,3.94,40.71
1968-02-01,3.95,40.57
1968-01-01,3.65,5.49
1967-12-01,3.04,-12.14
1967-11-01,2.74,-27.70
1967-10-01,2.43,-35.88
1967-09-01,2.75,-20.98
1967-08-01,2.45,-29.60
1967-07-01,2.77,-2.81
1967-06-01,2.78,9.88
1967-05-01,2.79,-2.79
1967-04-01,2.48,-13.59
1967-03-01,2.80,9.37
1967-02-01,2.81,9.77
1967-01-01,3.46,80.21
1966-12-01,3.46,80.21
1966-11-01,3.79,136.88
1966-10-01,3.79,96.37
1966-09-01,3.48,116.15
1966-08-01,3.48,79.38
1966-07-01,2.85,77.02
1966-06-01,2.53,30.41
1966-05-01,2.87,77.16
1966-04-01,2.87,77.16
1966-03-01,2.56,98.45
1966-02-01,2.56,163.92
1966-01-01,1.92,97.94
1965-12-01,1.92,97.94
1965-11-01,1.60,23.08
1965-10-01,1.93,98.97
1965-09-01,1.61,23.85
1965-08-01,1.94,97.96
1965-07-01,1.61,23.85
1965-06-01,1.94,48.09
1965-05-01,1.62,23.66
1965-04-01,1.62,23.66
1965-03-01,1.29,-1.53
1965-02-01,0.97,-40.85
1965-01-01,0.97,-40.85
1964-12-01,0.97,-40.85
1964-11-01,1.30,-1.52
1964-10-01,0.97,-26.52
1964-09-01,1.30,31.31
1964-08-01,0.98,-25.76
1964-07-01,1.30,-1.52
1964-06-01,1.31,-0.76
1964-05-01,1.31,32.32
1964-04-01,1.31,32.32
1964-03-01,1.31,-1.50
1964-02-01,1.64,64.00
1964-01-01,1.64,23.31
1963-12-01,1.64,23.31
1963-11-01,1.32,-0.75
1963-10-01,1.32,-0.75
1963-09-01,0.99,-25.56
1963-08-01,1.32,-1.49
1963-07-01,1.32,32.00
1963-06-01,1.32,-1.49
1963-05-01,0.99,-26.12
1963-04-01,0.99,-26.12
1963-03-01,1.33,31.68
1963-02-01,1.00,-0.99
1963-01-01,1.33,98.51
1962-12-01,1.33,98.51
1962-11-01,1.33,98.51
1962-10-01,1.33,98.51
1962-09-01,1.33,-1.48
1962-08-01,1.34,32.67
1962-07-01,1.00,-25.93
1962-06-01,1.34,97.06
1962-05-01,1.34,31.37
1962-04-01,1.34,31.37
1962-03-01,1.01,-25.74
1962-02-01,1.01,-25.74
1962-01-01,0.67,-60.82
1961-12-01,0.67,-50.74
1961-11-01,0.67,-50.74
1961-10-01,0.67,-50.74
1961-09-01,1.35,32.35
1961-08-01,1.01,-26.28
1961-07-01,1.35,-1.46
1961-06-01,0.68,-60.47
1961-05-01,1.02,-40.70
1961-04-01,1.02,-40.70
1961-03-01,1.36,-21.39
1961-02-01,1.36,-21.39
1961-01-01,1.71,66.02
1960-12-01,1.36,-21.39
1960-11-01,1.36,-1.45
1960-10-01,1.36,-21.39
1960-09-01,1.02,-26.09
1960-08-01,1.37,31.73
1960-07-01,1.37,98.55
1960-06-01,1.72,149.28
1960-05-01,1.72,391.43
1960-04-01,1.72,391.43
1960-03-01,1.73,394.29
1960-02-01,1.73,64.76
1960-01-01,1.03,-26.43
1959-12-01,1.73,-1.70
1959-11-01,1.38,-34.91
1959-10-01,1.73,-18.40
1959-09-01,1.38,-34.91
1959-08-01,1.04,-50.94
1959-07-01,0.69,-72.06
1959-06-01,0.69,-75.79
1959-05-01,0.35,-89.10
1959-04-01,0.35,-90.22
1959-03-01,0.35,-90.28
1959-02-01,1.05,-67.69
1959-01-01,1.40,-61.33
1958-12-01,1.76,-39.31
1958-11-01,2.11,-35.47
1958-10-01,2.12,-27.15
1958-09-01,2.12,-35.37
1958-08-01,2.12,-42.08
1958-07-01,2.47,-24.70
1958-06-01,2.85,-13.90
1958-05-01,3.21,-13.24
1958-04-01,3.58,-3.76
1958-03-01,3.60,-3.49
1958-02-01,3.25,-3.27
1958-01-01,3.62,21.07
1957-12-01,2.90,-3.01
1957-11-01,3.27,46.64
1957-10-01,2.91,30.49
1957-09-01,3.28,76.34
1957-08-01,3.66,95.72
1957-07-01,3.28,46.43
1957-06-01,3.31,77.01
1957-05-01,3.70,230.36
1957-04-01,3.72,396.00
1957-03-01,3.73,908.11
1957-02-01,3.36,808.11
1957-01-01,2.99,708.11
1956-12-01,2.99,708.11
1956-11-01,2.23,502.70
1956-10-01,2.23,502.70
1956-09-01,1.86,402.70
1956-08-01,1.87,605.41
1956-07-01,2.24,705.41
1956-06-01,1.87,352.70
1956-05-01,1.12,251.35
1956-04-01,0.75,302.70
1956-03-01,0.37,150.00
1956-02-01,0.37,150.00
1956-01-01,0.37,150.00
1955-12-01,0.37,150.00
1955-11-01,0.37,200.00
1955-10-01,0.37,150.00
1955-09-01,0.37,200.00
1955-08-01,-0.37,-200.00
1955-07-01,-0.37,-200.00
1955-06-01,-0.74,-300.00
1955-05-01,-0.74,-198.67
1955-04-01,-0.37,-149.33
1955-03-01,-0.74,-165.49
1955-02-01,-0.74,-149.01
1955-01-01,-0.74,-165.49
1954-12-01,-0.74,-198.67
1954-11-01,-0.37,-149.33
1954-10-01,-0.74,-166.07
1954-09-01,-0.37,-149.33
1954-07-01,0.37,0.00
1954-06-01,0.37,-67.26
1954-05-01,0.75,-34.21
1954-04-01,0.75,-1.32
1954-03-01,1.13,-0.88
1954-02-01,1.51,98.68
1954-01-01,1.13,197.37
1953-12-01,0.75,0.00
1953-11-01,0.75,-60.73
1953-10-01,1.12,-41.36
1953-09-01,0.75,-67.39
1953-08-01,0.75,-75.73
1953-07-01,0.37,-88.03
1953-06-01,1.13,-51.29
1953-05-01,1.14,-40.93
1953-04-01,0.76,-67.38
1953-03-01,1.14,-41.24
1953-02-01,0.76,-67.38
1953-01-01,0.38,-91.22
1952-12-01,0.75,-87.50
1952-11-01,1.14,-83.43
1952-10-01,1.91,-70.62
1952-09-01,2.30,-67.00
1952-08-01,3.09,-53.04
1952-07-01,3.09,-58.63
1952-06-01,2.32,-73.70
1952-05-01,1.93,-79.20
1952-04-01,2.33,-75.00
1952-03-01,1.94,-79.18
1952-02-01,2.33,-75.11
1952-01-01,4.33,-46.48
1951-12-01,6.00,1.18
1951-11-01,6.88,82.01
1951-10-01,6.50,71.05
1951-09-01,6.97,233.49
1951-08-01,6.58,213.33
1951-07-01,7.47,342.01
1951-06-01,8.82,2200.00
1951-05-01,9.28,2309.52
1951-04-01,9.32,839.68
1951-03-01,9.32,1209.52
1951-02-01,9.36,842.86
1951-01-01,8.09,488.94
1950-12-01,5.93,386.47
1950-11-01,3.78,329.09
1950-10-01,3.80,232.40
1950-09-01,2.09,185.31
1950-08-01,2.10,173.43
1950-07-01,1.69,158.89
1950-06-01,-0.42,49.40
1950-05-01,-0.42,0.00
1950-04-01,-1.26,-400.00
1950-03-01,-0.84,-149.12
1950-02-01,-1.26,-198.44
1950-01-01,-2.08,-263.78
1949-12-01,-2.07,-169.23
1949-11-01,-1.65,-134.66
1949-10-01,-2.87,-147.13
1949-09-01,-2.45,-137.58
1949-08-01,-2.86,-132.17
1949-07-01,-2.87,-128.96
1949-06-01,-0.83,-108.69
1949-05-01,-0.42,-104.60
1949-04-01,0.42,-95.16
1949-03-01,1.71,-75.04
1949-02-01,1.28,-86.24
1949-01-01,1.27,-87.59
1948-12-01,2.99,-66.18
1948-11-01,4.76,-55.01
