"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1988-02",102.24,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1988-03",102.2526,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1988-04",102.2475,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1988-05",102.2424,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1988-06",102.2504,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1988-07",102.2852,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1988-08",102.3529,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1988-09",102.4174,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1988-10",102.424,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1988-11",102.3253,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1988-12",102.1667,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1989-01",102.0022,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1989-02",101.8708,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1989-03",101.779,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1989-04",101.741,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1989-05",101.779,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1989-06",101.8708,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1989-07",102.0021,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1989-08",102.1666,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1989-09",102.3251,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1989-10",102.424,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1989-11",102.4183,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1989-12",102.3557,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1990-01",102.2905,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1990-02",102.2555,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1990-03",102.2362,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1990-04",102.2053,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1990-05",102.142,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1990-06",102.0636,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1990-07",101.9969,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1990-08",101.966,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1990-09",101.9676,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1990-10",102.0019,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1990-11",102.0711,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1990-12",102.1449,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1991-01",102.1828,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1991-02",102.151,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1991-03",102.0758,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1991-04",101.9845,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1991-05",101.889,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1991-06",101.7865,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1991-07",101.6634,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1991-08",101.5071,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1991-09",101.3375,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1991-10",101.1817,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1991-11",101.0607,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1991-12",100.9633,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1992-01",100.876,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1992-02",100.7893,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1992-03",100.6938,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1992-04",100.5756,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1992-05",100.421,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1992-06",100.2436,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1992-07",100.0564,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1992-08",99.86677,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1992-09",99.68207,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1992-10",99.51643,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.39346,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1992-12",99.32961,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1993-01",99.36597,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1993-02",99.54106,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.76331,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.90937,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.87514,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1993-06",99.70321,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1993-07",99.43472,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1993-08",99.09912,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1993-09",98.80042,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1993-10",98.68822,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1993-11",98.89205,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1993-12",99.26892,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1994-01",99.65522,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1994-02",99.94543,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1994-03",100.1614,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1994-04",100.3445,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1994-05",100.5217,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.7048,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.8956,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1994-08",101.0849,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1994-09",101.244,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1994-10",101.3175,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1994-11",101.247,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1994-12",101.0789,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1995-01",100.8536,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1995-02",100.5908,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1995-03",100.3326,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.1333,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.0439,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.0379,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.1011,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.2374,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.4057,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.5655,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1995-11",100.6915,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.7952,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.8908,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.9822,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1996-03",101.0586,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1996-04",101.094,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1996-05",101.0623,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.993,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.9114,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1996-08",100.817,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1996-09",100.674,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1996-10",100.4149,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1996-11",99.99166,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1996-12",99.54424,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1997-01",99.27692,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1997-02",99.35894,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1997-03",99.6452,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1997-04",99.95863,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1997-05",100.1684,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1997-06",100.2413,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1997-07",100.1224,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1997-08",99.75397,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1997-09",99.28522,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1997-10",98.894,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1997-11",98.70882,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1997-12",98.65334,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1998-01",98.63155,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1998-02",98.58324,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1998-03",98.50584,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1998-04",98.41152,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1998-05",98.31355,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1998-06",98.22941,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1998-07",98.18774,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1998-08",98.22128,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1998-09",98.31746,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1998-10",98.47594,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1998-11",98.70356,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1998-12",98.94705,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1999-01",99.13869,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1999-02",99.22624,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1999-03",99.25464,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1999-04",99.27848,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1999-05",99.3336,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1999-06",99.41325,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1999-07",99.50407,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1999-08",99.59763,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1999-09",99.69062,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1999-10",99.78252,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1999-11",99.8737,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","1999-12",99.96456,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2000-01",100.0556,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2000-02",100.1477,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2000-03",100.2419,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2000-04",100.3389,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2000-05",100.4356,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2000-06",100.5193,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2000-07",100.5624,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2000-08",100.5292,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2000-09",100.4248,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2000-10",100.2363,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2000-11",99.94666,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2000-12",99.63177,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2001-01",99.38582,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2001-02",99.27156,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2001-03",99.20182,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2001-04",99.05375,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2001-05",98.73857,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2001-06",98.34964,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2001-07",98.02201,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2001-08",97.86575,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2001-09",97.83797,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2001-10",97.89906,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2001-11",98.0405,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2001-12",98.22374,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2002-01",98.42105,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2002-02",98.61446,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2002-03",98.78075,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2002-04",98.88027,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2002-05",98.87288,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2002-06",98.80067,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2002-07",98.70425,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2002-08",98.60388,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2002-09",98.50465,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2002-10",98.40582,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2002-11",98.30891,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2002-12",98.2254,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.18251,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.21559,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.31989,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.50863,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.79974,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2003-06",99.11835,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2003-07",99.37009,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2003-08",99.48703,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.54037,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.62354,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.79886,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2003-12",100.0144,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.2019,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.3349,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.5141,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.8349,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2004-05",101.1258,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2004-06",101.2837,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2004-07",101.5847,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2004-08",101.7058,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2004-09",101.6271,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2004-10",101.6196,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2004-11",101.5313,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2004-12",101.3691,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2005-01",101.3867,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2005-02",101.3446,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.2311,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.3038,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2005-05",101.3835,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2005-06",101.437,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2005-07",101.5528,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2005-08",101.5591,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2005-09",101.4821,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2005-10",101.5947,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2005-11",101.7276,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2005-12",101.8405,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2006-01",102.0255,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2006-02",102.0666,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2006-03",101.9652,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2006-04",101.9264,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2006-05",101.8042,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2006-06",101.6325,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.5833,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.5096,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.4868,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.6401,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.7573,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.7645,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.8273,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.77,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.5587,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.3594,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.1201,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.8521,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.6782,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.554,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.3868,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.1053,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.71739,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.3732,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.09662,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.82893,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.51397,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.09251,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",97.65314,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.27972,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",96.99856,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",96.82396,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",96.73855,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.56724,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.36329,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.16963,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.1134,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.2716,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.69997,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.32947,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",98.00262,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.58217,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.04325,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.33133,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.47516,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.51738,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.48008,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.43185,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.52519,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.68924,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.86456,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.0031,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.0842,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.1127,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.0653,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.94415,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.82392,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.80917,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.88116,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.93993,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.86897,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.53116,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.89438,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.23266,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.02486,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.16749,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.45596,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.71527,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.9489,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.1069,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.20759,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.31628,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.41722,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.46896,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.49471,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.50334,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.51826,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.51411,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.51121,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.52502,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.5144,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.50442,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.56969,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.78966,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.2107,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.5713,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.7835,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.8455,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.793,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.638,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.5302,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.5022,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.5222,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.3311,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.1605,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.88461,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.51949,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.1431,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.90516,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.93889,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.21613,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.541,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.73741,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.70685,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.5327,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.31945,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.17548,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.20761,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.36436,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.62255,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.83049,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.94192,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.9447,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.91346,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.87006,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.86955,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.87957,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.97218,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.0678,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.0613,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.94528,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.78867,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.77135,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.7937,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.84937,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.9483,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.0337,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.1289,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.1707,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.1044,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.0345,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.1258,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.2372,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.3488,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.4507,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.4866,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.4972,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.503,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.5477,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.5834,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.6447,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.7035,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.7171,
