Date,Value,YOY (%)
2017-05-01,6.88,5.36
2017-04-01,6.89,6.33
2017-03-01,6.89,6.00
2017-02-01,6.87,4.89
2017-01-01,6.89,4.87
2016-12-01,6.92,7.29
2016-11-01,6.84,7.55
2016-10-01,6.73,5.98
2016-09-01,6.67,4.71
2016-08-01,6.65,4.89
2016-07-01,6.68,7.57
2016-06-01,6.59,6.12
2016-05-01,6.53,5.32
2016-04-01,6.48,4.52
2016-03-01,6.50,4.17
2016-02-01,6.55,4.80
2016-01-01,6.57,5.63
2015-12-01,6.45,4.20
2015-11-01,6.36,3.92
2015-10-01,6.35,3.59
2015-09-01,6.37,3.75
2015-08-01,6.34,3.09
2015-07-01,6.21,0.16
2015-06-01,6.21,-0.32
2015-05-01,6.20,-0.64
2015-04-01,6.20,-0.32
2015-03-01,6.24,1.13
2015-02-01,6.25,2.80
2015-01-01,6.22,2.81
2014-12-01,6.19,1.98
2014-11-01,6.12,0.49
2014-10-01,6.13,0.49
2014-09-01,6.14,0.33
2014-08-01,6.15,0.49
2014-07-01,6.20,1.14
2014-06-01,6.23,1.63
2014-05-01,6.24,1.63
2014-04-01,6.22,0.48
2014-03-01,6.17,-0.80
2014-02-01,6.08,-2.41
2014-01-01,6.05,-2.73
2013-12-01,6.07,-2.57
2013-11-01,6.09,-2.25
2013-10-01,6.10,-2.56
2013-09-01,6.12,-3.16
2013-08-01,6.12,-3.77
2013-07-01,6.13,-3.77
2013-06-01,6.13,-3.62
2013-05-01,6.14,-2.85
2013-04-01,6.19,-1.75
2013-03-01,6.22,-1.43
2013-02-01,6.23,-1.11
2013-01-01,6.22,-1.58
2012-12-01,6.23,-1.89
2012-11-01,6.23,-2.04
2012-10-01,6.26,-1.73
2012-09-01,6.32,-1.10
2012-08-01,6.36,-0.63
2012-07-01,6.37,-1.39
2012-06-01,6.36,-1.70
2012-05-01,6.32,-2.77
2012-04-01,6.30,-3.52
2012-03-01,6.31,-3.81
2012-02-01,6.30,-4.26
2012-01-01,6.32,-4.24
2011-12-01,6.35,-4.51
2011-11-01,6.36,-4.36
2011-10-01,6.37,-4.50
2011-09-01,6.39,-5.19
2011-08-01,6.40,-5.74
2011-07-01,6.46,-4.72
2011-06-01,6.47,-5.13
2011-05-01,6.50,-4.83
2011-04-01,6.53,-4.39
2011-03-01,6.56,-3.95
2011-02-01,6.58,-3.66
2011-01-01,6.60,-3.37
2010-12-01,6.65,-2.64
2010-11-01,6.65,-2.64
2010-10-01,6.67,-2.34
2010-09-01,6.74,-1.32
2010-08-01,6.79,-0.59
2010-07-01,6.78,-0.73
2010-06-01,6.82,-0.15
2010-05-01,6.83,0.15
2010-04-01,6.83,0.00
2010-03-01,6.83,-0.15
2010-02-01,6.83,-0.15
2010-01-01,6.83,-0.15
2009-12-01,6.83,-0.29
2009-11-01,6.83,0.00
2009-10-01,6.83,-0.15
2009-09-01,6.83,0.00
2009-08-01,6.83,-0.29
2009-07-01,6.83,-0.15
2009-06-01,6.83,-1.01
2009-05-01,6.82,-2.15
2009-04-01,6.83,-2.43
2009-03-01,6.84,-3.25
2009-02-01,6.84,-4.47
2009-01-01,6.84,-5.52
2008-12-01,6.85,-7.06
2008-11-01,6.83,-7.95
2008-10-01,6.84,-8.80
2008-09-01,6.83,-9.18
2008-08-01,6.85,-9.51
2008-07-01,6.84,-9.76
2008-06-01,6.90,-9.57
2008-05-01,6.97,-9.24
2008-04-01,7.00,-9.33
2008-03-01,7.07,-8.66
2008-02-01,7.16,-7.61
2008-01-01,7.24,-7.06
2007-12-01,7.37,-5.75
2007-11-01,7.42,-5.60
2007-10-01,7.50,-5.06
2007-09-01,7.52,-5.17
2007-08-01,7.57,-5.02
2007-07-01,7.58,-5.13
2007-06-01,7.63,-4.63
2007-05-01,7.68,-4.12
2007-04-01,7.72,-3.62
2007-03-01,7.74,-3.73
2007-02-01,7.75,-3.73
2007-01-01,7.79,-3.47
2006-12-01,7.82,-3.22
2006-11-01,7.86,-2.72
2006-10-01,7.90,-2.35
2006-09-01,7.93,-1.98
2006-08-01,7.97,-1.60
2006-07-01,7.99,-2.92
2006-06-01,8.00,-3.38
2006-05-01,8.01,-3.26
2006-04-01,8.01,-3.26
2006-03-01,8.04,-2.90
2006-02-01,8.05,-2.78
2006-01-01,8.07,-2.54
2005-12-01,8.08,-2.42
2005-11-01,8.08,-2.42
2005-10-01,8.09,-2.29
2005-09-01,8.09,-2.29
2005-08-01,8.10,-2.17
2005-07-01,8.23,-0.60
2005-06-01,8.28,0.00
2005-05-01,8.28,0.00
2005-04-01,8.28,0.00
2005-03-01,8.28,0.00
2005-02-01,8.28,0.00
2005-01-01,8.28,0.00
2004-12-01,8.28,0.00
2004-11-01,8.28,0.00
2004-10-01,8.28,0.00
2004-09-01,8.28,0.00
2004-08-01,8.28,0.00
2004-07-01,8.28,0.00
2004-06-01,8.28,0.00
2004-05-01,8.28,0.00
2004-04-01,8.28,0.00
2004-03-01,8.28,0.00
2004-02-01,8.28,0.00
2004-01-01,8.28,0.00
2003-12-01,8.28,0.00
2003-11-01,8.28,0.00
2003-10-01,8.28,0.00
2003-09-01,8.28,0.00
2003-08-01,8.28,0.00
2003-07-01,8.28,0.00
2003-06-01,8.28,0.00
2003-05-01,8.28,0.00
2003-04-01,8.28,0.00
2003-03-01,8.28,0.00
2003-02-01,8.28,0.00
2003-01-01,8.28,0.00
2002-12-01,8.28,0.00
2002-11-01,8.28,0.00
2002-10-01,8.28,0.00
2002-09-01,8.28,0.00
2002-08-01,8.28,0.00
2002-07-01,8.28,0.00
2002-06-01,8.28,0.00
2002-05-01,8.28,0.00
2002-04-01,8.28,0.00
2002-03-01,8.28,0.00
2002-02-01,8.28,0.00
2002-01-01,8.28,0.00
2001-12-01,8.28,0.00
2001-11-01,8.28,0.00
2001-10-01,8.28,0.00
2001-09-01,8.28,0.00
2001-08-01,8.28,0.00
2001-07-01,8.28,0.00
2001-06-01,8.28,0.00
2001-05-01,8.28,0.00
2001-04-01,8.28,0.00
2001-03-01,8.28,0.00
2001-02-01,8.28,0.00
2001-01-01,8.28,0.00
2000-12-01,8.28,0.00
2000-11-01,8.28,0.00
2000-10-01,8.28,0.00
2000-09-01,8.28,0.00
2000-08-01,8.28,0.00
2000-07-01,8.28,0.00
2000-06-01,8.28,0.00
2000-05-01,8.28,0.00
2000-04-01,8.28,0.00
2000-03-01,8.28,0.00
2000-02-01,8.28,0.00
2000-01-01,8.28,0.00
1999-12-01,8.28,0.00
1999-11-01,8.28,0.00
1999-10-01,8.28,0.00
1999-09-01,8.28,-0.36
1999-08-01,8.28,-0.36
1999-07-01,8.28,-0.36
1999-06-01,8.28,-0.36
1999-05-01,8.28,-0.36
1999-04-01,8.28,-0.36
1999-03-01,8.28,-0.36
1999-02-01,8.28,-0.36
1999-01-01,8.28,-0.36
1998-12-01,8.28,-0.36
1998-11-01,8.28,-0.36
1998-10-01,8.28,-0.36
1998-09-01,8.31,-0.12
1998-08-01,8.31,-0.12
1998-07-01,8.31,-0.12
1998-06-01,8.31,-0.12
1998-05-01,8.31,-0.12
1998-04-01,8.31,-0.24
1998-03-01,8.31,-0.24
1998-02-01,8.31,-0.12
1998-01-01,8.31,-0.24
1997-12-01,8.31,-0.24
1997-11-01,8.31,-0.24
1997-10-01,8.31,-0.24
1997-09-01,8.32,-0.12
1997-08-01,8.32,-0.24
1997-07-01,8.32,-0.24
1997-06-01,8.32,-0.24
1997-05-01,8.32,-0.36
1997-04-01,8.33,-0.24
1997-03-01,8.33,-0.24
1997-02-01,8.32,-0.12
1997-01-01,8.33,-0.12
1996-12-01,8.33,-0.12
1996-11-01,8.33,0.00
1996-10-01,8.33,-0.12
1996-09-01,8.33,-0.12
1996-08-01,8.34,0.12
1996-07-01,8.34,0.24
1996-06-01,8.34,0.24
1996-05-01,8.35,0.12
1996-04-01,8.35,-1.07
1996-03-01,8.35,-1.18
1996-02-01,8.33,-1.54
1996-01-01,8.34,-1.42
1995-12-01,8.34,-1.88
1995-11-01,8.33,-2.46
1995-10-01,8.34,-2.46
1995-09-01,8.34,-2.57
1995-08-01,8.33,-3.25
1995-07-01,8.32,-3.93
1995-06-01,8.32,-4.15
1995-05-01,8.34,-4.03
1995-04-01,8.44,-3.32
1995-03-01,8.45,-3.10
1995-02-01,8.46,-2.98
1995-01-01,8.46,-2.98
1994-12-01,8.50,46.05
1994-11-01,8.54,46.99
1994-10-01,8.55,47.41
1994-09-01,8.56,47.59
1994-08-01,8.61,48.70
1994-07-01,8.66,49.83
1994-06-01,8.68,50.96
1994-05-01,8.69,51.39
1994-04-01,8.73,52.62
1994-03-01,8.72,51.65
1994-02-01,8.72,50.60
1994-01-01,8.72,50.87
1993-12-01,5.82,0.17
1993-11-01,5.81,3.57
1993-10-01,5.80,4.50
1993-09-01,5.80,5.45
1993-08-01,5.79,6.43
1993-07-01,5.78,5.86
1993-06-01,5.75,4.74
1993-05-01,5.74,3.99
1993-04-01,5.72,3.81
1993-03-01,5.75,4.74
1993-02-01,5.79,5.66
1993-01-01,5.78,5.86
1992-12-01,5.81,7.20
1992-11-01,5.61,3.89
1992-10-01,5.55,2.97
1992-09-01,5.50,2.04
1992-08-01,5.44,1.30
1992-07-01,5.46,1.68
1992-06-01,5.49,2.23
1992-05-01,5.52,3.56
1992-04-01,5.51,4.36
1992-03-01,5.49,4.77
1992-02-01,5.48,4.58
1992-01-01,5.46,4.20
1991-12-01,5.42,3.44
1991-11-01,5.40,8.65
1991-10-01,5.39,13.95
1991-09-01,5.39,13.95
1991-08-01,5.37,13.53
1991-07-01,5.37,13.53
1991-06-01,5.37,13.53
1991-05-01,5.33,12.68
1991-04-01,5.28,11.63
1991-03-01,5.24,10.78
1991-02-01,5.24,10.78
1991-01-01,5.24,10.78
1990-12-01,5.24,25.36
1990-11-01,4.97,33.24
1990-10-01,4.73,26.81
1990-09-01,4.73,26.81
1990-08-01,4.73,26.81
1990-07-01,4.73,26.81
1990-06-01,4.73,26.81
1990-05-01,4.73,26.81
1990-04-01,4.73,26.81
1990-03-01,4.73,26.81
1990-02-01,4.73,26.81
1990-01-01,4.73,26.81
1989-12-01,4.18,12.06
1989-11-01,3.73,0.00
1989-10-01,3.73,0.00
1989-09-01,3.73,0.00
1989-08-01,3.73,0.00
1989-07-01,3.73,0.00
1989-06-01,3.73,0.00
1989-05-01,3.73,0.00
1989-04-01,3.73,0.00
1989-03-01,3.73,0.00
1989-02-01,3.73,0.00
1989-01-01,3.73,0.00
1988-12-01,3.73,0.00
1988-11-01,3.73,0.00
1988-10-01,3.73,0.00
1988-09-01,3.73,0.00
1988-08-01,3.73,0.00
1988-07-01,3.73,0.00
1988-06-01,3.73,0.00
1988-05-01,3.73,0.00
1988-04-01,3.73,0.00
1988-03-01,3.73,0.00
1988-02-01,3.73,0.00
1988-01-01,3.73,0.00
1987-12-01,3.73,0.00
1987-11-01,3.73,0.00
1987-10-01,3.73,0.00
1987-09-01,3.73,0.27
1987-08-01,3.73,0.54
1987-07-01,3.73,2.47
1987-06-01,3.73,16.20
1987-05-01,3.73,16.56
1987-04-01,3.73,16.20
1987-03-01,3.73,15.84
1987-02-01,3.73,15.84
1987-01-01,3.73,16.20
1986-12-01,3.73,16.20
1986-11-01,3.73,16.20
1986-10-01,3.73,21.10
1986-09-01,3.72,25.25
1986-08-01,3.71,27.49
1986-07-01,3.64,26.39
1986-06-01,3.21,11.85
1986-05-01,3.20,11.89
1986-04-01,3.21,12.63
1986-03-01,3.22,12.98
1986-02-01,3.22,13.78
1986-01-01,3.21,13.83
1985-12-01,3.21,14.64
1985-11-01,3.21,19.78
1985-10-01,3.08,16.23
1985-09-01,2.97,16.47
1985-08-01,2.91,22.78
1985-07-01,2.88,25.22
1985-06-01,2.87,29.28
1985-05-01,2.86,30.59
1985-04-01,2.85,36.36
1985-03-01,2.85,38.35
1985-02-01,2.83,37.38
1985-01-01,2.82,37.56
1984-12-01,2.80,40.70
1984-11-01,2.68,34.67
1984-10-01,2.65,34.52
1984-09-01,2.55,28.14
1984-08-01,2.37,19.70
1984-07-01,2.30,15.00
1984-06-01,2.22,11.56
1984-05-01,2.19,10.05
1984-04-01,2.09,5.03
1984-03-01,2.06,4.04
1984-02-01,2.06,4.57
1984-01-01,2.05,6.77
1983-12-01,1.99,2.58
1983-11-01,1.99,-0.50
1983-10-01,1.97,-1.01
1983-09-01,1.99,1.53
1983-08-01,1.98,2.06
1983-07-01,2.00,3.63
1983-06-01,1.99,4.74
1983-05-01,1.99,9.94
1983-04-01,1.99,6.99
1983-03-01,1.98,7.61
1983-02-01,1.97,8.24
1983-01-01,1.92,8.47
1982-12-01,1.94,11.49
1982-11-01,2.00,14.94
1982-10-01,1.99,13.07
1982-09-01,1.96,12.00
1982-08-01,1.94,7.78
1982-07-01,1.93,9.66
1982-06-01,1.90,7.95
1982-05-01,1.81,4.62
1982-04-01,1.86,11.38
1982-03-01,1.84,12.88
1982-02-01,1.82,13.04
1982-01-01,1.77,14.19
1981-12-01,1.74,
1981-11-01,1.74,
1981-10-01,1.76,
1981-09-01,1.75,
1981-08-01,1.80,
1981-07-01,1.76,
1981-06-01,1.76,
1981-05-01,1.73,
1981-04-01,1.67,
1981-03-01,1.63,
1981-02-01,1.61,
1981-01-01,1.55,
