Date,Value,YOY (%)
2009-12-01,1.52,-28.30
2009-11-01,0.83,-72.15
2009-10-01,2.52,36.22
2009-09-01,0.42,-86.18
2009-08-01,-1.66,-135.78
2009-07-01,-1.50,-124.04
2009-06-01,-0.83,-113.54
2009-05-01,0.14,-97.55
2009-04-01,0.56,-89.69
2009-03-01,1.12,-73.52
2009-02-01,0.84,-86.54
2009-01-01,3.12,-3.41
2008-12-01,2.12,-44.36
2008-11-01,2.98,-15.34
2008-10-01,1.85,-40.13
2008-09-01,3.04,87.65
2008-08-01,4.64,186.42
2008-07-01,6.24,285.19
2008-06-01,6.13,360.90
2008-05-01,5.72,380.67
2008-04-01,5.43,305.22
2008-03-01,4.23,76.99
2008-02-01,6.24,593.33
2008-01-01,3.23,66.49
2007-12-01,3.81,69.33
2007-11-01,3.52,67.62
2007-10-01,3.09,47.14
2007-09-01,1.62,-23.22
2007-08-01,1.62,-33.06
2007-07-01,1.62,-28.32
2007-06-01,1.33,-36.97
2007-05-01,1.19,-43.87
2007-04-01,1.34,-26.37
2007-03-01,2.39,43.11
2007-02-01,0.90,-25.62
2007-01-01,1.94,6.01
2006-12-01,2.25,64.23
2006-11-01,2.10,73.55
2006-10-01,2.10,72.13
2006-09-01,2.11,42.57
2006-08-01,2.42,108.62
2006-07-01,2.26,117.31
2006-06-01,2.11,106.86
2006-05-01,2.12,265.52
2006-04-01,1.82,468.75
2006-03-01,1.67,192.98
2006-02-01,1.21,70.42
2006-01-01,1.83,731.03
2005-12-01,1.37,372.41
2005-11-01,1.21,181.40
2005-10-01,1.22,121.82
2005-09-01,1.48,111.43
2005-08-01,1.16,38.10
2005-07-01,1.04,7.22
2005-06-01,1.02,828.57
2005-05-01,0.58,170.73
2005-04-01,0.32,121.48
2005-03-01,0.57,128.08
2005-02-01,0.71,134.98
2005-01-01,-0.29,80.54
2004-12-01,0.29,115.34
2004-11-01,0.43,118.78
2004-10-01,0.55,120.45
2004-09-01,0.70,121.67
2004-08-01,0.84,121.59
2004-07-01,0.97,124.19
2004-06-01,-0.14,95.63
2004-05-01,-0.82,67.59
2004-04-01,-1.49,13.87
2004-03-01,-2.03,4.25
2004-02-01,-2.03,-2.01
2004-01-01,-1.49,6.88
2003-12-01,-1.89,-29.45
2003-11-01,-2.29,37.09
2003-10-01,-2.69,25.90
2003-09-01,-3.23,11.02
2003-08-01,-3.89,-20.06
2003-07-01,-4.01,-15.23
2003-06-01,-3.20,0.93
2003-05-01,-2.53,18.39
2003-04-01,-1.73,44.01
2003-03-01,-2.12,3.64
2003-02-01,-1.99,14.59
2003-01-01,-1.60,53.89
2002-12-01,-1.46,59.33
2002-11-01,-3.64,-158.16
2002-10-01,-3.63,-215.65
2002-09-01,-3.63,-215.65
2002-08-01,-3.24,-181.74
2002-07-01,-3.48,-286.67
2002-06-01,-3.23,-180.87
2002-05-01,-3.10,-102.61
2002-04-01,-3.09,-120.71
2002-03-01,-2.20,-15.18
2002-02-01,-2.33,3.32
2002-01-01,-3.47,-128.29
2001-12-01,-3.59,-78.61
2001-11-01,-1.41,37.33
2001-10-01,-1.15,63.02
2001-09-01,-1.15,59.79
2001-08-01,-1.15,56.11
2001-07-01,-0.90,72.05
2001-06-01,-1.15,74.50
2001-05-01,-1.53,66.00
2001-04-01,-1.40,67.96
2001-03-01,-1.91,59.53
2001-02-01,-2.41,51.12
2001-01-01,-1.52,71.21
2000-12-01,-2.01,50.98
2000-11-01,-2.25,47.80
2000-10-01,-3.11,25.42
2000-09-01,-2.86,52.09
2000-08-01,-2.62,57.05
2000-07-01,-3.22,42.60
2000-06-01,-4.51,-7.13
2000-05-01,-4.50,-13.35
2000-04-01,-4.37,-13.21
2000-03-01,-4.72,-82.24
2000-02-01,-4.93,-178.53
2000-01-01,-5.28,-393.46
1999-12-01,-4.10,-146.99
1999-11-01,-4.31,-507.04
1999-10-01,-4.17,-265.48
1999-09-01,-5.97,-336.90
1999-08-01,-6.10,-320.22
1999-07-01,-5.61,-272.09
1999-06-01,-4.21,-204.99
1999-05-01,-3.97,-188.03
1999-04-01,-3.86,-180.92
1999-03-01,-2.59,-153.73
1999-02-01,-1.77,-137.66
1999-01-01,-1.07,-119.93
1998-12-01,-1.66,-131.68
1998-11-01,-0.71,-113.17
1998-09-01,2.52,-54.84
1998-08-01,2.77,-55.82
1998-07-01,3.26,-48.09
1998-06-01,4.01,-29.03
1998-05-01,4.51,-22.38
1998-04-01,4.77,-14.21
1998-03-01,4.82,-18.17
1998-02-01,4.70,-25.63
1998-01-01,5.37,-13.94
1997-12-01,5.24,-21.32
1997-11-01,5.39,-9.87
1997-10-01,5.66,-1.05
1997-09-01,5.58,-0.71
1997-08-01,6.27,16.11
1997-07-01,6.28,0.16
1997-06-01,5.65,-10.03
1997-05-01,5.81,-10.06
1997-04-01,5.56,-21.13
1997-03-01,5.89,-15.86
1997-02-01,6.32,-8.27
1997-01-01,6.24,-6.31
1996-12-01,6.66,-4.58
1996-11-01,5.98,-26.98
1996-10-01,5.72,-34.03
1996-09-01,5.62,-36.78
1996-08-01,5.40,-38.71
1996-07-01,6.27,-30.79
1996-06-01,6.28,-33.19
1996-05-01,6.46,-31.78
1996-04-01,7.05,-27.39
1996-03-01,7.00,-28.93
1996-02-01,6.89,-26.55
1996-01-01,6.66,-35.40
1995-12-01,6.98,-26.68
1995-11-01,8.19,-13.15
1995-10-01,8.67,-3.45
1995-09-01,8.89,-3.79
1995-08-01,8.81,-10.47
1995-07-01,9.06,1.80
1995-06-01,9.40,11.77
1995-05-01,9.47,11.67
1995-04-01,9.71,13.30
1995-03-01,9.85,18.25
1995-02-01,9.38,12.61
1995-01-01,10.31,43.19
1994-12-01,9.52,5.66
1994-11-01,9.43,8.14
1994-10-01,8.98,0.67
1994-09-01,9.24,11.59
1994-08-01,9.84,12.20
1994-07-01,8.90,3.37
1994-06-01,8.41,-4.43
1994-05-01,8.48,-6.50
1994-04-01,8.57,2.15
1994-03-01,8.33,0.36
1994-02-01,8.33,-8.36
1994-01-01,7.20,-29.06
1993-12-01,9.01,-7.11
1993-11-01,8.72,-6.74
1993-10-01,8.92,-8.89
1993-09-01,8.28,-17.69
1993-08-01,8.77,-2.45
1993-07-01,8.61,-8.60
1993-06-01,8.80,-8.81
1993-05-01,9.07,1.80
1993-04-01,8.39,-8.41
1993-03-01,8.30,-14.43
1993-02-01,9.09,-9.10
1993-01-01,10.15,-0.10
1992-12-01,9.70,-1.42
1992-11-01,9.35,-9.31
1992-10-01,9.79,-5.87
1992-09-01,10.06,-4.01
1992-08-01,8.99,-21.89
1992-07-01,9.42,-17.00
1992-06-01,9.65,-15.35
1992-05-01,8.91,-25.31
1992-04-01,9.16,-26.72
1992-03-01,9.70,-18.96
1992-02-01,10.00,-17.42
1992-01-01,10.16,-10.17
1991-12-01,9.84,-13.84
1991-11-01,10.31,-8.27
1991-10-01,10.40,-6.22
1991-09-01,10.48,0.58
1991-08-01,11.51,14.07
1991-07-01,11.35,14.88
1991-06-01,11.40,14.80
1991-05-01,11.93,19.06
1991-04-01,12.50,29.94
1991-03-01,11.97,16.55
1991-02-01,12.11,33.81
1991-01-01,11.31,13.67
1990-12-01,11.42,13.63
1990-11-01,11.24,11.29
1990-10-01,11.09,6.02
1990-09-01,10.42,2.16
1990-08-01,10.09,0.10
1990-07-01,9.88,-7.49
1990-06-01,9.93,-7.46
1990-05-01,10.02,-5.02
1990-04-01,9.62,-4.28
1990-03-01,10.27,6.42
1990-02-01,9.05,-14.14
1990-01-01,9.95,1.12
1989-12-01,10.05,23.31
1989-11-01,10.10,14.90
1989-10-01,10.46,30.91
1989-09-01,10.20,14.74
1989-08-01,10.08,24.44
1989-07-01,10.68,30.72
1989-06-01,10.73,53.29
1989-05-01,10.55,43.15
1989-04-01,10.05,30.69
1989-03-01,9.65,28.84
1989-02-01,10.54,51.87
1989-01-01,9.84,53.75
1988-12-01,8.15,7.24
1988-11-01,8.79,36.70
1988-10-01,7.99,23.88
1988-09-01,8.89,43.62
1988-08-01,8.10,30.02
1988-07-01,8.17,62.43
1988-06-01,7.00,18.04
1988-05-01,7.37,29.53
1988-04-01,7.69,42.14
1988-03-01,7.49,65.71
1988-02-01,6.94,64.45
1988-01-01,6.40,31.15
1987-12-01,7.60,77.99
1987-11-01,6.43,50.59
1987-10-01,6.45,62.88
1987-09-01,6.19,126.74
1987-08-01,6.23,68.83
1987-07-01,5.03,16.44
1987-06-01,5.93,60.70
1987-05-01,5.69,66.86
1987-04-01,5.41,94.60
1987-03-01,4.52,45.34
1987-02-01,4.22,12.53
1987-01-01,4.88,55.41
1986-12-01,4.27,35.99
1986-11-01,4.27,35.99
1986-10-01,3.96,14.12
1986-09-01,2.73,-27.59
1986-08-01,3.69,16.40
1986-07-01,4.32,51.05
1986-06-01,3.69,16.40
1986-05-01,3.41,-3.40
1986-04-01,2.78,-33.49
1986-03-01,3.11,-26.13
1986-02-01,3.75,5.34
1986-01-01,3.14,-26.29
1985-12-01,3.14,-40.75
1985-11-01,3.14,-40.75
1985-10-01,3.47,-24.89
1985-09-01,3.77,-51.67
1985-08-01,3.17,-66.20
1985-07-01,2.86,-70.70
1985-06-01,3.17,-67.52
1985-05-01,3.53,-65.56
1985-04-01,4.18,-54.17
1985-03-01,4.21,-56.01
1985-02-01,3.56,-66.88
1985-01-01,4.26,-64.88
1984-12-01,5.30,-50.09
1984-11-01,5.30,-51.95
1984-10-01,4.62,-62.19
1984-09-01,7.80,-25.64
1984-08-01,9.38,8.06
1984-07-01,9.76,12.06
1984-06-01,9.76,6.90
1984-05-01,10.25,15.82
1984-04-01,9.12,-19.51
1984-03-01,9.57,-9.63
1984-02-01,10.75,14.24
1984-01-01,12.13,52.77
1983-12-01,10.62,0.85
1983-11-01,11.03,13.95
1983-10-01,12.22,37.77
1983-09-01,10.49,6.17
1983-08-01,8.68,-8.63
1983-07-01,8.71,-16.73
1983-06-01,9.13,-23.34
1983-05-01,8.85,-23.64
1983-04-01,11.33,0.27
1983-03-01,10.59,-10.56
1983-02-01,9.41,-26.66
1983-01-01,7.94,-43.41
1982-12-01,10.53,-20.83
1982-11-01,9.68,-34.64
1982-10-01,8.87,-44.18
1982-09-01,9.88,
1982-08-01,9.50,
1982-07-01,10.46,
1982-06-01,11.91,
1982-05-01,11.59,
1982-04-01,11.30,
1982-03-01,11.84,
1982-02-01,12.83,
1982-01-01,14.03,
1981-12-01,13.30,
1981-11-01,14.81,
1981-10-01,15.89,
