Date,Value,YOY (%)
2007-08-01,4.52,6.35
2007-07-01,4.65,0.43
2007-06-01,4.79,-1.64
2007-05-01,4.59,-6.13
2007-04-01,4.29,-11.73
2007-03-01,4.20,-8.89
2007-02-01,4.18,-2.11
2007-01-01,4.16,-1.19
2006-12-01,3.74,-10.74
2006-11-01,3.81,-15.14
2006-10-01,3.90,-13.33
2006-09-01,3.97,-4.80
2006-08-01,4.25,4.17
2006-07-01,4.63,21.84
2006-06-01,4.87,36.41
2006-05-01,4.89,34.71
2006-04-01,4.86,34.63
2006-03-01,4.61,5.98
2006-02-01,4.27,10.62
2006-01-01,4.21,15.66
2005-12-01,4.19,15.43
2005-11-01,4.49,24.03
2005-10-01,4.50,27.12
2005-09-01,4.17,10.32
2005-08-01,4.08,0.00
2005-07-01,3.80,-17.75
2005-06-01,3.57,-22.73
2005-05-01,3.63,-20.74
2005-04-01,3.61,-20.31
2005-03-01,4.35,15.08
2005-02-01,3.86,-2.28
2005-01-01,3.64,-11.86
2004-12-01,3.63,-16.93
2004-11-01,3.62,-18.47
2004-10-01,3.54,-19.55
2004-09-01,3.78,-10.85
2004-08-01,4.08,-13.19
2004-07-01,4.62,-0.86
2004-06-01,4.62,17.56
2004-05-01,4.58,24.12
2004-04-01,4.53,4.38
2004-03-01,3.78,-13.90
2004-02-01,3.95,-8.99
2004-01-01,4.13,-9.23
2003-12-01,4.37,-0.23
2003-11-01,4.44,-5.53
2003-10-01,4.40,-3.51
2003-09-01,4.24,1.44
2003-08-01,4.70,6.58
2003-07-01,4.66,-10.56
2003-06-01,3.93,-27.36
2003-05-01,3.69,-35.71
2003-04-01,4.34,-26.06
2003-03-01,4.39,-29.19
2003-02-01,4.34,-24.52
2003-01-01,4.55,-24.79
2002-12-01,4.38,-29.58
2002-11-01,4.70,-19.38
2002-10-01,4.56,-14.61
2002-09-01,4.18,-22.45
2002-08-01,4.41,-22.77
2002-07-01,5.21,-15.97
2002-06-01,5.41,-15.07
2002-05-01,5.74,-11.01
2002-04-01,5.87,-6.53
2002-03-01,6.20,0.65
2002-02-01,5.75,-1.88
2002-01-01,6.05,-1.31
2001-12-01,6.22,
2001-11-01,5.83,
2001-10-01,5.34,
2001-09-01,5.39,
2001-08-01,5.71,
2001-07-01,6.20,
2001-06-01,6.37,
2001-05-01,6.45,
2001-04-01,6.28,
2001-03-01,6.16,
2001-02-01,5.86,
2001-01-01,6.13,
