Date,Value,YOY (%)
1993-04-01,2.59,-50.95
1993-03-01,3.11,-50.32
1993-02-01,3.13,-50.24
1993-01-01,3.14,-48.86
1992-12-01,3.13,-51.77
1992-11-01,3.31,-47.71
1992-10-01,3.48,-46.71
1992-09-01,3.66,-47.26
1992-08-01,3.67,-51.33
1992-07-01,4.55,-38.76
1992-06-01,4.54,-41.72
1992-05-01,5.07,-33.64
1992-04-01,5.28,-33.16
1992-03-01,6.26,-24.49
1992-02-01,6.29,-22.63
1992-01-01,6.14,-30.07
1991-12-01,6.49,-29.46
1991-11-01,6.33,-31.27
1991-10-01,6.53,-29.41
1991-09-01,6.94,-23.99
1991-08-01,7.54,-16.22
1991-07-01,7.43,-9.83
1991-06-01,7.79,-5.46
1991-05-01,7.64,-5.21
1991-04-01,7.90,2.33
1991-03-01,8.29,33.71
1991-02-01,8.13,26.24
1991-01-01,8.78,49.83
1990-12-01,9.20,56.46
1990-11-01,9.21,62.15
1990-10-01,9.25,56.25
1990-09-01,9.13,58.78
1990-08-01,9.00,67.91
1990-07-01,8.24,41.82
1990-06-01,8.24,41.82
1990-05-01,8.06,33.44
1990-04-01,7.72,36.64
1990-03-01,6.20,4.55
1990-02-01,6.44,12.20
1990-01-01,5.86,5.78
1989-12-01,5.88,14.84
1989-11-01,5.68,13.15
1989-10-01,5.92,21.31
1989-09-01,5.75,21.05
1989-08-01,5.36,15.77
1989-07-01,5.81,35.43
1989-06-01,5.81,39.00
1989-05-01,6.04,61.07
1989-04-01,5.65,65.20
1989-03-01,5.93,77.54
1989-02-01,5.74,84.57
1989-01-01,5.54,67.88
1988-12-01,5.12,38.01
1988-11-01,5.02,21.55
1988-10-01,4.88,9.17
1988-09-01,4.75,13.91
1988-08-01,4.63,5.23
1988-07-01,4.29,-2.72
1988-06-01,4.18,-0.24
1988-05-01,3.75,-10.50
1988-04-01,3.42,-18.57
1988-03-01,3.34,-17.12
1988-02-01,3.11,-20.87
1988-01-01,3.30,-16.46
1987-12-01,3.71,-1.07
1987-11-01,4.13,16.34
1987-10-01,4.47,47.52
1987-09-01,4.17,37.17
1987-08-01,4.40,82.57
1987-07-01,4.41,82.23
1987-06-01,4.19,66.27
1987-05-01,4.19,53.48
1987-04-01,4.20,37.25
1987-03-01,4.03,-4.05
1987-02-01,3.93,-23.09
1987-01-01,3.95,-27.92
1986-12-01,3.75,-33.51
1986-11-01,3.55,-34.86
1986-10-01,3.03,-44.30
1986-09-01,3.04,-48.21
1986-08-01,2.41,-61.07
1986-07-01,2.42,-64.67
1986-06-01,2.52,-63.74
1986-05-01,2.73,-61.00
1986-04-01,3.06,-55.97
1986-03-01,4.20,-31.03
1986-02-01,5.11,-5.37
1986-01-01,5.48,9.16
1985-12-01,5.64,23.14
1985-11-01,5.45,10.32
1985-10-01,5.44,9.02
1985-09-01,5.87,24.63
1985-08-01,6.19,24.55
1985-07-01,6.85,53.59
1985-06-01,6.95,35.21
1985-05-01,7.00,36.72
1985-04-01,6.95,34.43
1985-03-01,6.09,16.00
1985-02-01,5.40,5.88
1985-01-01,5.02,-1.95
1984-12-01,4.58,-13.75
1984-11-01,4.94,1.86
1984-10-01,4.99,0.00
1984-09-01,4.71,-8.37
1984-08-01,4.97,7.81
1984-07-01,4.46,6.70
1984-06-01,5.14,40.82
1984-05-01,5.12,38.38
1984-04-01,5.17,29.25
1984-03-01,5.25,13.39
1984-02-01,5.10,-4.49
1984-01-01,5.12,3.85
1983-12-01,5.31,-1.85
1983-11-01,4.85,-22.52
1983-10-01,4.99,-27.15
1983-09-01,5.14,-29.40
1983-08-01,4.61,-42.01
1983-07-01,4.18,-52.06
1983-06-01,3.65,-60.15
1983-05-01,3.70,-61.01
1983-04-01,4.00,-57.49
1983-03-01,4.63,-55.27
1983-02-01,5.34,-51.63
1983-01-01,4.93,-58.95
1982-12-01,5.41,-55.10
1982-11-01,6.26,-47.70
1982-10-01,6.85,-41.45
1982-09-01,7.28,-36.14
1982-08-01,7.95,-30.69
1982-07-01,8.72,-20.00
1982-06-01,9.16,-19.15
1982-05-01,9.49,-19.17
1982-04-01,9.41,-21.84
1982-03-01,10.35,-17.92
1982-02-01,11.04,-11.40
1982-01-01,12.01,-7.97
1981-12-01,12.05,-20.30
1981-11-01,11.97,-21.82
1981-10-01,11.70,-24.08
1981-09-01,11.40,-28.17
1981-08-01,11.47,-29.55
1981-07-01,10.90,-35.66
1981-06-01,11.33,-46.02
1981-05-01,11.74,-46.42
1981-04-01,12.04,-44.67
1981-03-01,12.61,-36.15
1981-02-01,12.46,-34.76
1981-01-01,13.05,-29.04
1980-12-01,15.12,-12.30
1980-11-01,15.31,-11.91
1980-10-01,15.41,-6.49
1980-09-01,15.87,0.44
1980-08-01,16.28,4.03
1980-07-01,16.94,49.12
1980-06-01,20.99,103.39
1980-05-01,21.91,112.31
1980-04-01,21.76,116.09
1980-03-01,19.75,101.53
1980-02-01,19.10,98.96
1980-01-01,18.39,96.90
1979-12-01,17.24,105.48
1979-11-01,17.38,115.63
1979-10-01,17.16,119.16
1979-09-01,16.48,111.01
1979-08-01,15.80,98.49
1979-07-01,15.65,101.16
1979-06-01,11.36,53.31
1979-05-01,10.32,33.85
1979-04-01,10.07,26.99
1979-03-01,9.80,7.69
1979-02-01,9.60,1.27
1979-01-01,9.34,-5.85
1978-12-01,8.39,-30.89
1978-11-01,8.06,-38.14
1978-10-01,7.83,-44.35
1978-09-01,7.81,-50.03
1978-08-01,7.96,-51.85
1978-07-01,7.78,-55.77
1978-06-01,7.41,-58.11
1978-05-01,7.71,-54.83
1978-04-01,7.93,-54.58
1978-03-01,9.10,-45.61
1978-02-01,9.48,-41.55
1978-01-01,9.92,-40.13
1977-12-01,12.14,-19.44
1977-11-01,13.03,-13.02
1977-10-01,14.07,-1.68
1977-09-01,15.63,13.43
1977-08-01,16.53,28.64
1977-07-01,17.59,27.56
1977-06-01,17.69,14.94
1977-05-01,17.07,-9.68
1977-04-01,17.46,-7.62
1977-03-01,16.73,-20.94
1977-02-01,16.22,-29.14
1977-01-01,16.57,-29.04
1976-12-01,15.07,-39.45
1976-11-01,14.98,-40.48
1976-10-01,14.74,-43.04
1976-09-01,14.31,-46.16
1976-08-01,13.78,-48.72
1976-07-01,12.85,-51.05
1976-06-01,13.79,-47.23
1976-05-01,15.39,-38.44
1976-04-01,18.90,-12.82
1976-03-01,21.16,0.05
1976-02-01,22.89,15.26
1976-01-01,23.35,17.34
1975-12-01,24.89,30.04
1975-11-01,25.17,37.69
1975-10-01,25.88,51.26
1975-09-01,26.58,55.35
1975-08-01,26.87,59.28
1975-07-01,26.25,53.60
1975-06-01,26.13,57.98
1975-05-01,25.00,56.84
1975-04-01,21.68,60.71
1975-03-01,21.15,60.96
1975-02-01,19.86,65.91
1975-01-01,19.90,88.09
1974-12-01,19.14,80.91
1974-11-01,18.28,76.79
1974-10-01,17.11,72.83
1974-09-01,17.11,84.97
1974-08-01,16.87,89.98
1974-07-01,17.09,81.04
1974-06-01,16.54,78.04
1974-05-01,15.94,68.32
1974-04-01,15.17,64.71
1974-03-01,13.49,65.12
1974-02-01,13.14,66.75
1974-01-01,11.97,54.65
1973-12-01,10.58,38.30
1973-11-01,10.34,35.52
1973-10-01,9.90,25.95
1973-09-01,9.25,31.95
1973-08-01,8.88,35.16
1973-07-01,9.44,62.76
1973-06-01,9.29,52.55
1973-05-01,9.47,54.23
1973-04-01,9.21,45.96
1973-03-01,8.17,7.78
1973-02-01,7.88,-2.96
1973-01-01,7.74,-5.15
1972-12-01,7.65,-15.28
1972-11-01,7.63,-17.42
1972-10-01,7.86,-16.12
1972-09-01,7.01,-29.12
1972-08-01,6.57,-36.21
1972-07-01,5.80,-42.86
1972-06-01,6.09,-40.82
1972-05-01,6.14,-37.47
1972-04-01,6.31,-33.01
1972-03-01,7.58,-13.47
1972-02-01,8.12,-4.69
1972-01-01,8.16,-3.89
1971-12-01,9.03,14.45
1971-11-01,9.24,17.41
1971-10-01,9.37,27.31
1971-09-01,9.89,40.68
1971-08-01,10.30,50.81
1971-07-01,10.15,52.40
1971-06-01,10.29,74.41
1971-05-01,9.82,61.51
1971-04-01,9.42,67.62
1971-03-01,8.76,70.43
1971-02-01,8.52,72.82
1971-01-01,8.49,71.17
1970-12-01,7.89,68.95
1970-11-01,7.87,46.55
1970-10-01,7.36,36.80
1970-09-01,7.03,38.11
1970-08-01,6.83,40.82
1970-07-01,6.66,26.62
1970-06-01,5.90,10.49
1970-05-01,6.08,15.15
1970-04-01,5.62,1.63
1970-03-01,5.14,-18.15
1970-02-01,4.93,-20.74
1970-01-01,4.96,-19.61
1969-12-01,4.67,-21.38
1969-11-01,5.37,2.68
1969-10-01,5.38,-3.93
1969-09-01,5.09,-13.58
1969-08-01,4.85,-15.21
1969-07-01,5.26,-0.57
1969-06-01,5.34,16.34
1969-05-01,5.28,14.53
1969-04-01,5.53,24.55
1969-03-01,6.28,86.35
1969-02-01,6.22,104.61
1969-01-01,6.17,135.50
1968-12-01,5.94,142.45
1968-11-01,5.23,168.21
1968-10-01,5.60,185.71
1968-09-01,5.89,306.21
1968-08-01,5.72,320.59
1968-07-01,5.29,137.22
1968-06-01,4.59,92.05
1968-05-01,4.61,106.73
1968-04-01,4.44,47.02
1968-03-01,3.37,-3.44
1968-02-01,3.04,-17.17
1968-01-01,2.62,-28.61
1967-12-01,2.45,-33.42
1967-11-01,1.95,-50.76
1967-10-01,1.96,-48.42
1967-09-01,1.45,-60.06
1967-08-01,1.36,-65.13
1967-07-01,2.23,-35.55
1967-06-01,2.39,-38.72
1967-05-01,2.23,-42.97
1967-04-01,3.02,-15.41
1967-03-01,3.49,-18.46
1967-02-01,3.67,-17.90
1967-01-01,3.67,-16.21
1966-12-01,3.68,-18.04
1966-11-01,3.96,-10.20
1966-10-01,3.80,-21.16
1966-09-01,3.63,-24.69
1966-08-01,3.90,-17.55
1966-07-01,3.46,-29.82
1966-06-01,3.90,-20.89
1966-05-01,3.91,-22.57
1966-04-01,3.57,-35.79
1966-03-01,4.28,-4.25
1966-02-01,4.47,-0.22
1966-01-01,4.38,-4.37
1965-12-01,4.49,-6.46
1965-11-01,4.41,-4.55
1965-10-01,4.82,19.01
1965-09-01,4.82,10.55
1965-08-01,4.73,1.50
1965-07-01,4.93,24.18
1965-06-01,4.93,46.29
1965-05-01,5.05,69.46
1965-04-01,5.56,283.45
1965-03-01,4.47,208.28
1965-02-01,4.48,286.21
1965-01-01,4.58,134.87
1964-12-01,4.80,158.06
1964-11-01,4.62,103.52
1964-10-01,4.05,78.41
1964-09-01,4.36,146.33
1964-08-01,4.66,237.68
1964-07-01,3.97,408.97
1964-06-01,3.37,247.42
1964-05-01,2.98,79.52
1964-04-01,2.02,-1.94
1964-03-01,1.45,-54.40
1964-02-01,1.16,-66.86
1964-01-01,1.95,-27.78
1963-12-01,1.86,-29.81
1963-11-01,2.16,-6.90
1963-10-01,2.27,-23.83
1963-09-01,1.77,-45.71
1963-08-01,1.38,-56.60
1963-07-01,0.78,-84.68
1963-06-01,0.97,-82.36
1963-05-01,1.66,-70.93
1963-04-01,2.06,-63.73
1963-03-01,3.18,-33.47
1963-02-01,3.50,-26.16
1963-01-01,2.70,-41.68
1962-12-01,2.65,-39.36
1962-11-01,2.32,-48.10
1962-10-01,2.98,-22.80
1962-09-01,3.26,-27.88
1962-08-01,3.18,-33.75
1962-07-01,5.09,61.59
1962-06-01,5.50,64.67
1962-05-01,5.71,90.97
1962-04-01,5.68,108.82
1962-03-01,4.78,75.09
1962-02-01,4.74,117.43
1962-01-01,4.63,112.39
1961-12-01,4.37,
1961-11-01,4.47,
1961-10-01,3.86,
1961-09-01,4.52,
1961-08-01,4.80,
1961-07-01,3.15,
1961-06-01,3.34,
1961-05-01,2.99,
1961-04-01,2.72,
1961-03-01,2.73,
1961-02-01,2.18,
1961-01-01,2.18,
