Date,Value,YOY (%)
2017-10-01,1.86,-15.45
2017-09-01,1.66,-12.17
2017-08-01,1.77,37.21
2017-07-01,1.38,-18.82
2017-06-01,1.68,-12.04
2017-05-01,1.67,-20.85
2017-04-01,1.18,-48.92
2017-03-01,0.98,-57.39
2017-02-01,0.78,-64.38
2017-01-01,2.57,41.99
2016-12-01,1.99,22.84
2016-11-01,2.30,51.32
2016-10-01,2.20,81.82
2016-09-01,1.89,16.67
2016-08-01,1.29,-36.45
2016-07-01,1.70,-1.73
2016-06-01,1.91,44.70
2016-05-01,2.11,72.95
2016-04-01,2.31,50.98
2016-03-01,2.30,74.24
2016-02-01,2.19,55.32
2016-01-01,1.81,154.93
2015-12-01,1.62,14.89
2015-11-01,1.52,16.92
2015-10-01,1.21,-19.87
2015-09-01,1.62,0.62
2015-08-01,2.03,6.84
2015-07-01,1.73,-21.72
2015-06-01,1.32,-42.86
2015-05-01,1.22,-49.38
2015-04-01,1.53,-10.00
2015-03-01,1.32,-42.86
2015-02-01,1.41,-26.18
2015-01-01,0.71,-71.71
2014-12-01,1.41,-43.82
2014-11-01,1.30,-55.93
2014-10-01,1.51,-53.25
2014-09-01,1.61,-46.69
2014-08-01,1.90,-24.60
2014-07-01,2.21,-17.23
2014-06-01,2.31,-13.16
2014-05-01,2.41,15.31
2014-04-01,1.70,-29.75
2014-03-01,2.31,8.96
2014-02-01,1.91,-41.05
2014-01-01,2.51,24.26
2013-12-01,2.51,-0.79
2013-11-01,2.95,42.51
2013-10-01,3.23,88.89
2013-09-01,3.02,58.12
2013-08-01,2.52,21.15
2013-07-01,2.67,57.06
2013-06-01,2.66,29.13
2013-05-01,2.09,-28.91
2013-04-01,2.42,-27.33
2013-03-01,2.12,-39.77
2013-02-01,3.24,3.51
2013-01-01,2.02,-55.51
2012-12-01,2.53,-37.22
2012-11-01,2.07,-51.29
2012-10-01,1.71,-69.46
2012-09-01,1.91,-69.39
2012-08-01,2.08,-67.35
2012-07-01,1.70,-74.66
2012-06-01,2.06,-69.12
2012-05-01,2.94,-48.42
2012-04-01,3.33,-39.45
2012-03-01,3.52,-37.14
2012-02-01,3.13,-38.26
2012-01-01,4.54,-9.20
2011-12-01,4.03,-11.82
2011-11-01,4.25,-16.50
2011-10-01,5.60,31.46
2011-09-01,6.24,81.92
2011-08-01,6.37,97.21
2011-07-01,6.71,114.38
2011-06-01,6.67,145.22
2011-05-01,5.70,102.13
2011-04-01,5.50,109.92
2011-03-01,5.60,154.55
2011-02-01,5.07,93.51
2011-01-01,5.00,257.14
2010-12-01,4.57,168.82
2010-11-01,5.09,918.00
2010-10-01,4.26,798.36
2010-09-01,3.43,523.46
2010-08-01,3.23,369.17
2010-07-01,3.13,274.86
2010-06-01,2.72,260.00
2010-05-01,2.82,301.43
2010-04-01,2.62,274.67
2010-03-01,2.20,283.33
2010-02-01,2.62,263.75
2010-01-01,1.40,45.83
2009-12-01,1.70,34.92
2009-11-01,0.50,-79.84
2009-10-01,-0.61,-115.14
2009-09-01,-0.81,-117.42
2009-08-01,-1.20,-124.14
2009-07-01,-1.79,-128.28
2009-06-01,-1.70,-123.68
2009-05-01,-1.40,-117.88
2009-04-01,-1.50,-117.46
2009-03-01,-1.20,-114.34
2009-02-01,-1.60,-118.18
2009-01-01,0.96,-86.50
2008-12-01,1.26,-80.85
2008-11-01,2.48,-64.57
2008-10-01,4.03,-38.75
2008-09-01,4.65,-26.89
2008-08-01,4.97,-24.47
2008-07-01,6.33,12.43
2008-06-01,7.18,64.30
2008-05-01,7.83,127.62
2008-04-01,8.59,184.44
2008-03-01,8.37,151.35
2008-02-01,8.80,224.72
2008-01-01,7.11,223.18
2007-12-01,6.58,134.16
2007-11-01,7.00,288.89
2007-10-01,6.58,452.94
2007-09-01,6.36,326.85
2007-08-01,6.58,289.35
2007-07-01,5.63,254.09
2007-06-01,4.37,130.00
2007-05-01,3.44,116.35
2007-04-01,3.02,102.68
2007-03-01,3.33,239.80
2007-02-01,2.71,176.53
2007-01-01,2.20,-3.93
2006-12-01,2.81,77.85
2006-11-01,1.80,40.63
2006-10-01,1.19,-7.03
2006-09-01,1.49,71.26
2006-08-01,1.69,32.03
2006-07-01,1.59,-10.67
2006-06-01,1.90,20.25
2006-05-01,1.59,-5.36
2006-04-01,1.49,-16.29
2006-03-01,0.98,-62.31
2006-02-01,0.98,-74.48
2006-01-01,2.29,27.22
2005-12-01,1.58,-31.60
2005-11-01,1.28,-54.61
2005-10-01,1.28,-69.23
2005-09-01,0.87,-82.94
2005-08-01,1.28,-75.38
2005-07-01,1.78,-65.77
2005-06-01,1.58,-67.62
2005-05-01,1.68,-61.47
2005-04-01,1.78,-52.28
2005-03-01,2.60,-13.62
2005-02-01,3.84,84.62
2005-01-01,1.80,-43.93
2004-12-01,2.31,-28.04
2004-11-01,2.82,-2.76
2004-10-01,4.16,133.71
2004-09-01,5.10,376.64
2004-08-01,5.20,497.70
2004-07-01,5.20,1006.38
2004-06-01,4.88,1707.41
2004-05-01,4.36,664.91
2004-04-01,3.73,280.61
2004-03-01,3.01,242.05
2004-02-01,2.08,1123.53
2004-01-01,3.21,767.57
2003-12-01,3.21,846.51
2003-11-01,2.90,560.32
2003-10-01,1.78,343.84
2003-09-01,1.07,269.84
2003-08-01,0.87,220.83
2003-07-01,0.47,151.09
2003-06-01,0.27,137.50
2003-05-01,0.57,155.88
2003-04-01,0.98,180.33
2003-03-01,0.88,220.55
2003-02-01,0.17,950.00
2003-01-01,0.37,136.63
2002-12-01,-0.43,-43.33
2002-11-01,-0.63,-110.00
2002-10-01,-0.73,-465.00
2002-09-01,-0.63,-530.00
2002-08-01,-0.72,-172.00
2002-07-01,-0.92,-161.33
2002-06-01,-0.72,-151.43
2002-05-01,-1.02,-160.00
2002-04-01,-1.22,-176.25
2002-03-01,-0.73,-191.25
2002-02-01,-0.02,-101.67
2002-01-01,-1.01,-184.17
2001-12-01,-0.30,-120.00
2001-11-01,-0.30,-123.08
2001-10-01,0.20,-33.33
2001-09-01,-0.10,-133.33
2001-08-01,1.00,233.33
2001-07-01,1.50,200.00
2001-06-01,1.40,180.00
2001-05-01,1.70,1600.00
2001-04-01,1.60,633.33
2001-03-01,0.80,500.00
2001-01-01,1.20,700.00
2000-12-01,1.50,250.00
2000-11-01,1.30,244.44
2000-08-01,0.30,123.08
2000-07-01,0.50,135.71
2000-06-01,0.50,123.81
2000-05-01,0.10,104.55
2000-04-01,-0.30,86.36
2000-03-01,-0.20,88.89
2000-02-01,0.70,153.85
2000-01-01,-0.20,83.33
1999-12-01,-1.00,0.00
1999-11-01,-0.90,25.00
1999-10-01,-0.60,45.45
1999-09-01,-0.80,46.67
1999-08-01,-1.30,7.14
1999-07-01,-1.40,0.00
1999-06-01,-2.10,-61.54
1999-05-01,-2.20,-120.00
1999-04-01,-2.20,-633.33
1999-03-01,-1.80,-357.14
1999-02-01,-1.30,-1200.00
1999-01-01,-1.20,-500.00
1998-12-01,-1.00,-350.00
1998-11-01,-1.20,-209.09
1998-10-01,-1.10,-173.33
1998-09-01,-1.50,-183.33
1998-08-01,-1.40,-173.68
1998-07-01,-1.40,-151.85
1998-06-01,-1.30,-146.43
1998-05-01,-1.00,-135.71
1998-04-01,-0.30,-109.37
1998-03-01,0.70,-82.50
1998-02-01,-0.10,-101.79
1998-01-01,0.30,-94.92
1997-12-01,0.40,-94.29
1997-11-01,1.10,-84.06
1997-10-01,1.50,-78.57
1997-09-01,1.80,-75.68
1997-08-01,1.90,-76.54
1997-07-01,2.70,-67.47
1997-06-01,2.80,-67.44
1997-05-01,2.80,-68.54
1997-04-01,3.20,-67.01
1997-03-01,4.00,-59.18
1997-02-01,5.60,-39.78
1997-01-01,5.90,-34.44
1996-12-01,7.00,-30.69
1996-11-01,6.90,-38.39
1996-10-01,7.00,-42.15
1996-09-01,7.40,-43.94
1996-08-01,8.10,-44.14
1996-07-01,8.30,-50.30
1996-06-01,8.60,-52.75
1996-05-01,8.90,-56.16
1996-04-01,9.70,-53.14
1996-03-01,9.80,-53.99
1996-02-01,9.30,-58.48
1996-01-01,9.00,-62.66
1995-12-01,10.10,-60.39
1995-11-01,11.20,-59.27
1995-10-01,12.10,-56.32
1995-09-01,13.20,-51.65
1995-08-01,14.50,-43.80
1995-07-01,16.70,-30.42
1995-06-01,18.20,-19.47
1995-05-01,20.30,-4.69
1995-04-01,20.70,-4.61
1995-03-01,21.30,-4.91
1995-02-01,22.40,-3.45
1995-01-01,24.10,14.22
1994-12-01,25.50,
1994-11-01,27.50,
1994-10-01,27.70,
1994-09-01,27.30,
1994-08-01,25.80,
1994-07-01,24.00,
1994-06-01,22.60,
1994-05-01,21.30,
1994-04-01,21.70,
1994-03-01,22.40,
1994-02-01,23.20,
1994-01-01,21.10,
