Date,Value,YOY (%)
2003-11-01,4.30,6.17
2003-10-01,4.29,8.88
2003-09-01,4.27,10.34
2003-08-01,4.45,4.46
2003-07-01,3.98,-14.41
2003-06-01,3.33,-32.45
2003-05-01,3.57,-30.81
2003-04-01,3.96,-23.99
2003-03-01,3.81,-27.84
2003-02-01,3.90,-20.57
2003-01-01,4.05,-19.64
2002-12-01,4.03,-20.83
2002-11-01,4.05,-12.90
2002-10-01,3.94,-13.79
2002-09-01,3.87,-18.18
2002-08-01,4.26,-14.29
2002-07-01,4.65,-11.26
2002-06-01,4.93,-6.63
2002-05-01,5.16,-4.27
2002-04-01,5.21,1.36
2002-03-01,5.28,7.98
2002-02-01,4.91,-3.73
2002-01-01,5.04,-2.33
2001-12-01,5.09,-2.86
2001-11-01,4.65,-18.71
2001-10-01,4.57,-20.38
2001-09-01,4.73,-18.45
2001-08-01,4.97,-14.75
2001-07-01,5.24,-13.39
2001-06-01,5.28,-13.44
2001-05-01,5.39,-16.30
2001-04-01,5.14,-14.19
2001-03-01,4.89,-21.88
2001-02-01,5.10,-21.78
2001-01-01,5.16,-22.52
2000-12-01,5.24,-16.56
2000-11-01,5.72,-5.14
2000-10-01,5.74,-6.06
2000-09-01,5.80,-2.03
2000-08-01,5.83,-1.85
2000-07-01,6.05,4.49
2000-06-01,6.10,3.39
2000-05-01,6.44,16.25
2000-04-01,5.99,15.64
2000-03-01,6.26,19.69
2000-02-01,6.52,30.40
2000-01-01,6.66,41.10
1999-12-01,6.28,35.05
1999-11-01,6.03,24.84
1999-10-01,6.11,34.88
1999-09-01,5.92,23.08
1999-08-01,5.94,11.24
1999-07-01,5.79,6.04
1999-06-01,5.90,7.27
1999-05-01,5.54,-1.95
1999-04-01,5.18,-8.16
1999-03-01,5.23,-7.43
1999-02-01,5.00,-10.23
1999-01-01,4.72,-14.80
1998-12-01,4.65,-19.97
1998-11-01,4.83,-17.86
1998-10-01,4.53,-24.88
1998-09-01,4.81,-22.54
1998-08-01,5.34,-15.24
1998-07-01,5.46,-12.22
1998-06-01,5.50,-15.25
1998-05-01,5.65,-15.80
1998-04-01,5.64,-18.14
1998-03-01,5.65,-15.55
1998-02-01,5.57,-13.24
1998-01-01,5.54,-15.81
1997-12-01,5.81,-7.78
1997-11-01,5.88,-5.16
1997-10-01,6.03,-7.66
1997-09-01,6.21,-9.08
1997-08-01,6.30,-5.12
1997-07-01,6.22,-9.46
1997-06-01,6.49,-6.08
1997-05-01,6.71,-0.45
1997-04-01,6.89,5.84
1997-03-01,6.69,6.70
1997-02-01,6.42,10.50
1997-01-01,6.58,16.46
1996-12-01,6.30,10.33
1996-11-01,6.20,4.55
1996-10-01,6.53,8.11
1996-09-01,6.83,10.16
1996-08-01,6.64,2.31
1996-07-01,6.87,9.39
1996-06-01,6.91,11.99
1996-05-01,6.74,1.66
1996-04-01,6.51,-7.79
1996-03-01,6.27,-12.92
1996-02-01,5.81,-22.22
1996-01-01,5.65,-27.38
1995-12-01,5.71,-26.89
1995-11-01,5.93,-25.50
1995-10-01,6.04,-21.96
1995-09-01,6.20,-16.89
1995-08-01,6.49,-10.36
1995-07-01,6.28,-13.97
1995-06-01,6.17,-13.10
1995-05-01,6.63,-7.66
1995-04-01,7.06,1.29
1995-03-01,7.20,11.11
1995-02-01,7.47,25.13
1995-01-01,7.78,35.30
1994-12-01,7.81,35.36
1994-11-01,7.96,39.16
1994-10-01,7.74,45.22
1994-09-01,7.46,39.18
1994-08-01,7.24,27.46
1994-07-01,7.30,25.65
1994-06-01,7.10,19.13
1994-05-01,7.18,18.87
1994-04-01,6.97,16.75
1994-03-01,6.48,8.36
1994-02-01,5.97,-4.63
1994-01-01,5.75,-12.88
1993-12-01,5.77,-14.77
1993-11-01,5.72,-16.74
1993-10-01,5.33,-19.12
1993-09-01,5.36,-16.51
1993-08-01,5.68,-13.81
1993-07-01,5.81,-15.06
1993-06-01,5.96,-17.91
1993-05-01,6.04,-18.27
1993-04-01,5.97,-20.19
1993-03-01,5.98,-20.69
1993-02-01,6.26,-14.71
1993-01-01,6.60,-6.12
1992-12-01,6.77,-4.51
1992-11-01,6.87,-7.41
1992-10-01,6.59,-12.48
1992-09-01,6.42,-16.08
1992-08-01,6.59,-16.58
1992-07-01,6.84,-17.29
1992-06-01,7.26,-12.32
1992-05-01,7.39,-8.43
1992-04-01,7.48,-6.97
1992-03-01,7.54,-7.03
1992-02-01,7.34,-6.50
1992-01-01,7.03,-13.10
1991-12-01,7.09,-12.25
1991-11-01,7.42,-11.56
1991-10-01,7.53,-13.65
1991-09-01,7.65,-13.95
1991-08-01,7.90,-9.71
1991-07-01,8.27,-2.36
1991-06-01,8.28,-2.36
1991-05-01,8.07,-7.88
1991-04-01,8.04,-8.53
1991-03-01,8.11,-5.59
1991-02-01,7.85,-7.32
1991-01-01,8.09,-1.46
1990-12-01,8.08,3.06
1990-11-01,8.39,6.61
1990-10-01,8.72,8.86
1990-09-01,8.89,8.55
1990-08-01,8.75,7.89
1990-07-01,8.47,5.61
1990-06-01,8.48,2.42
1990-05-01,8.76,-1.13
1990-04-01,8.79,-4.25
1990-03-01,8.59,-8.23
1990-02-01,8.47,-7.63
1990-01-01,8.21,-9.68
1989-12-01,7.84,-13.94
1989-11-01,7.87,-12.17
1989-10-01,8.01,-8.98
1989-09-01,8.19,-8.80
1989-08-01,8.11,-12.42
1989-07-01,8.02,-11.48
1989-06-01,8.28,-7.17
1989-05-01,8.86,-2.53
1989-04-01,9.18,5.28
1989-03-01,9.36,11.83
1989-02-01,9.17,11.69
1989-01-01,9.09,4.84
1988-12-01,9.11,1.33
1988-11-01,8.96,1.13
1988-10-01,8.80,-7.56
1988-09-01,8.98,-4.67
1988-08-01,9.26,5.71
1988-07-01,9.06,7.22
1988-06-01,8.92,6.19
1988-05-01,9.09,5.57
1988-04-01,8.72,8.73
1988-03-01,8.37,15.45
1988-02-01,8.21,13.24
1988-01-01,8.67,22.46
1987-12-01,8.99,26.44
1987-11-01,8.86,22.21
1987-10-01,9.52,28.13
1987-09-01,9.42,26.44
1987-08-01,8.76,22.18
1987-07-01,8.45,15.75
1987-06-01,8.40,7.69
1987-05-01,8.61,11.67
1987-04-01,8.02,9.86
1987-03-01,7.25,-6.81
1987-02-01,7.25,-16.67
1987-01-01,7.08,-22.96
1986-12-01,7.11,-23.22
1986-11-01,7.25,-25.87
1986-10-01,7.43,-27.44
1986-09-01,7.45,-28.16
1986-08-01,7.17,-30.59
1986-07-01,7.30,-29.19
1986-06-01,7.80,-23.23
1986-05-01,7.71,-28.94
1986-04-01,7.30,-36.13
1986-03-01,7.78,-34.40
1986-02-01,8.70,-24.41
1986-01-01,9.19,-19.24
1985-12-01,9.26,-19.48
1985-11-01,9.78,-15.47
1985-10-01,10.24,-15.79
1985-09-01,10.37,-17.17
1985-08-01,10.33,-18.79
1985-07-01,10.31,-22.83
1985-06-01,10.16,-25.07
1985-05-01,10.85,-19.09
1985-04-01,11.43,-9.50
1985-03-01,11.86,-3.73
1985-02-01,11.51,-2.79
1985-01-01,11.38,-2.49
1984-12-01,11.50,-2.79
1984-11-01,11.57,-1.03
1984-10-01,12.16,5.37
1984-09-01,12.52,7.47
1984-08-01,12.72,7.34
1984-07-01,13.36,17.40
1984-06-01,13.56,24.98
1984-05-01,13.41,29.19
1984-04-01,12.63,21.44
1984-03-01,12.32,17.22
1984-02-01,11.84,10.45
1984-01-01,11.67,11.57
1983-12-01,11.83,12.24
1983-11-01,11.69,10.81
1983-10-01,11.54,5.77
1983-09-01,11.65,-5.59
1983-08-01,11.85,-9.26
1983-07-01,11.38,-18.42
1983-06-01,10.85,-24.13
1983-05-01,10.38,-23.79
1983-04-01,10.40,-25.02
1983-03-01,10.51,-24.17
1983-02-01,10.72,-25.71
1983-01-01,10.46,-28.31
1982-12-01,10.54,-23.18
1982-11-01,10.55,-21.21
1982-10-01,10.91,-27.99
1982-09-01,12.34,-19.45
1982-08-01,13.06,-12.58
1982-07-01,13.95,-2.31
1982-06-01,14.30,6.16
1982-05-01,13.62,-3.40
1982-04-01,13.87,1.39
1982-03-01,13.86,5.64
1982-02-01,14.43,9.40
1982-01-01,14.59,16.07
1981-12-01,13.72,6.85
1981-11-01,13.39,5.60
1981-10-01,15.15,28.94
1981-09-01,15.32,33.10
1981-08-01,14.94,34.59
1981-07-01,14.28,39.32
1981-06-01,13.47,37.73
1981-05-01,14.10,38.51
1981-04-01,13.68,19.27
1981-03-01,13.12,2.90
1981-02-01,13.19,6.29
1981-01-01,12.57,16.39
1980-12-01,12.84,23.58
1980-11-01,12.68,19.06
1980-10-01,11.75,25.94
1980-09-01,11.51,27.46
1980-08-01,11.10,24.02
1980-07-01,10.25,15.04
1980-06-01,9.78,5.73
1980-05-01,10.18,10.05
1980-04-01,11.47,24.95
1980-03-01,12.75,39.80
1980-02-01,12.41,36.37
1980-01-01,10.80,18.68
1979-12-01,10.39,15.32
1979-11-01,10.65,20.89
1979-10-01,10.30,19.21
1979-09-01,9.33,10.81
1979-08-01,9.03,7.37
1979-07-01,8.95,3.59
1979-06-01,8.91,5.32
1979-05-01,9.25,10.78
1979-04-01,9.18,12.64
1979-03-01,9.12,13.43
1979-02-01,9.10,13.33
1979-01-01,9.10,14.32
1978-12-01,9.01,17.17
1978-11-01,8.81,16.23
1978-10-01,8.64,14.89
1978-09-01,8.42,14.71
1978-08-01,8.41,13.65
1978-07-01,8.64,17.87
1978-06-01,8.46,16.21
1978-05-01,8.35,11.93
1978-04-01,8.15,10.58
1978-03-01,8.04,7.77
1978-02-01,8.03,8.66
1978-01-01,7.96,10.40
1977-12-01,7.69,11.94
1977-11-01,7.58,3.98
1977-10-01,7.52,-0.92
1977-09-01,7.34,-5.53
1977-08-01,7.40,-5.49
1977-07-01,7.33,-6.74
1977-06-01,7.28,-7.85
1977-05-01,7.46,-1.32
1977-04-01,7.37,-2.51
1977-03-01,7.46,-3.49
1977-02-01,7.39,-5.13
1977-01-01,7.21,-6.85
1976-12-01,6.87,-14.12
1976-11-01,7.29,-9.44
1976-10-01,7.41,-8.97
1976-09-01,7.59,-9.96
1976-08-01,7.77,-7.50
1976-07-01,7.83,-2.85
1976-06-01,7.86,0.00
1976-05-01,7.90,-1.99
1976-04-01,7.56,-8.14
1976-03-01,7.73,0.00
1976-02-01,7.79,5.41
1976-01-01,7.74,3.20
1975-12-01,8.00,7.67
1975-11-01,8.05,4.82
1975-10-01,8.14,3.04
1975-09-01,8.43,4.85
1975-08-01,8.40,4.48
1975-07-01,8.06,3.20
1975-06-01,7.86,4.24
1975-05-01,8.06,6.33
1975-04-01,8.23,14.15
1975-03-01,7.73,11.06
1975-02-01,7.39,5.72
1975-01-01,7.50,11.28
1974-12-01,7.43,10.24
1974-11-01,7.68,14.12
1974-10-01,7.90,16.35
1974-09-01,8.04,13.40
1974-08-01,8.04,8.65
1974-07-01,7.81,9.54
1974-06-01,7.54,9.28
1974-05-01,7.58,10.66
1974-04-01,7.51,12.59
1974-03-01,7.21,7.45
1974-02-01,6.96,4.82
1974-01-01,6.99,8.20
1973-12-01,6.74,5.97
1973-11-01,6.73,7.17
1973-10-01,6.79,4.78
1973-09-01,7.09,8.24
1973-08-01,7.40,19.16
1973-07-01,7.13,16.69
1973-06-01,6.90,12.93
1973-05-01,6.85,11.75
1973-04-01,6.67,7.75
1973-03-01,6.71,10.54
1973-02-01,6.64,9.21
1973-01-01,6.46,8.57
1972-12-01,6.36,7.25
1972-11-01,6.28,8.09
1972-10-01,6.48,9.27
1972-09-01,6.55,6.68
1972-08-01,6.21,-5.62
1972-07-01,6.11,-9.21
1972-06-01,6.11,-6.29
1972-05-01,6.13,-4.07
1972-04-01,6.19,6.17
1972-03-01,6.07,6.49
1972-02-01,6.08,-0.49
1972-01-01,5.95,-4.65
1971-12-01,5.93,-7.20
1971-11-01,5.81,-15.06
1971-10-01,5.93,-19.10
1971-09-01,6.14,-16.91
1971-08-01,6.58,-12.62
1971-07-01,6.73,-9.79
1971-06-01,6.52,-16.84
1971-05-01,6.39,-19.22
1971-04-01,5.83,-21.11
1971-03-01,5.70,-19.38
1971-02-01,6.11,-15.61
1971-01-01,6.24,-19.90
1970-12-01,6.39,-16.47
1970-11-01,6.84,-4.20
1970-10-01,7.33,3.24
1970-09-01,7.39,3.21
1970-08-01,7.53,12.56
1970-07-01,7.46,11.01
1970-06-01,7.84,19.33
1970-05-01,7.91,25.16
1970-04-01,7.39,19.77
1970-03-01,7.07,12.22
1970-02-01,7.24,16.96
1970-01-01,7.79,28.97
1969-12-01,7.65,26.87
1969-11-01,7.14,25.26
1969-10-01,7.10,27.24
1969-09-01,7.16,31.14
1969-08-01,6.69,23.43
1969-07-01,6.72,22.18
1969-06-01,6.57,14.86
1969-05-01,6.32,7.67
1969-04-01,6.17,9.40
1969-03-01,6.30,9.76
1969-02-01,6.19,11.33
1969-01-01,6.04,9.22
1968-12-01,6.03,5.79
1968-11-01,5.70,-0.87
1968-10-01,5.58,1.82
1968-09-01,5.46,3.02
1968-08-01,5.42,2.65
1968-07-01,5.50,6.59
1968-06-01,5.72,13.94
1968-05-01,5.87,21.03
1968-04-01,5.64,22.88
1968-03-01,5.74,26.43
1968-02-01,5.56,20.09
1968-01-01,5.53,20.74
1967-12-01,5.70,17.77
1967-11-01,5.75,11.43
1967-10-01,5.48,9.38
1967-09-01,5.30,2.32
1967-08-01,5.28,1.15
1967-07-01,5.16,2.79
1967-06-01,5.02,4.37
1967-05-01,4.85,1.46
1967-04-01,4.59,-3.37
1967-03-01,4.54,-6.78
1967-02-01,4.63,-4.14
1967-01-01,4.58,-0.65
1966-12-01,4.84,4.76
1966-11-01,5.16,15.96
1966-10-01,5.01,15.17
1966-09-01,5.18,20.75
1966-08-01,5.22,22.82
1966-07-01,5.02,19.52
1966-06-01,4.81,14.25
1966-05-01,4.78,13.54
1966-04-01,4.75,13.10
1966-03-01,4.87,15.68
1966-02-01,4.83,14.73
1966-01-01,4.61,10.02
1965-12-01,4.62,10.53
1965-11-01,4.45,7.23
1965-10-01,4.35,3.82
1965-09-01,4.29,2.14
1965-08-01,4.25,1.43
1965-07-01,4.20,0.24
1965-06-01,4.21,0.96
1965-05-01,4.21,0.24
1965-04-01,4.20,-0.47
1965-03-01,4.21,-0.24
1965-02-01,4.21,1.45
1965-01-01,4.19,0.48
1964-12-01,4.18,1.21
1964-11-01,4.15,0.97
1964-10-01,4.19,1.95
1964-09-01,4.20,2.94
1964-08-01,4.19,4.75
1964-07-01,4.19,4.23
1964-06-01,4.17,4.51
1964-05-01,4.20,6.87
1964-04-01,4.23,6.55
1964-03-01,4.22,7.38
1964-02-01,4.15,5.87
1964-01-01,4.17,8.88
1963-12-01,4.13,6.99
1963-11-01,4.12,5.10
1963-10-01,4.11,4.58
1963-09-01,4.08,2.51
1963-08-01,4.00,0.50
1963-07-01,4.02,0.25
1963-06-01,3.99,2.05
1963-05-01,3.93,1.55
1963-04-01,3.97,3.39
1963-03-01,3.93,0.00
1963-02-01,3.92,-2.97
1963-01-01,3.83,-6.13
1962-12-01,3.86,-4.93
1962-11-01,3.92,-0.51
1962-10-01,3.93,0.26
1962-09-01,3.98,0.00
1962-08-01,3.98,-1.49
1962-07-01,4.01,2.30
1962-06-01,3.91,0.77
1962-05-01,3.87,4.31
1962-04-01,3.84,1.59
1962-03-01,3.93,5.08
1962-02-01,4.04,6.88
1962-01-01,4.08,6.25
1961-12-01,4.06,5.73
1961-11-01,3.94,0.25
1961-10-01,3.92,0.77
1961-09-01,3.98,4.74
1961-08-01,4.04,6.32
1961-07-01,3.92,0.51
1961-06-01,3.88,-6.51
1961-05-01,3.71,-14.71
1961-04-01,3.78,-11.68
1961-03-01,3.74,-12.00
1961-02-01,3.78,-15.81
1961-01-01,3.84,-18.64
1960-12-01,3.84,
1960-11-01,3.93,
1960-10-01,3.89,
1960-09-01,3.80,
1960-08-01,3.80,
1960-07-01,3.90,
1960-06-01,4.15,
1960-05-01,4.35,
1960-04-01,4.28,
1960-03-01,4.25,
1960-02-01,4.49,
1960-01-01,4.72,
